HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,31.951,31.951,24.0451,2.5711,86153.7
02050106,5190,5190000000,0,31.947,31.947,22.8764,2.6338,118729
02050107,4582,4582000000,0,35.966,35.966,24.3514,3.6492,111578
02050201,4133,4133000000,0,34.063,34.063,26.1963,2.6518,108269
02050202,2682,2682000000,22.002,31.87,9.868,28.6242,1.3239,76770.2
02050203,2027,2027000000,0,35.324,35.324,26.4751,1.8039,53665.1
02050204,2001,2001000000,0,32.524,32.524,25.4367,3.1361,50898.9
02050205,2542,2542000000,0,32.241,32.241,25.0516,1.6283,63681.2
02050206,4673,4673000000,0,33.007,33.007,24.6752,2.22,115307
02050302,2566,2566000000,0,31.186,31.186,25.7232,1.9284,66005.8
02050303,2487,2487000000,0,31.26,31.26,23.7354,3.7447,59029.8
02070001,3833,3833000000,0,37.524,37.524,26.8985,2.3021,103102
02070002,3477,3477000000,0,32.48,32.48,26.1078,3.304,90776.7
03150105,4144,4144000000,0,43.563,43.563,33.2972,7.57,137984
03150106,6688,6688000000,0,46.514,46.514,34.8432,6.9517,233031
03150202,4733,4733000000,0,47.19,47.19,37.9713,3.6347,179718
03160101,4662,4662000000,0,47.304,47.304,37.5225,7.1062,174930
03160103,2247,2247000000,0,46.429,46.429,39.3281,2.5755,88370.2
03160105,2062,2062000000,0,47.848,47.848,40.0334,3.3048,82548.9
03160106,4225,4225000000,0,48.693,48.693,39.7491,6.8885,167940
03160107,2041,2041000000,0,48.368,48.368,39.6247,4.2638,80874.1
03160109,3562,3562000000,0,44.305,44.305,36.1152,4.2174,128643
03160110,2582,2582000000,0,43.486,43.486,31.8355,8.5343,82199.3
03160111,3136,3136000000,0,43.162,43.162,34.6322,5.2611,108607
03160112,3218,3218000000,0,48.677,48.677,35.7653,7.4056,115093
03160113,3761,3761000000,0,49.532,49.532,39.4986,6.8827,148554
04100011,4705,4705000000,0,35.632,35.632,25.3534,2.2113,119288
04100012,1971,1971000000,0,31.144,31.144,25.8425,2.312,50935.6
04110001,2313,2313000000,0,32.242,32.242,25.5662,4.2268,59134.7
04110002,2098,2098000000,0,31.683,31.683,23.752,5.7071,49831.8
04110003,1633,1633000000,0,29.211,29.211,23.1717,5.8657,37839.4
04110004,1828,1828000000,0,29.678,29.678,24.9149,1.7334,45544.5
04120101,2230,2230000000,0,30.454,30.454,24.8753,4.4728,55471.9
04130002,3688,3688000000,0,34.552,34.552,25.3284,2.8003,93411.2
