HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,30.862,30.862,21.604,2.6096,77407.1
02050106,5190,5190000000,0,29.777,29.777,20.6956,2.9509,107410
02050107,4582,4582000000,0,35.752,35.752,24.7246,3.9753,113288
02050201,4133,4133000000,0,33.167,33.167,25.2535,2.2305,104373
02050202,2682,2682000000,20.472,28.591,8.119,26.2298,0.89305,70348.4
02050203,2027,2027000000,0,35.188,35.188,25.6612,1.8458,52015.3
02050204,2001,2001000000,0,32.247,32.247,25.1275,3.3524,50280.1
02050205,2542,2542000000,0,28.999,28.999,23.1311,2.0236,58799.3
02050206,4673,4673000000,0,33.336,33.336,24.4915,2.6355,114449
02050302,2566,2566000000,0,30.534,30.534,25.194,1.7525,64647.9
02050303,2487,2487000000,0,34.545,34.545,24.8148,3.7389,61714.3
02070001,3833,3833000000,0,35.962,35.962,25.2824,2.3575,96907.4
02070002,3477,3477000000,0,33.449,33.449,26.8873,2.5275,93487.3
03150105,4144,4144000000,0,42.756,42.756,29.1637,6.4996,120854
03150106,6688,6688000000,0,45.991,45.991,31.957,6.5379,213729
03150202,4733,4733000000,0,43.369,43.369,32.4929,3.466,153789
03160101,4662,4662000000,0,42.275,42.275,30.4823,5.9196,142108
03160103,2247,2247000000,0,39.813,39.813,32.6201,2.281,73297.4
03160105,2062,2062000000,0,44.803,44.803,33.7694,2.8131,69632.4
03160106,4225,4225000000,0,46.09,46.09,35.2412,6.1227,148894
03160107,2041,2041000000,0,44.633,44.633,34.2093,4.3517,69821.3
03160109,3562,3562000000,0,39.41,39.41,29.0255,3.604,103389
03160110,2582,2582000000,0,39.309,39.309,26.495,7.3096,68410
03160111,3136,3136000000,0,39.39,39.39,29.4689,4.7137,92414.6
03160112,3218,3218000000,0,46.781,46.781,29.5178,6.5788,94988.4
03160113,3761,3761000000,0,46.018,46.018,34.4294,6.1375,129489
04100011,4705,4705000000,0,33.503,33.503,18.7279,1.6756,88114.8
04100012,1971,1971000000,0,24.119,24.119,18.9704,1.884,37390.7
04110001,2313,2313000000,0,30.755,30.755,20.4725,3.6179,47352.9
04110002,2098,2098000000,0,32.283,32.283,21.6407,5.2597,45402.2
04110003,1633,1633000000,0,29.615,29.615,21.665,5.6892,35378.9
04110004,1828,1828000000,0,31.283,31.283,24.2405,1.9109,44311.6
04120101,2230,2230000000,0,29.084,29.084,24.3137,4.3577,54219.6
04130002,3688,3688000000,0,32.256,32.256,22.9835,2.5864,84763.2
05010001,6724,6724000000,0,32.958,32.958,25.6976,3.1223,172790
05010002,2330,2330000000,0,33.999,33.999,25.9753,5.2343,60522.4
05010003,4361,4361000000,0,36.388,36.388,27.8014,2.5476,121242
05010004,3197,3197000000,0,38.037,38.037,27.0571,3.2381,86501.6
05010005,3230,3230000000,0,32.871,32.871,25.7478,1.5976,83165.4
05010006,4361,4361000000,0,33.603,33.603,24.4802,2.1451,106758
05010007,3560,3560000000,0,33.929,33.929,27.427,2.9947,97639.9
05010008,1333,1333000000,0,34.879,34.879,27.2837,3.2025,36369.2
05010009,1283,1283000000,0,26.017,26.017,22.0735,5.6052,28320.3
05020001,3564,3564000000,0,35.769,35.769,27.9569,1.5646,99638.5
05020002,2280,2280000000,0,38.39,38.39,27.484,2.1967,62663.4
05020003,1200,1200000000,0,37.1,37.1,28.1075,2.2157,33729
05020004,3679,3679000000,0,33.403,33.403,27.612,1.733,101585
05020005,3819,3819000000,0,36.501,36.501,25.7758,5.7408,98437.8
05020006,4570,4570000000,0,35.955,35.955,27.7465,3.2646,126802
05030101,5142,5142000000,0,33.066,33.066,21.9792,5.0879,113017
05030102,2761,2761000000,0,37.448,37.448,24.6877,5.7709,68162.9
05030103,2958,2958000000,0,32.836,32.836,23.3887,4.9567,69183.7
05030104,291,291000000,0,28.589,28.589,21.1501,6.1379,6154.67
05030105,2168,2168000000,0,32.464,32.464,23.8215,3.3905,51645.1
05030106,3915,3915000000,0,33.868,33.868,25.0617,2.9542,98116.5
05030201,4696,4696000000,0,35.453,35.453,25.4815,2.4306,119661
05030202,3673,3673000000,0,36.886,36.886,23.9342,4.1585,87910.4
05030203,5980,5980000000,0,33.755,33.755,26.4619,1.5121,158242
05030204,3101,3101000000,0,37.555,37.555,25.5219,1.8941,79143.4
05040001,6715,6715000000,0,35.853,35.853,22.5422,2.9455,151371
05040002,2608,2608000000,0,30.371,30.371,21.5687,2.7795,56251.1
05040003,3228,3228000000,0,33.579,33.579,22.6002,2.5315,72953.5
05040004,4066,4066000000,0,36.81,36.81,24.6662,2.3631,100293
05040005,2204,2204000000,0,33.219,33.219,23.0824,3.9157,50873.6
05040006,2019,2019000000,0,30.955,30.955,24.1365,3.5796,48731.7
05050002,4348,4348000000,0,35.085,35.085,26.8198,2.0764,116612
