HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,34.396,34.396,23.2525,2.3807,83313.9
02050106,5190,5190000000,0,32.129,32.129,22.2099,2.6622,115270
02050107,4582,4582000000,0,35.149,35.149,23.2362,3.4325,106468
02050201,4133,4133000000,0,35.216,35.216,26.0363,2.3523,107608
02050202,2682,2682000000,20.245,30.544,10.299,26.5034,1.4613,71082.1
02050203,2027,2027000000,0,35.997,35.997,25.4421,1.7645,51571.2
02050204,2001,2001000000,0,34.466,34.466,25.9911,3.2243,52008.1
02050205,2542,2542000000,0,33.058,33.058,24.7315,1.7862,62867.5
02050206,4673,4673000000,0,36.495,36.495,25.2718,2.5576,118095
02050302,2566,2566000000,0,32.67,32.67,25.8377,1.4453,66299.4
02050303,2487,2487000000,0,32.893,32.893,24.9181,3.6761,61971.2
02070001,3833,3833000000,0,33.166,33.166,24.4883,1.9906,93863.8
02070002,3477,3477000000,0,29.467,29.467,24.585,2.1653,85481.9
03150105,4144,4144000000,0,45.078,45.078,32.2362,7.2591,133587
03150106,6688,6688000000,0,48.239,48.239,33.1351,6.512,221608
03150202,4733,4733000000,0,46.641,46.641,32.6964,3.604,154752
03160101,4662,4662000000,0,44.286,44.286,32.4812,6.6008,151427
03160103,2247,2247000000,0,43.122,43.122,32.9141,2.6111,73957.9
03160105,2062,2062000000,0,45.039,45.039,34.7829,3.5369,71722.3
03160106,4225,4225000000,0,46.935,46.935,35.2126,6.395,148773
03160107,2041,2041000000,0,45.369,45.369,34.4515,4.789,70315.4
03160109,3562,3562000000,0,40.485,40.485,30.1113,4.2152,107256
03160110,2582,2582000000,0,37.884,37.884,27.3554,7.5549,70631.5
03160111,3136,3136000000,0,41.641,41.641,29.7457,5.3781,93282.7
03160112,3218,3218000000,0,46.087,46.087,28.5392,6.656,91839
03160113,3761,3761000000,0,48.674,48.674,33.7874,6.5303,127074
04100011,4705,4705000000,0,39.111,39.111,21.7554,1.9618,102359
04100012,1971,1971000000,0,31.311,31.311,22.2748,2.1998,43903.6
04110001,2313,2313000000,0,34.62,34.62,23.7995,4.1376,55048.2
04110002,2098,2098000000,0,34.552,34.552,23.9373,5.8547,50220.5
04110003,1633,1633000000,0,33.034,33.034,23.7415,6.0591,38769.9
04110004,1828,1828000000,0,34.03,34.03,25.6795,2.1283,46942.2
04120101,2230,2230000000,0,27.771,27.771,22.795,4.21,50832.9
04130002,3688,3688000000,0,34.916,34.916,23.9449,2.436,88308.8
05010001,6724,6724000000,0,31.857,31.857,25.7855,3.0107,173382
05010002,2330,2330000000,0,31.973,31.973,24.2043,4.8916,56395.9
05010003,4361,4361000000,0,37.953,37.953,27.4931,2.5246,119897
05010004,3197,3197000000,0,39.425,39.425,25.452,3.2056,81370
05010005,3230,3230000000,0,34.647,34.647,27.3205,1.7245,88245.1
05010006,4361,4361000000,0,37.061,37.061,27.2223,2.396,118716
05010007,3560,3560000000,0,36.437,36.437,27.0339,2.8071,96240.6
05010008,1333,1333000000,0,37.54,37.54,27.302,2.893,36393.6
05010009,1283,1283000000,0,30.859,30.859,25.6371,6.5742,32892.3
05020001,3564,3564000000,0,36.636,36.636,27.8357,2.0202,99206.4
05020002,2280,2280000000,0,40.004,40.004,28.2922,2.2149,64506.3
05020003,1200,1200000000,0,37.257,37.257,26.9119,2.2763,32294.2
05020004,3679,3679000000,0,32.306,32.306,26.6161,1.6624,97920.6
05020005,3819,3819000000,0,37.423,37.423,26.5939,5.8731,101562
05020006,4570,4570000000,0,35.755,35.755,25.8246,3.2446,118019
05030101,5142,5142000000,0,34.345,34.345,24.6838,5.7061,126924
05030102,2761,2761000000,0,38.8,38.8,24.6489,5.8158,68055.6
05030103,2958,2958000000,0,36.518,36.518,24.535,5.2092,72574.4
05030104,291,291000000,0,31.116,31.116,24.4373,7.1401,7111.25
05030105,2168,2168000000,0,36.234,36.234,26.2752,3.5632,56964.7
05030106,3915,3915000000,0,37.68,37.68,27.9389,3.3579,109381
05030201,4696,4696000000,0,38.462,38.462,27.2025,2.7838,127743
05030202,3673,3673000000,0,39.935,39.935,25.6164,4.4038,94089.2
05030203,5980,5980000000,0,37.531,37.531,27.3397,1.5014,163492
05030204,3101,3101000000,0,37.792,37.792,25.6515,2.4071,79545.4
05040001,6715,6715000000,0,38.972,38.972,24.8224,3.1866,166682
05040002,2608,2608000000,0,31.569,31.569,22.7585,3.0019,59354.2
05040003,3228,3228000000,0,37.297,37.297,24.5391,2.647,79212.1
05040004,4066,4066000000,0,35.055,35.055,24.2451,2.3128,98580.7
05040005,2204,2204000000,0,36.957,36.957,25.2761,4.2861,55708.5
05040006,2019,2019000000,0,32.186,32.186,23.1237,3.2564,46686.8
05050002,4348,4348000000,0,33.921,33.921,28.4321,2.5328,123623
05050003,4256,4256000000,0,35.187,35.187,27.0075,2.1849,114944
05050004,1794,1794000000,0,37.668,37.668,28.0179,2.2268,50264.1
05050005,3677,3677000000,0,35.125,35.125,28.2129,2.2833,103739
05050006,1338,1338000000,0,36.817,36.817,26.7739,2.5695,35823.4
