HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,31.525,31.525,21.4703,2.529,76928.2
02050106,5190,5190000000,0,29.106,29.106,19.689,2.6083,102186
02050107,4582,4582000000,0,33.107,33.107,20.8349,3.3012,95465.4
02050201,4133,4133000000,0,34.193,34.193,22.3096,2.1947,92205.6
02050202,2682,2682000000,18.8,26.785,7.985,23.9386,1.1712,64203.3
02050203,2027,2027000000,0,31.762,31.762,22.2829,2.1334,45167.5
02050204,2001,2001000000,0,29.754,29.754,20.0678,2.517,40155.7
02050205,2542,2542000000,0,29.112,29.112,23.0321,1.8981,58547.5
02050206,4673,4673000000,0,35.038,35.038,22.8294,2.3804,106682
02050302,2566,2566000000,0,28.32,28.32,21.3388,1.4151,54755.3
02050303,2487,2487000000,0,28.774,28.774,20.5723,3.176,51163.3
02070001,3833,3833000000,0,35.2,35.2,28.0045,2.5301,107341
02070002,3477,3477000000,0,31.639,31.639,24.9917,2.9125,86896.2
03150105,4144,4144000000,0,46.241,46.241,32.8545,7.3149,136149
03150106,6688,6688000000,0,46.823,46.823,34.6468,6.756,231718
03150202,4733,4733000000,0,47.216,47.216,38.44,4.2088,181937
03160101,4662,4662000000,0,46.043,46.043,35.9312,7.4204,167511
03160103,2247,2247000000,0,45.746,45.746,38.2004,3.9909,85836.4
03160105,2062,2062000000,0,46.902,46.902,39.3886,4.137,81219.3
03160106,4225,4225000000,0,48.094,48.094,39.437,7.1449,166621
03160107,2041,2041000000,0,48.554,48.554,39.8402,5.9425,81313.8
03160109,3562,3562000000,0,44.502,44.502,33.0185,4.495,117612
03160110,2582,2582000000,0,41.782,41.782,29.3846,8.2763,75871
03160111,3136,3136000000,0,41.45,41.45,32.432,5.0254,101707
03160112,3218,3218000000,0,48.102,48.102,34.043,8.3003,109550
03160113,3761,3761000000,0,49.052,49.052,40.4287,7.4224,152052
04100011,4705,4705000000,0,37.052,37.052,23.7038,2.3272,111526
04100012,1971,1971000000,0,31.302,31.302,24.391,2.3796,48074.7
04110001,2313,2313000000,0,33.077,33.077,25.1472,4.2243,58165.4
04110002,2098,2098000000,0,34.846,34.846,24.5866,5.9905,51582.6
04110003,1633,1633000000,0,31.525,31.525,24.4917,6.2233,39994.9
04110004,1828,1828000000,0,32.767,32.767,26.7042,1.9965,48815.2
04120101,2230,2230000000,0,29.69,29.69,23.7128,4.5442,52879.5
04130002,3688,3688000000,0,32.372,32.372,22.7127,2.814,83764.4
05010001,6724,6724000000,0,31.651,31.651,24.5586,3.0684,165132
05010002,2330,2330000000,0,32.422,32.422,23.9302,5.0323,55757.5
05010003,4361,4361000000,0,36.168,36.168,26.1204,2.5057,113911
05010004,3197,3197000000,0,37.776,37.776,26.3341,3.3642,84190.1
05010005,3230,3230000000,0,33.559,33.559,24.6088,1.7298,79486.5
05010006,4361,4361000000,0,37.283,37.283,25.299,2.345,110329
05010007,3560,3560000000,0,35.41,35.41,24.5564,2.6283,87420.8
05010008,1333,1333000000,0,37.987,37.987,26.2488,2.6603,34989.6
05010009,1283,1283000000,0,29.555,29.555,24.6935,6.2623,31681.8
05020001,3564,3564000000,0,36.891,36.891,29.1068,1.9348,103737
05020002,2280,2280000000,0,39.302,39.302,30.4628,2.4142,69455.2
05020003,1200,1200000000,0,38.439,38.439,28.3256,2.3764,33990.7
05020004,3679,3679000000,0,32.986,32.986,28.2931,2.1133,104090
05020005,3819,3819000000,0,38.686,38.686,25.2187,5.6991,96310.1
