HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,27.594,45.349,17.755,34.1836,3.4768,122480
02050106,5190,5190000000,29.36,52.519,23.159,39.8196,4.6226,206664
02050107,4582,4582000000,35.192,56.801,21.609,44.2646,3.7307,202820
02050201,4133,4133000000,40.382,52.161,11.779,44.7953,2.141,185139
02050202,2682,2682000000,40.617,53.418,12.801,45.8736,2.2167,123033
02050203,2027,2027000000,33.264,47.624,14.36,42.9743,2.4638,87108.8
02050204,2001,2001000000,33.705,46.609,12.904,41.3373,2.2563,82715.9
02050205,2542,2542000000,29.559,46.291,16.732,37.7301,3.2439,95909.9
02050206,4673,4673000000,29.323,52.51,23.187,40.2765,4.3052,188212
02050302,2566,2566000000,35.697,50.941,15.244,41.0878,2.9695,105431
02050303,2487,2487000000,36.807,53.3,16.493,42.2811,3.0025,105153
02070001,3833,3833000000,33.454,66.575,33.121,46.2585,6.2381,177309
02070002,3477,3477000000,33.928,68.261,34.333,48.2563,8.0634,167787
03150105,4144,4144000000,37.161,62.719,25.558,48.324,3.4039,200255
03150106,6688,6688000000,40.591,64.878,24.287,48.8881,3.7615,326964
03150202,4733,4733000000,40.664,56.381,15.717,48.828,3.0509,231103
03160101,4662,4662000000,44.881,59.489,14.608,50.1914,2.5532,233992
03160103,2247,2247000000,46.735,61.064,14.329,56.6389,2.4357,127268
03160105,2062,2062000000,45.395,59.8,14.405,53.0357,3.5655,109360
03160106,4225,4225000000,45.588,55.945,10.357,51.1391,2.2633,216063
03160107,2041,2041000000,49.129,60.588,11.459,54.3715,2.8959,110972
03160109,3562,3562000000,52.988,64.527,11.539,57.2613,1.4145,203965
03160110,2582,2582000000,49.367,60.4,11.033,56.2281,1.8972,145181
03160111,3136,3136000000,49.88,61.184,11.304,55.3225,2.1499,173491
03160112,3218,3218000000,49.249,63.304,14.055,55.5973,2.7826,178912
03160113,3761,3761000000,44.642,56.578,11.936,50.1551,2.4556,188633
04100011,4705,4705000000,36.017,45.82,9.803,39.9511,1.7354,187970
04100012,1971,1971000000,35.542,46.724,11.182,41.4104,2.3782,81619.9
04110001,2313,2313000000,35.152,51.372,16.22,41.7736,3.0968,96622.4
04110002,2098,2098000000,38.18,53.933,15.753,45.9525,2.9568,96408.4
04110003,1633,1633000000,38.731,57.19,18.459,47.858,3.8756,78152
04110004,1828,1828000000,40.66,54.562,13.902,48.0443,2.9579,87825
04120101,2230,2230000000,39.749,61.713,21.964,50.941,3.6942,113598
04130002,3688,3688000000,27.66,50.896,23.236,39.8487,4.1072,146962
05010001,6724,6724000000,35.349,58.899,23.55,47.0557,5.0245,316403
05010002,2330,2330000000,43.41,59.759,16.349,52.0281,3.1914,121225
05010003,4361,4361000000,45.3,59.518,14.218,52.9575,2.1802,230948
05010004,3197,3197000000,48.958,60.03,11.072,54.1896,2.1526,173244
05010005,3230,3230000000,45.576,55.929,10.353,51.4956,2.0394,166331
05010006,4361,4361000000,42.31,55.269,12.959,47.5481,2.7016,207357
05010007,3560,3560000000,42.895,55.986,13.091,47.9468,2.1919,170691
05010008,1333,1333000000,43.611,54.525,10.914,48.9414,1.9587,65238.9
05010009,1283,1283000000,38.219,51.728,13.509,48.2151,2.0171,61859.9
05020001,3564,3564000000,44.947,76.532,31.585,59.6639,5.8313,212642
05020002,2280,2280000000,44.245,57.162,12.917,50.5049,2.0861,115151
05020003,1200,1200000000,42.078,61.967,19.889,48.5405,3.9122,58248.6
05020004,3679,3679000000,44.636,76.652,32.016,61.8035,4.6539,227375
05020005,3819,3819000000,38.894,73.425,34.531,47.6991,3.2447,182163
05020006,4570,4570000000,40.939,68.147,27.208,52.3602,5.5254,239286
05030101,5142,5142000000,39.512,49.406,9.894,44.2995,1.6111,227788
05030102,2761,2761000000,40.308,56.879,16.571,47.7794,3.1656,131919
05030103,2958,2958000000,39.646,52.397,12.751,43.3194,2.1369,128139
05030104,291,291000000,40.425,48.576,8.151,44.4513,1.7484,12935.3
05030105,2168,2168000000,42.157,54.717,12.56,49.6634,2.0302,107670
05030106,3915,3915000000,41.33,50.473,9.143,45.2559,1.8058,177177
05030201,4696,4696000000,38.692,53.737,15.045,45.8462,2.6118,215294
05030202,3673,3673000000,39.008,50.78,11.772,44.1429,2.1164,162137
05030203,5980,5980000000,41.137,68.778,27.641,49.6335,3.1881,296809
05030204,3101,3101000000,38.69,46.972,8.282,43.0184,1.4004,133400
05040001,6715,6715000000,35.267,46.963,11.696,42.2332,1.8132,283596
05040002,2608,2608000000,38.186,47.903,9.717,44.3442,1.7584,115650
05040003,3228,3228000000,35.627,46.53,10.903,41.0383,2.2095,132472
05040004,4066,4066000000,37.279,48.144,10.865,42.214,2.0181,171642
05040005,2204,2204000000,35.78,47.714,11.934,41.8528,2.0328,92243.5
05040006,2019,2019000000,37.319,45.74,8.421,41.453,1.439,83693.7
05050002,4348,4348000000,33.692,52.52,18.828,39.3608,3.0305,171141
05050003,4256,4256000000,33.457,68.686,35.229,46.0088,6.2964,195813
05050004,1794,1794000000,33.376,50.785,17.409,42.3276,2.78,75935.8
05050005,3677,3677000000,40.386,66.534,26.148,53.9321,5.8233,198308
05050006,1338,1338000000,39.394,49.202,9.808,43.6641,1.4306,58422.5
05050007,3978,3978000000,42.047,77.166,35.119,53.4588,8.3573,212659
05050008,2393,2393000000,39.952,50.821,10.869,45.6184,1.5968,109165
05050009,2311,2311000000,41.882,62.949,21.067,48.2088,3.8795,111411
05060001,8283,8283000000,36.02,45.349,9.329,40.2874,1.5257,333701
05060002,5617,5617000000,36.37,48.421,12.051,41.529,1.9646,233268
05060003,2964,2964000000,39.285,46.968,7.683,42.3824,1.0557,125621
05070101,2430,2430000000,37.001,63.071,26.07,48.5475,6.7584,117970
05070102,1917,1917000000,42.514,59.052,16.538,47.7154,2.6198,91470.5
05070201,4034,4034000000,36.258,59.838,23.58,46.9066,4.4812,189221
05070202,3138,3138000000,37.084,54.286,17.202,44.7914,2.8085,140556
05070203,2877,2877000000,38.302,54.246,15.944,44.3141,2.3571,127492
05070204,1067,1067000000,40.9,47.011,6.111,44.1767,0.93231,47136.5
05090101,3776,3776000000,40.307,49.405,9.098,45.4799,1.3983,171732
05090102,1151,1151000000,41.447,57.56,16.113,48.1137,3.2824,55378.9
05090103,2614,2614000000,36.213,49.171,12.958,43.6848,2.116,114192
05090104,1875,1875000000,39.641,46.457,6.816,43.3042,1.1487,81195.3
05090201,5448,5448000000,35.664,51.297,15.633,42.7736,2.1443,233030
05100101,7199,7199000000,37.825,51.731,13.906,42.6248,2.2686,306856
05100102,2391,2391000000,37.871,45.552,7.681,40.7768,1.6871,97497.4
05100201,3429,3429000000,42.32,58.573,16.253,48.7401,2.9808,167130
05100202,1444,1444000000,46.492,58.93,12.438,51.8209,1.9833,74829.4
05100203,1939,1939000000,44.799,56.405,11.606,50.3669,2.2954,97661.5
05100204,2840,2840000000,37.715,53.301,15.586,46.3408,3.4196,131608
05100205,8395,8395000000,34.875,49.243,14.368,41.4464,2.8089,347943
05110001,8121,8121000000,37.634,52.281,14.647,43.6084,3.2685,354144
05130101,6044,6044000000,42.749,67.006,24.257,49.1507,4.1189,297067
05130102,1978,1978000000,39.725,51.376,11.651,44.8734,2.1591,88759.6
05130103,4872,4872000000,39.444,50.988,11.544,44.3529,1.9358,216087
05130104,3586,3586000000,42.479,68.895,26.416,47.9821,4.2558,172064
05130105,2455,2455000000,40.081,50.428,10.347,44.8714,1.6373,110159
05130106,2057,2057000000,39.607,48.462,8.855,43.4441,1.2385,89364.6
05130107,2037,2037000000,39.286,57.003,17.717,45.9252,4.3635,93549.7
05130108,4657,4657000000,37.355,56.931,19.576,44.4969,4.4226,207222
05130203,2418,2418000000,35.861,50.552,14.691,39.8913,2.2484,96457.1
06010201,3504,3504000000,37.356,81.141,43.785,43.4623,5.399,152292
06010205,5096,5096000000,37.51,63.581,26.071,43.888,3.1551,223653
06010206,2444,2444000000,39.209,62.671,23.462,46.5138,3.2648,113680
06010207,1642,1642000000,39.49,70.233,30.743,45.0441,3.7119,73962.4
06010208,2248,2248000000,41.529,65.035,23.506,48.4468,3.2024,108908
06020001,4842,4842000000,33.817,59.017,25.2,43.3807,5.664,210049
06020004,1556,1556000000,39.249,57.121,17.872,48.4505,4.3888,75389
06030001,5161,5161000000,42.28,61.104,18.824,53.261,4.1565,274880
06030002,7498,7498000000,42.085,62.795,20.71,50.4188,4.0531,378040
06030003,3320,3320000000,40.115,55.31,15.195,45.665,3.1026,151608
06030004,2498,2498000000,40.903,50.314,9.411,45.4958,1.6832,113649
06030005,5905,5905000000,41.1,53.465,12.365,47.029,2.3441,277706
06030006,2450,2450000000,42.128,59.65,17.522,51.0191,2.8788,124997
06040002,3060,3060000000,39.402,49.252,9.85,43.1913,2.5041,132165
