HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,30.975,50.195,19.22,38.4126,3.06,137632
02050106,5190,5190000000,35.816,63.767,27.951,44.7424,4.6272,232213
02050107,4582,4582000000,39.44,61.928,22.488,48.3941,3.8284,221742
02050201,4133,4133000000,42.039,55.935,13.896,46.8722,2.533,193723
02050202,2682,2682000000,41.645,52.121,10.476,46.8866,1.923,125750
02050203,2027,2027000000,39.564,59.252,19.688,47.0886,2.6263,95448.5
02050204,2001,2001000000,39.44,62.438,22.998,46.6807,4.9267,93408
02050205,2542,2542000000,33.221,51.732,18.511,40.7381,3.4548,103556
02050206,4673,4673000000,38.542,63.934,25.392,47.1349,4.052,220262
02050302,2566,2566000000,35.786,52.987,17.201,41.1448,3.302,105578
02050303,2487,2487000000,31.1,51.646,20.546,36.9934,3.4694,92002.7
02070001,3833,3833000000,27.794,57.316,29.522,35.6871,5.3115,136788
02070002,3477,3477000000,30.225,58.696,28.471,39.8684,6.4776,138623
03150105,4144,4144000000,33.255,56.453,23.198,40.3862,4.1817,167360
03150106,6688,6688000000,32.831,53.155,20.324,38.3709,2.4387,256625
03150202,4733,4733000000,39.484,54.564,15.08,48.1517,2.6175,227902
03160101,4662,4662000000,40.471,59.801,19.33,50.8378,4.971,237006
03160103,2247,2247000000,41.612,59.334,17.722,53.6327,3.0191,120513
03160105,2062,2062000000,41.891,57.791,15.9,50.5119,3.9461,104156
03160106,4225,4225000000,39.884,57.005,17.121,46.5209,2.9201,196551
03160107,2041,2041000000,42.792,55.584,12.792,48.9234,3.1703,99852.6
03160109,3562,3562000000,39.485,55.788,16.303,46.4206,3.5217,165350
03160110,2582,2582000000,40.665,57.359,16.694,49.3374,3.3787,127389
03160111,3136,3136000000,38.065,48.221,10.156,42.0816,1.818,131968
03160112,3218,3218000000,40.587,54.129,13.542,46.4453,2.4289,149461
03160113,3761,3761000000,41.222,54.448,13.226,48.3638,2.5925,181896
04100011,4705,4705000000,36.055,48.497,12.442,41.9188,2.5511,197228
04100012,1971,1971000000,36.41,49.439,13.029,41.9776,2.849,82737.9
04110001,2313,2313000000,36.606,45.702,9.096,39.7899,1.6215,92034.1
04110002,2098,2098000000,35.108,51.017,15.909,42.1081,3.6773,88342.8
04110003,1633,1633000000,37.911,53.296,15.385,45.4467,3.5655,74214.5
04110004,1828,1828000000,38.927,51.125,12.198,45.7476,2.3023,83626.6
04120101,2230,2230000000,41.717,60.426,18.709,50.2844,3.1063,112134
04130002,3688,3688000000,32.509,54.997,22.488,42.1087,3.9061,155297
05010001,6724,6724000000,39.004,58.74,19.736,48.6682,3.9073,327245
05010002,2330,2330000000,45.033,61.132,16.099,54.4722,2.499,126920
05010003,4361,4361000000,43.581,57.082,13.501,50.8001,2.1456,221539
05010004,3197,3197000000,44.4,57.986,13.586,51.0208,2.0859,163114
05010005,3230,3230000000,44.444,55.066,10.622,50.2213,1.9035,162215
05010006,4361,4361000000,44.047,56.963,12.916,51.7583,2.2821,225718
05010007,3560,3560000000,39.993,59.406,19.413,48.9598,3.5179,174297
05010008,1333,1333000000,42.786,56.959,14.173,49.7044,2.3633,66256
05010009,1283,1283000000,38.696,53.773,15.077,46.2353,2.8265,59319.9
05020001,3564,3564000000,46.923,70.424,23.501,55.6749,3.4839,198425
05020002,2280,2280000000,44.722,57.353,12.631,50.5854,1.9678,115335
05020003,1200,1200000000,42.277,59.68,17.403,49.2867,3.355,59144
05020004,3679,3679000000,43.739,66.652,22.913,55.2716,3.4451,203344
05020005,3819,3819000000,39.44,67.083,27.643,45.5431,3.3399,173929
05020006,4570,4570000000,39.17,63.967,24.797,49.6822,4.4473,227048
05030101,5142,5142000000,33.176,47.526,14.35,39.43,2.2031,202749
05030102,2761,2761000000,34.757,53.454,18.697,44.2723,3.5138,122236
05030103,2958,2958000000,34.793,49.64,14.847,40.795,3.3427,120672
05030104,291,291000000,33.844,43.224,9.38,38.2742,2.0638,11137.8
05030105,2168,2168000000,34.201,50.855,16.654,44.7329,3.0989,96981
05030106,3915,3915000000,35.619,50.149,14.53,41.6526,2.7501,163070
05030201,4696,4696000000,35.312,55.237,19.925,44.3264,3.3583,208157
05030202,3673,3673000000,35.227,47.832,12.605,39.7633,2.4382,146051
05030203,5980,5980000000,41.299,57.592,16.293,48.9293,3.0718,292597
05030204,3101,3101000000,33.498,40.504,7.006,36.9611,1.135,114617
05040001,6715,6715000000,33.852,45.033,11.181,38.8813,2.183,261088
05040002,2608,2608000000,39.477,50.347,10.87,45.595,2.3519,118912
05040003,3228,3228000000,36.255,48.15,11.895,41.8073,2.3228,134954
05040004,4066,4066000000,31.774,44.994,13.22,38.1022,2.422,154924
05040005,2204,2204000000,35.668,44.393,8.725,39.344,1.5723,86714.2
05040006,2019,2019000000,33.153,44.835,11.682,40.2248,2.3797,81213.9
05050002,4348,4348000000,34.475,57.753,23.278,40.0425,3.4121,174105
05050003,4256,4256000000,34.959,62.049,27.09,43.6512,5.0771,185779
05050004,1794,1794000000,35.427,51.06,15.633,44.5905,2.8113,79995.3
05050005,3677,3677000000,41.731,63.781,22.05,53.4139,4.4134,196403
05050006,1338,1338000000,43.021,52.474,9.453,48.2916,1.7297,64614.2
05050007,3978,3978000000,44.635,63.069,18.434,52.7673,4.0632,209908
05050008,2393,2393000000,37.081,50.631,13.55,44.2409,2.8087,105868
05050009,2311,2311000000,40.777,62.395,21.618,49.0785,3.6515,113421
05060001,8283,8283000000,30.03,48.974,18.944,40.3333,3.8254,334081
05060002,5617,5617000000,31.293,44.446,13.153,37.2071,2.4315,208992
05060003,2964,2964000000,32.749,42.277,9.528,35.7446,1.5846,105947
05070101,2430,2430000000,40.149,67.044,26.895,50.4539,5.5034,122603
05070102,1917,1917000000,40.071,53.268,13.197,44.3109,1.9472,84943.9
05070201,4034,4034000000,37.71,62.084,24.374,47.2089,4.2707,190441
05070202,3138,3138000000,40.462,60.941,20.479,50.4875,3.2569,158430
05070203,2877,2877000000,36.416,54.919,18.503,43.8346,3.5379,126112
05070204,1067,1067000000,37.95,45.274,7.324,41.5264,1.5007,44308.6
05090101,3776,3776000000,36.768,47.833,11.065,41.3522,2.4292,156146
05090102,1151,1151000000,38.735,50.04,11.305,42.7592,2.0196,49215.8
05090103,2614,2614000000,36.413,58.107,21.694,42.8047,3.7514,111892
05090104,1875,1875000000,38.739,53.224,14.485,43.1065,2.3118,80824.7
05090201,5448,5448000000,36.374,58.069,21.695,40.985,2.5608,223286
05100101,7199,7199000000,33.938,58.933,24.995,41.552,4.4105,299133
05100102,2391,2391000000,35.078,45.271,10.193,38.7359,2.3255,92617.6
05100201,3429,3429000000,35.472,62.4,26.928,45.2972,4.2134,155324
05100202,1444,1444000000,40.114,69.639,29.525,49.6945,5.7297,71758.8
05100203,1939,1939000000,40.349,60.501,20.152,49.0258,2.7453,95061.1
05100204,2840,2840000000,34.921,53.619,18.698,46.1843,3.5643,131163
05100205,8395,8395000000,36.135,54.206,18.071,41.7723,2.664,350679
05110001,8121,8121000000,43.614,56.849,13.235,49.5036,2.5031,402019
05130101,6044,6044000000,44.526,75.587,31.061,52.8196,5.3182,319242
05130102,1978,1978000000,42.197,54.445,12.248,47.823,2.4171,94593.8
05130103,4872,4872000000,40.308,55.631,15.323,47.9423,2.804,233575
05130104,3586,3586000000,41.129,64.965,23.836,49.1658,3.7243,176308
05130105,2455,2455000000,45.467,56.299,10.832,50.6845,1.9644,124430
05130106,2057,2057000000,49.012,58.151,9.139,53.1124,1.4042,109252
05130107,2037,2037000000,48.62,65.552,16.932,55.4575,2.9072,112967
05130108,4657,4657000000,46.726,62.006,15.28,53.9574,2.5111,251280
05130203,2418,2418000000,42.594,68.384,25.79,54.5137,3.8867,131814
06010201,3504,3504000000,33.778,82.91,49.132,43.6412,6.7485,152919
06010205,5096,5096000000,37.24,65.273,28.033,47.167,4.2556,240363
06010206,2444,2444000000,42.473,72.163,29.69,50.7488,4.684,124030
06010207,1642,1642000000,40.078,65.391,25.313,43.6675,2.8976,71702.1
06010208,2248,2248000000,40.904,63.621,22.717,49.2522,3.0192,110719
06020001,4842,4842000000,35.94,60.117,24.177,46.3932,5.5502,224636
06020004,1556,1556000000,45.035,60.233,15.198,52.041,4.3413,80975.8
06030001,5161,5161000000,38.267,61.532,23.265,47.3268,5.311,244254
06030002,7498,7498000000,43.109,60.04,16.931,51.515,3.2093,386260
06030003,3320,3320000000,49.603,62.003,12.4,53.6953,2.0724,178268
06030004,2498,2498000000,50.711,59.054,8.343,54.9268,1.5942,137207
06030005,5905,5905000000,49.328,62.044,12.716,56.3227,1.7213,332585
06030006,2450,2450000000,50.389,63.188,12.799,58.2297,1.5542,142663
06040002,3060,3060000000,47.873,62.321,14.448,53.6295,2.0723,164106
