HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,33.665,33.665,24.7735,3.1691,88763.3
02050106,5190,5190000000,0,33.641,33.641,23.8581,3.0555,123823
02050107,4582,4582000000,0,37.02,37.02,24.5004,3.664,112261
02050201,4133,4133000000,0,36.758,36.758,27.7748,2.6305,114793
02050202,2682,2682000000,21.107,32.354,11.247,29.4419,1.3672,78963.1
02050203,2027,2027000000,0,37.086,37.086,28.9598,2.1013,58701.4
02050204,2001,2001000000,0,34.831,34.831,27.1696,3.4572,54366.4
02050205,2542,2542000000,0,33.111,33.111,26.5692,2.2613,67538.9
02050206,4673,4673000000,0,35.422,35.422,25.3167,2.4708,118305
02050302,2566,2566000000,0,32.942,32.942,26.7939,1.8128,68753.3
02050303,2487,2487000000,0,34.092,34.092,26.0681,4.1334,64831.3
02070001,3833,3833000000,0,36.247,36.247,25.6771,2.3149,98420.3
02070002,3477,3477000000,0,33.93,33.93,26.3217,2.5057,91520.4
03150105,4144,4144000000,0,44.995,44.995,30.325,7.3433,125667
03150106,6688,6688000000,0,43.375,43.375,29.4683,6.0809,197084
03150202,4733,4733000000,0,46.958,46.958,32.9953,4.1467,156167
03160101,4662,4662000000,0,44.74,44.74,32.6742,6.4799,152327
03160103,2247,2247000000,0,41.447,41.447,34.3471,2.9221,77178
03160105,2062,2062000000,0,46.868,46.868,32.6087,3.1109,67239.1
03160106,4225,4225000000,0,47.38,47.38,32.9636,5.9625,139271
03160107,2041,2041000000,0,43.039,43.039,33.253,3.9354,67869.3
03160109,3562,3562000000,0,41.965,41.965,29.8737,3.5196,106410
03160110,2582,2582000000,0,43.53,43.53,27.4765,7.2134,70944.3
03160111,3136,3136000000,0,39.601,39.601,29.0048,4.439,90959
03160112,3218,3218000000,0,47.385,47.385,31.0753,6.7566,100000
03160113,3761,3761000000,0,47.595,47.595,33.1279,6.2347,124594
04100011,4705,4705000000,0,38.258,38.258,24.6857,2.7021,116146
04100012,1971,1971000000,0,32.092,32.092,25.6887,2.7228,50632.4
04110001,2313,2313000000,0,36.343,36.343,27.6186,4.7356,63881.9
04110002,2098,2098000000,0,36.152,36.152,25.9144,6.2995,54368.5
04110003,1633,1633000000,0,33.095,33.095,24.6258,6.5023,40213.9
04110004,1828,1828000000,0,34.185,34.185,27.4776,2.1451,50229
