HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,73.401,73.401,8.4611,3.9497,30316.2
02050106,5190,5190000000,0,65.26,65.26,10.1865,3.2371,52867.9
02050107,4582,4582000000,0,74.49,74.49,11.3272,4.5603,51901.2
02050201,4133,4133000000,0,56.193,56.193,12.2588,4.6281,50665.8
02050202,2682,2682000000,5.128,41.316,36.188,17.9272,4.3929,48080.8
02050203,2027,2027000000,0,51.128,51.128,15.8745,4.581,32177.7
02050204,2001,2001000000,0,51.107,51.107,14.7028,5.298,29420.3
02050205,2542,2542000000,0,64.76,64.76,12.3472,3.7832,31386.6
02050206,4673,4673000000,0,69.886,69.886,12.5045,5.126,58433.5
02050302,2566,2566000000,0,32.316,32.316,11.1442,3.3577,28596.1
02050303,2487,2487000000,0,31.829,31.829,9.3914,3.3852,23356.5
02070001,3833,3833000000,0,79.284,79.284,11.8735,6.5488,45511.1
02070002,3477,3477000000,0,69.214,69.214,9.8562,4.6655,34270.1
03150105,4144,4144000000,0,31.372,31.372,10.058,4.7456,41680.3
03150106,6688,6688000000,0,47.611,47.611,11.8337,4.9774,79143.5
03150202,4733,4733000000,0,62.263,62.263,10.6567,5.3398,50438.4
03160101,4662,4662000000,0,52.318,52.318,11.5827,5.7528,53998.3
03160103,2247,2247000000,0,64.744,64.744,14.5993,8.1465,32804.6
03160105,2062,2062000000,0,77.893,77.893,12.5572,5.6404,25892.9
03160106,4225,4225000000,0,83.235,83.235,8.2957,4.8595,35049.5
03160107,2041,2041000000,0,69.568,69.568,11.9258,6.9216,24340.6
03160109,3562,3562000000,0,84.696,84.696,11.9208,10.0382,42461.8
03160110,2582,2582000000,0,72.054,72.054,9.9759,7.0991,25757.9
03160111,3136,3136000000,0,42.94,42.94,11.6122,6.2808,36416
03160112,3218,3218000000,0,96.055,96.055,12.388,8.3159,39864.6
03160113,3761,3761000000,0,54.206,54.206,9.0255,6.3411,33944.9
04100011,4705,4705000000,0,42.534,42.534,4.2657,1.8419,20070
04100012,1971,1971000000,0,22.438,22.438,5.6505,2.0997,11137.1
04110001,2313,2313000000,0,19.765,19.765,5.2217,1.6334,12077.7
04110002,2098,2098000000,0,53.743,53.743,7.4794,4.2868,15691.8
04110003,1633,1633000000,0,38.21,38.21,5.5805,3.2577,9113.04
04110004,1828,1828000000,0,18.68,18.68,4.7337,1.3213,8653.14
04120101,2230,2230000000,0,30.83,30.83,7.6493,4.6676,17057.8
04130002,3688,3688000000,0,83.05,83.05,7.5352,5.6592,27789.9
05010001,6724,6724000000,0,99.313,99.313,11.0156,6.3406,74068.6
05010002,2330,2330000000,0,88.653,88.653,6.7977,5.0814,15838.5
05010003,4361,4361000000,0,82.358,82.358,10.0003,8.2041,43611.1
05010004,3197,3197000000,0,103.278,103.278,7.6632,6.0541,24499.2
05010005,3230,3230000000,0,66.817,66.817,11.4062,5.6144,36842
05010006,4361,4361000000,0,49.597,49.597,9.8864,3.1582,43114.4
05010007,3560,3560000000,0,58.365,58.365,10.7139,4.0391,38141.5
05010008,1333,1333000000,0,25.586,25.586,8.8313,3.2482,11772.2
05010009,1283,1283000000,0,20.641,20.641,7.6095,2.4254,9763.04
05020001,3564,3564000000,0,29.625,29.625,14.1157,2.8585,50308.2
05020002,2280,2280000000,0,38.49,38.49,11.7838,2.5377,26867
05020003,1200,1200000000,0,44.762,44.762,11.2798,2.97,13535.8
05020004,3679,3679000000,0,62.893,62.893,14.5051,4.2325,53364.4
05020005,3819,3819000000,0,25.285,25.285,7.9352,2.6503,30304.4
05020006,4570,4570000000,0,51.075,51.075,11.6766,5.0623,53362.1
05030101,5142,5142000000,0,63.119,63.119,9.8491,4.4096,50644
05030102,2761,2761000000,0,59.301,59.301,4.9957,3.6957,13793
05030103,2958,2958000000,0,35.956,35.956,5.6712,2.9829,16775.6
05030104,291,291000000,0,40.963,40.963,7.3776,3.9745,2146.89
05030105,2168,2168000000,0,51.481,51.481,7.7669,4.0843,16838.7
