HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,33.137,57.233,24.096,42.4013,3.6216,151924
02050106,5190,5190000000,37.938,59.049,21.111,49.1402,3.6295,255038
02050107,4582,4582000000,46.53,63.58,17.05,52.9784,2.6139,242747
02050201,4133,4133000000,39.197,53.267,14.07,46.7503,2.2675,193219
02050202,2682,2682000000,38.957,55.036,16.079,45.5323,2.5033,122118
02050203,2027,2027000000,37.584,63.069,25.485,46.5125,3.7019,94280.9
02050204,2001,2001000000,38.847,66.337,27.49,46.1816,4.8934,92409.3
02050205,2542,2542000000,34.284,56.413,22.129,46.9296,3.545,119295
02050206,4673,4673000000,40.505,68.894,28.389,50.8781,4.4935,237753
02050302,2566,2566000000,40.742,56.8,16.058,44.4602,2.6452,114085
02050303,2487,2487000000,40.783,63.497,22.714,47.763,4.1859,118787
02070001,3833,3833000000,35.899,74.48,38.581,46.0614,6.2851,176553
02070002,3477,3477000000,40.429,74.127,33.698,52.8054,8.3186,183604
03150105,4144,4144000000,46.655,65,18.345,51.7187,3.6755,214322
03150106,6688,6688000000,46.923,69.173,22.25,54.5937,3.3915,365122
03150202,4733,4733000000,49.84,65.123,15.283,56.6196,2.9707,267981
03160101,4662,4662000000,52.828,63.268,10.44,56.0083,1.5783,261111
03160103,2247,2247000000,53.108,67.989,14.881,61.2659,2.9414,137664
03160105,2062,2062000000,54.409,68.459,14.05,61.4247,2.6202,126658
03160106,4225,4225000000,53.183,62.797,9.614,57.2635,2.3397,241938
03160107,2041,2041000000,52.874,68.896,16.022,59.3394,4.6598,121112
03160109,3562,3562000000,54.764,68.155,13.391,61.4847,2.391,219008
03160110,2582,2582000000,56.856,68.028,11.172,62.988,1.5191,162635
03160111,3136,3136000000,53.109,67.955,14.846,59.2717,2.8626,185876
03160112,3218,3218000000,51.657,66.652,14.995,57.4245,2.5543,184792
03160113,3761,3761000000,49.647,59.097,9.45,53.6983,1.3233,201959
04100011,4705,4705000000,34.478,51.29,16.812,41.3933,3.1502,194755
04100012,1971,1971000000,37.872,47.52,9.648,43.3913,2.0886,85524.2
04110001,2313,2313000000,40.268,50.864,10.596,45.3888,1.4813,104984
04110002,2098,2098000000,41.612,60.905,19.293,48.4257,3.6018,101597
