HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,29.986,48.582,18.596,38.1666,3.0669,136751
02050106,5190,5190000000,26.964,47.512,20.548,35.6482,3.4936,185014
02050107,4582,4582000000,26.645,46.098,19.453,37.5437,3.3765,172025
02050201,4133,4133000000,38.103,51.959,13.856,44.1162,3.0263,182332
02050202,2682,2682000000,37.785,55.356,17.571,45.9608,2.8377,123267
02050203,2027,2027000000,33.54,47.751,14.211,42.126,2.4215,85389.5
02050204,2001,2001000000,33.97,46.496,12.526,40.0906,2.1163,80221.3
02050205,2542,2542000000,32.633,47.751,15.118,40.5646,2.6664,103115
02050206,4673,4673000000,30.387,45.821,15.434,37.3967,3.5156,174755
02050302,2566,2566000000,38.811,51.291,12.48,42.6443,2.5433,109425
02050303,2487,2487000000,37.549,51.253,13.704,41.7342,2.1411,103793
02070001,3833,3833000000,31.693,60.895,29.202,38.648,4.7884,148138
02070002,3477,3477000000,33.059,57.355,24.296,42.1335,5.5065,146498
03150105,4144,4144000000,55.431,73.663,18.232,64.131,2.8482,265759
03150106,6688,6688000000,58.072,82.276,24.204,64.3742,3.2382,430535
03150202,4733,4733000000,56.297,76.969,20.672,63.3696,3.3282,299928
03160101,4662,4662000000,56.89,76.105,19.215,66.1402,2.9721,308346
03160103,2247,2247000000,59.092,76.649,17.557,70.1581,3.123,157645
03160105,2062,2062000000,58.972,73.893,14.921,64.8539,3.0036,133729
03160106,4225,4225000000,56.302,71.143,14.841,63.6027,1.9506,268722
03160107,2041,2041000000,58.62,72.596,13.976,65.9939,3.1748,134694
03160109,3562,3562000000,61.847,75.193,13.346,68.0527,2.4741,242404
03160110,2582,2582000000,64.011,77.163,13.152,71.046,2.299,183441
03160111,3136,3136000000,57.475,77.916,20.441,67.3421,4.2104,211185
03160112,3218,3218000000,59.094,75.235,16.141,66.42,2.9449,213739
03160113,3761,3761000000,60.435,70.946,10.511,66.1275,1.6048,248706
04100011,4705,4705000000,33.224,42.042,8.818,38.0489,1.6524,179020
04100012,1971,1971000000,36.093,40.937,4.844,38.6776,0.82379,76233.5
04110001,2313,2313000000,34.638,44.603,9.965,37.9683,1.6647,87820.7
04110002,2098,2098000000,32.746,45.816,13.07,38.2511,2.9874,80250.9
04110003,1633,1633000000,35.153,46.525,11.372,39.6564,2.5269,64758.9
04110004,1828,1828000000,34.445,46.604,12.159,38.6452,2.6005,70643.4
04120101,2230,2230000000,35.539,65.667,30.128,45.5278,6.3784,101527
04130002,3688,3688000000,27.468,55.971,28.503,42.7753,5.3751,157755
05010001,6724,6724000000,37.706,65.552,27.846,50.767,5.1952,341358
05010002,2330,2330000000,41.325,66.768,25.443,53.6503,4.4693,125005
05010003,4361,4361000000,40.54,57.701,17.161,47.8115,2.724,208506
05010004,3197,3197000000,39.043,60.261,21.218,48.234,4.4628,154204
05010005,3230,3230000000,41.329,57.359,16.03,47.9734,2.4909,154954
05010006,4361,4361000000,39.324,52.99,13.666,46.2343,2.1296,201628
05010007,3560,3560000000,42.045,55.667,13.622,47.8556,2.2353,170366
05010008,1333,1333000000,38.768,55.384,16.616,45.0591,3.2565,60063.7
05010009,1283,1283000000,36.599,48.376,11.777,42.5532,2.9596,54595.8
05020001,3564,3564000000,39.834,69.606,29.772,52.6277,4.4659,187565
05020002,2280,2280000000,43.299,54.526,11.227,48.6009,1.6214,110810
05020003,1200,1200000000,38.056,58.305,20.249,47.3735,3.9372,56848.2
05020004,3679,3679000000,38.607,65.353,26.746,53.4874,3.3933,196780
05020005,3819,3819000000,36.253,64.678,28.425,41.2915,3.0371,157692
05020006,4570,4570000000,38.061,62.041,23.98,47.6826,4.6553,217909
05030101,5142,5142000000,34.362,43.379,9.017,38.8833,1.6938,199938
05030102,2761,2761000000,33.455,45.972,12.517,38.5815,2.3961,106524
05030103,2958,2958000000,32.4,41.367,8.967,35.6676,1.5314,105505
05030104,291,291000000,35.229,41.804,6.575,38.9367,1.4167,11330.6
05030105,2168,2168000000,37.155,47.751,10.596,43.1213,1.8651,93486.9
05030106,3915,3915000000,37.509,50.94,13.431,43.0526,2.0748,168551
05030201,4696,4696000000,38.611,51.77,13.159,45.4911,2.0482,213626
05030202,3673,3673000000,38.618,49.565,10.947,44.0708,2.1096,161872
05030203,5980,5980000000,43.776,63.616,19.84,48.7189,2.1523,291339
05030204,3101,3101000000,39.282,49.013,9.731,44.2608,1.707,137253
05040001,6715,6715000000,33.179,44.096,10.917,36.3967,2.2139,244404
05040002,2608,2608000000,35.387,42.355,6.968,38.2303,1.3488,99704.6
05040003,3228,3228000000,33.373,46.771,13.398,38.145,2.566,123132
05040004,4066,4066000000,34.953,50.147,15.194,41.8569,3.4123,170190
05040005,2204,2204000000,34.837,46.573,11.736,38.9972,2.4848,85949.8
05040006,2019,2019000000,36.527,47.477,10.95,43.4902,2.2174,87806.8
05050002,4348,4348000000,28.576,43.621,15.045,34.4208,2.4539,149662
05050003,4256,4256000000,31.212,60.587,29.375,40.5835,5.0261,172724
05050004,1794,1794000000,32.004,45.231,13.227,38.6247,2.0518,69292.7
05050005,3677,3677000000,37.087,62.44,25.353,48.0776,5.6089,176781
05050006,1338,1338000000,37.748,47.515,9.767,42.6921,2.0259,57122.1
05050007,3978,3978000000,42.075,65.737,23.662,50.3197,5.5017,200172
05050008,2393,2393000000,38.416,48.89,10.474,43.8944,1.9282,105039
05050009,2311,2311000000,39.449,56.728,17.279,45.027,2.8542,104057
05060001,8283,8283000000,33.103,47.4,14.297,38.6788,3.5963,320377
05060002,5617,5617000000,37.909,53.262,15.353,43.802,2.6455,246036
05060003,2964,2964000000,39.246,47.557,8.311,42.0459,1.425,124624
05070101,2430,2430000000,38.023,56.333,18.31,43.3292,2.9028,105290
05070102,1917,1917000000,39.993,55.51,15.517,44.2246,2.139,84778.6
05070201,4034,4034000000,35.9,49.33,13.43,42.1558,2.321,170057
05070202,3138,3138000000,39.364,54.284,14.92,43.6514,2.1894,136978
05070203,2877,2877000000,38.854,49.644,10.79,44.478,1.8746,127963
05070204,1067,1067000000,40.701,48.66,7.959,45.1931,1.3973,48221.1
05090101,3776,3776000000,38.77,46.998,8.228,42.7683,1.4214,161493
05090102,1151,1151000000,40.109,49.604,9.495,43.838,1.3771,50457.6
