HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,30.894,54.721,23.827,41.7929,3.9052,149744
02050106,5190,5190000000,36.45,59.883,23.433,46.5579,4.1574,241636
02050107,4582,4582000000,41.181,65.789,24.608,49.3747,3.5014,226235
02050201,4133,4133000000,40.146,53.807,13.661,45.9547,2.3947,189931
02050202,2682,2682000000,39.631,55.896,16.265,48.853,2.6183,131024
02050203,2027,2027000000,40.183,51.957,11.774,46.0605,1.9381,93364.7
02050204,2001,2001000000,40.705,51.891,11.186,44.86,2.4315,89764.9
02050205,2542,2542000000,34.96,54.051,19.091,44.2666,2.821,112526
02050206,4673,4673000000,41.447,59.09,17.643,48.1985,3.7393,225231
02050302,2566,2566000000,37.982,50.163,12.181,42.1436,2.2489,108140
02050303,2487,2487000000,37.398,52.006,14.608,41.4283,2.5942,103032
02070001,3833,3833000000,38.497,79.253,40.756,50.3708,7.221,193071
02070002,3477,3477000000,38.298,75.696,37.398,46.8211,7.2839,162797
03150105,4144,4144000000,56.774,73.855,17.081,62.8895,2.3796,260614
03150106,6688,6688000000,56.81,83.66,26.85,62.73,3.3025,419538
03150202,4733,4733000000,52.791,73.032,20.241,59.4618,4.2094,281432
03160101,4662,4662000000,59.718,75.829,16.111,68.2954,2.8886,318393
03160103,2247,2247000000,61.609,73.703,12.094,67.5342,1.9784,151749
03160105,2062,2062000000,59.603,71.376,11.773,64.7493,2.842,133513
03160106,4225,4225000000,52.36,64.997,12.637,57.2688,2.8162,241961
03160107,2041,2041000000,53.189,72.833,19.644,62.1338,5.5348,126815
03160109,3562,3562000000,61.025,73.147,12.122,66.778,2.0684,237863
03160110,2582,2582000000,62.24,71.811,9.571,66.8179,1.4471,172524
03160111,3136,3136000000,62.672,75.943,13.271,67.938,2.2852,213054
03160112,3218,3218000000,55.745,72.163,16.418,63.2241,3.3203,203455
03160113,3761,3761000000,51.737,62.363,10.626,55.9511,1.719,210432
04100011,4705,4705000000,30.19,40.23,10.04,34.6687,1.5135,163116
04100012,1971,1971000000,32.035,42,9.965,37.1092,2.1178,73142.2
04110001,2313,2313000000,33.421,43.259,9.838,38.5515,1.4116,89169.6
04110002,2098,2098000000,33.966,44.681,10.715,38.6986,2.2515,81189.6
04110003,1633,1633000000,33.93,44.407,10.477,39.0922,2.4076,63837.5
04110004,1828,1828000000,33.968,44.485,10.517,39.8281,1.6927,72805.9
04120101,2230,2230000000,37.785,57.752,19.967,47.5658,4.807,106072
04130002,3688,3688000000,32.314,56.135,23.821,45.5166,4.3174,167865
05010001,6724,6724000000,42.431,59.44,17.009,50.9359,2.8351,342493
05010002,2330,2330000000,46.756,57.989,11.233,52.245,2.182,121731
05010003,4361,4361000000,42.277,54.521,12.244,50.1688,2.1427,218786
05010004,3197,3197000000,40.97,56.019,15.049,48.1048,3.276,153791
05010005,3230,3230000000,46.485,57.352,10.867,50.8332,2.0441,164191
05010006,4361,4361000000,42.277,57.117,14.84,49.3545,2.4511,215235
05010007,3560,3560000000,40.981,53.333,12.352,46.2269,2.8919,164568
05010008,1333,1333000000,40.899,54.564,13.665,45.1413,2.3391,60173.4
05010009,1283,1283000000,38.378,50.857,12.479,43.5752,2.5014,55907
05020001,3564,3564000000,45.663,76.017,30.354,58.1628,6.318,207292
05020002,2280,2280000000,45.784,61.449,15.665,52.573,2.6147,119866
05020003,1200,1200000000,41.652,56.686,15.034,50.1733,3.1144,60208
05020004,3679,3679000000,41.811,80.356,38.545,60.1217,8.02,221188
05020005,3819,3819000000,37.469,56.971,19.502,44.1871,2.9598,168751
05020006,4570,4570000000,39.246,63.896,24.65,48.9358,4.3802,223636
05030101,5142,5142000000,32.438,43.068,10.63,38.1859,1.5794,196352
05030102,2761,2761000000,34.791,48.145,13.354,41.1611,1.7081,113646
05030103,2958,2958000000,34.947,42.823,7.876,39.0177,1.2767,115414
05030104,291,291000000,32.442,43.541,11.099,36.9225,2.127,10744.5
05030105,2168,2168000000,34.247,50.973,16.726,42.5745,3.1356,92301.4
05030106,3915,3915000000,36.885,53.498,16.613,44.7992,3.7309,175389
