HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,30.734,30.734,22.846,2.2878,81857.1
02050106,5190,5190000000,0,33.145,33.145,23.8098,2.9448,123573
02050107,4582,4582000000,0,35.794,35.794,24.6422,3.8261,112910
02050201,4133,4133000000,0,35.833,35.833,25.6616,2.206,106059
02050202,2682,2682000000,21.346,29.759,8.413,27.3292,1.004,73297
02050203,2027,2027000000,0,34.7,34.7,27.2038,1.9419,55142
02050204,2001,2001000000,0,32.69,32.69,25.2831,3.1234,50591.5
02050205,2542,2542000000,0,31.327,31.327,26.0166,1.7456,66134.3
02050206,4673,4673000000,0,33.75,33.75,25.2913,2.592,118186
02050302,2566,2566000000,0,28.886,28.886,23.3023,1.8465,59793.7
02050303,2487,2487000000,0,30.761,30.761,21.5888,3.2939,53691.3
02070001,3833,3833000000,0,39.649,39.649,29.5848,2.6334,113398
02070002,3477,3477000000,0,35.037,35.037,28.3639,3.1753,98621.3
03150105,4144,4144000000,0,45.311,45.311,33.7421,7.5884,139827
03150106,6688,6688000000,0,48.009,48.009,35.3886,6.7892,236679
03150202,4733,4733000000,0,46.921,46.921,37.0699,3.7568,175452
03160101,4662,4662000000,0,47.158,47.158,37.7196,7.378,175849
03160103,2247,2247000000,0,45.692,45.692,38.7509,2.9848,87073.2
03160105,2062,2062000000,0,47.161,47.161,38.6395,3.4966,79674.7
03160106,4225,4225000000,0,47.824,47.824,36.7423,6.5546,155236
03160107,2041,2041000000,0,46.189,46.189,38.1782,4.6943,77921.8
03160109,3562,3562000000,0,43.995,43.995,35.2206,4.5645,125456
03160110,2582,2582000000,0,43.152,43.152,31.2981,8.5889,80811.6
03160111,3136,3136000000,0,43.117,43.117,34.7836,5.508,109081
03160112,3218,3218000000,0,49.116,49.116,35.0893,7.4449,112917
03160113,3761,3761000000,0,49.332,49.332,36.6708,6.5039,137919
04100011,4705,4705000000,0,36.811,36.811,23.6073,2.2729,111072
04100012,1971,1971000000,0,28.824,28.824,22.2259,2.2459,43807.3
04110001,2313,2313000000,0,32.895,32.895,22.9349,3.9869,53048.4
04110002,2098,2098000000,0,33.934,33.934,22.4241,5.4316,47045.8
04110003,1633,1633000000,0,32.567,32.567,21.7647,5.5701,35541.8
04110004,1828,1828000000,0,32.903,32.903,23.9215,1.9006,43728.4
04120101,2230,2230000000,0,29.97,29.97,23.8671,4.3472,53223.6
04130002,3688,3688000000,0,31.592,31.592,21.4349,2.4986,79051.8
05010001,6724,6724000000,0,32.679,32.679,24.674,3.0169,165908
05010002,2330,2330000000,0,32.194,32.194,24.2215,5.0154,56436.1
05010003,4361,4361000000,0,36.205,36.205,26.8763,2.4696,117208
05010004,3197,3197000000,0,37.607,37.607,26.4305,3.0807,84498.3
05010005,3230,3230000000,0,32.711,32.711,26.2818,1.7636,84890.1
05010006,4361,4361000000,0,36.347,36.347,27.0261,2.364,117861
05010007,3560,3560000000,0,33.772,33.772,25.6448,2.708,91295.4
05010008,1333,1333000000,0,37.294,37.294,27.2753,2.7758,36358
05010009,1283,1283000000,0,30.067,30.067,25.3668,6.4269,32545.6
05020001,3564,3564000000,0,39.132,39.132,32.1464,2.7551,114570
05020002,2280,2280000000,0,40.428,40.428,35.4274,2.8962,80774.4
05020003,1200,1200000000,0,39.81,39.81,34.0581,2.9521,40869.7
05020004,3679,3679000000,0,36.262,36.262,30.7748,2.4809,113220
05020005,3819,3819000000,0,39.644,39.644,29.5819,6.8663,112973
05020006,4570,4570000000,0,37.165,37.165,29.0578,3.6728,132794
05030101,5142,5142000000,0,36.924,36.924,25.3926,5.8819,130569
05030102,2761,2761000000,0,37.376,37.376,23.8577,5.5903,65871.1
05030103,2958,2958000000,0,37.268,37.268,23.2323,4.8736,68721.3
05030104,291,291000000,0,31.542,31.542,23.6341,6.9039,6877.52
05030105,2168,2168000000,0,33.341,33.341,25.6532,3.4229,55616.1
05030106,3915,3915000000,0,38.543,38.543,31.0147,3.8296,121422
05030201,4696,4696000000,0,41.122,41.122,32.3686,3.0894,152003
05030202,3673,3673000000,0,42.311,42.311,29.6191,5.2513,108791
05030203,5980,5980000000,0,40.981,40.981,33.7974,1.1128,202109
05030204,3101,3101000000,0,40.127,40.127,30.8507,2.7607,95668
05040001,6715,6715000000,0,38.645,38.645,25.8426,3.3205,173533
05040002,2608,2608000000,0,32.344,32.344,25.3085,3.1528,66004.4
05040003,3228,3228000000,0,35.378,35.378,26.7352,2.6429,86301.4
05040004,4066,4066000000,0,39.123,39.123,29.8081,2.7236,121200
05040005,2204,2204000000,0,37.792,37.792,28.1445,4.5511,62030.5
05040006,2019,2019000000,0,33.65,33.65,27.568,3.7693,55659.9
05050002,4348,4348000000,0,35.67,35.67,29.042,2.6842,126275
05050003,4256,4256000000,0,35.781,35.781,28.019,2.554,119249
05050004,1794,1794000000,0,41.235,41.235,30.2756,3.2079,54314.5
05050005,3677,3677000000,0,38.816,38.816,30.385,2.8889,111726
05050006,1338,1338000000,0,41.41,41.41,33.1441,3.0764,44346.8
05050007,3978,3978000000,0,37.681,37.681,32.4149,2.5069,128947
05050008,2393,2393000000,0,39.263,39.263,29.6094,3.8046,70855.2
05050009,2311,2311000000,0,38.787,38.787,33.5898,2.4588,77626.1
05060001,8283,8283000000,0,37.21,37.21,27.3393,2.8577,226452
05060002,5617,5617000000,0,39.646,39.646,30.176,2.965,169499
05060003,2964,2964000000,0,38.363,38.363,27.9154,3.2535,82741.2
05070101,2430,2430000000,0,37.708,37.708,32.9102,2.619,79971.7
05070102,1917,1917000000,0,36.66,36.66,31.0786,2.6944,59577.8
05070201,4034,4034000000,26.128,37.767,11.639,32.6452,2.2249,131691
05070202,3138,3138000000,0,41.893,41.893,34.7296,1.9982,108982
05070203,2877,2877000000,0,42.056,42.056,33.8493,1.8791,97384.6
05070204,1067,1067000000,0,41.852,41.852,32.0804,4.3742,34229.8
05090101,3776,3776000000,0,39.473,39.473,28.2845,4.5304,106802
05090102,1151,1151000000,0,38.164,38.164,31.2103,2.6892,35923
05090103,2614,2614000000,0,39.471,39.471,30.925,4.0821,80837.9
05090104,1875,1875000000,0,36.415,36.415,32.1009,2.0877,60189.2
05090201,5448,5448000000,0,43.367,43.367,32.561,5.4183,177392
05100101,7199,7199000000,0,39.968,39.968,34.2121,2.7233,246293
