HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,31.436,31.436,21.8769,2.3914,78385.1
02050106,5190,5190000000,0,35.982,35.982,25.8903,3.5654,134370
02050107,4582,4582000000,0,38.318,38.318,27.8392,4.1346,127559
02050201,4133,4133000000,0,35.976,35.976,26.0991,2.4037,107868
02050202,2682,2682000000,22.268,31.481,9.213,28.7737,1.1258,77171.2
02050203,2027,2027000000,0,36.661,36.661,27.9637,1.9971,56682.5
02050204,2001,2001000000,0,35.59,35.59,26.3273,3.2266,52680.9
02050205,2542,2542000000,0,33.22,33.22,25.7114,2.2469,65358.4
02050206,4673,4673000000,0,36.97,36.97,27.5355,3.0416,128673
02050302,2566,2566000000,0,31.353,31.353,24.9972,1.9071,64142.8
02050303,2487,2487000000,0,33.433,33.433,24.7229,3.9739,61485.9
02070001,3833,3833000000,0,38.194,38.194,29.2489,2.6815,112111
02070002,3477,3477000000,0,34.415,34.415,27.3993,3.3796,95267.5
03150105,4144,4144000000,0,44.284,44.284,32.613,7.5563,135148
03150106,6688,6688000000,0,46.887,46.887,32.8714,6.656,219844
03150202,4733,4733000000,0,46.276,46.276,34.7487,3.5154,164466
03160101,4662,4662000000,0,48.559,48.559,35.7133,6.9194,166495
03160103,2247,2247000000,0,45.075,45.075,38.457,2.6948,86412.9
03160105,2062,2062000000,0,48.454,48.454,37.8407,3.6607,78027.6
03160106,4225,4225000000,0,49.108,49.108,36.9082,6.5866,155937
03160107,2041,2041000000,0,47.76,47.76,37.6604,4.4783,76864.9
03160109,3562,3562000000,0,44.032,44.032,33.8143,4.6675,120447
03160110,2582,2582000000,0,44.087,44.087,30.7233,8.6808,79327.5
03160111,3136,3136000000,0,42.467,42.467,32.3987,5.3155,101602
03160112,3218,3218000000,0,48.23,48.23,33.316,7.5116,107211
03160113,3761,3761000000,0,48.767,48.767,35.8979,6.2848,135012
04100011,4705,4705000000,0,37.44,37.44,24.4659,2.6264,115112
04100012,1971,1971000000,0,31.215,31.215,24.6885,2.4089,48661.1
04110001,2313,2313000000,0,33.995,33.995,24.5389,4.4136,56758.6
04110002,2098,2098000000,0,35.59,35.59,24.9258,6.0771,52294.4
04110003,1633,1633000000,0,32.733,32.733,24.5659,6.4003,40116.1
04110004,1828,1828000000,0,35.358,35.358,26.8479,2.2075,49078
04120101,2230,2230000000,0,31.218,31.218,24.9174,4.6968,55565.7
04130002,3688,3688000000,0,33.275,33.275,22.0164,2.5114,81196.4
05010001,6724,6724000000,0,33.812,33.812,26.643,3.4505,179147
05010002,2330,2330000000,0,32.355,32.355,25.1537,5.1463,58608.2
05010003,4361,4361000000,0,38.756,38.756,29.5424,2.5682,128835
05010004,3197,3197000000,0,38.525,38.525,28.3023,3.3901,90482.4
05010005,3230,3230000000,0,37.094,37.094,29.0392,1.8705,93796.6
05010006,4361,4361000000,0,36.959,36.959,27.4562,2.5647,119737
05010007,3560,3560000000,0,35.499,35.499,26.8714,2.9531,95662.1
05010008,1333,1333000000,0,37.502,37.502,29.0871,3.1011,38773.2
05010009,1283,1283000000,0,31.98,31.98,26.8227,6.8796,34413.5
