HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,52.74,52.74,5.936,2.7831,21268.6
02050106,5190,5190000000,0,50.341,50.341,8.6187,2.5969,44731.2
02050107,4582,4582000000,0,62.707,62.707,9.9553,3.7485,45615.4
02050201,4133,4133000000,0,44.567,44.567,9.9381,2.9414,41074.2
02050202,2682,2682000000,3.748,24.557,20.809,11.7334,2.4238,31468.9
02050203,2027,2027000000,0,41.984,41.984,11.2433,2.7412,22790.1
02050204,2001,2001000000,0,36.583,36.583,11.5753,3.762,23162.1
02050205,2542,2542000000,0,31.122,31.122,7.58,1.9657,19268.4
02050206,4673,4673000000,0,64.819,64.819,9.8257,3.7997,45915.7
02050302,2566,2566000000,0,25.496,25.496,9.1365,2.2941,23444.2
02050303,2487,2487000000,0,19.945,19.945,7.6099,2.193,18925.9
02070001,3833,3833000000,0,38.374,38.374,6.514,3.3862,24968.1
02070002,3477,3477000000,0,34.413,34.413,7.9143,3.3444,27518.1
03150105,4144,4144000000,0,23.026,23.026,6.2182,2.9745,25768.3
03150106,6688,6688000000,0,27.431,27.431,5.868,2.5501,39245.1
03150202,4733,4733000000,0,44.386,44.386,7.9772,3.3586,37756
03160101,4662,4662000000,0,51.145,51.145,7.4004,4.3668,34500.8
03160103,2247,2247000000,0,53.488,53.488,10.6668,6.0672,23968.3
03160105,2062,2062000000,0,48.593,48.593,8.2673,3.7949,17047.2
03160106,4225,4225000000,0,45.954,45.954,4.9824,3.0833,21050.4
03160107,2041,2041000000,0,54.211,54.211,7.195,3.7657,14685
03160109,3562,3562000000,0,58.89,58.89,6.7486,5.2847,24038.6
03160110,2582,2582000000,0,45.851,45.851,6.4915,3.6216,16760.9
03160111,3136,3136000000,0,22.827,22.827,6.1137,3.0271,19172.5
03160112,3218,3218000000,0,66.395,66.395,7.0467,4.2139,22676.4
03160113,3761,3761000000,0,44.351,44.351,6.7006,3.7835,25201
04100011,4705,4705000000,0,55.991,55.991,4.9524,2.6498,23301
04100012,1971,1971000000,0,28.773,28.773,5.9383,2.6281,11704.4
04110001,2313,2313000000,0,17.462,17.462,4.5916,1.4474,10620.4
04110002,2098,2098000000,0,66.59,66.59,7.4008,4.7472,15526.8
04110003,1633,1633000000,0,50.158,50.158,6.7266,4.4633,10984.6
04110004,1828,1828000000,0,22.331,22.331,5.6303,1.7375,10292.2
04120101,2230,2230000000,0,40.779,40.779,7.9973,5.3847,17834.1
04130002,3688,3688000000,0,72.979,72.979,6.8133,4.8118,25127.4
05010001,6724,6724000000,0,97.266,97.266,9.8698,5.3463,66364.7
05010002,2330,2330000000,0,112.673,112.673,7.71,6.0949,17964.2
05010003,4361,4361000000,0,79.386,79.386,9.1634,6.5856,39961.6
05010004,3197,3197000000,0,87.841,87.841,6.9994,5.5206,22377.2
05010005,3230,3230000000,0,70.092,70.092,10.6457,4.3187,34385.5
05010006,4361,4361000000,0,39.995,39.995,10.2419,2.6997,44664.8
05010007,3560,3560000000,0,59.891,59.891,10.0686,3.5221,35844.1
05010008,1333,1333000000,0,20.461,20.461,9.3915,2.6198,12518.8
05010009,1283,1283000000,0,14.805,14.805,7.416,2.4464,9514.71
05020001,3564,3564000000,0,22.93,22.93,12.0237,1.9012,42852.5
05020002,2280,2280000000,0,34.795,34.795,11.1086,2.2613,25327.6
05020003,1200,1200000000,0,43.436,43.436,11.1085,2.9285,13330.2
05020004,3679,3679000000,0,55.247,55.247,12.7417,3.8758,46876.7
05020005,3819,3819000000,0,25.096,25.096,7.5352,2.5745,28777
05020006,4570,4570000000,0,45.092,45.092,11.1826,4.0874,51104.4
05030101,5142,5142000000,0,36.857,36.857,7.3822,2.5685,37959.3
05030102,2761,2761000000,0,67.416,67.416,5.1446,4.0303,14204.3
05030103,2958,2958000000,0,47.278,47.278,5.2656,2.7202,15575.7
05030104,291,291000000,0,28.521,28.521,5.886,2.7906,1712.83
05030105,2168,2168000000,0,42.903,42.903,7.3711,3.2624,15980.6
05030106,3915,3915000000,0,22.04,22.04,7.3244,1.5087,28675
05030201,4696,4696000000,0,26.851,26.851,7.7097,1.7502,36204.6
05030202,3673,3673000000,0,31.092,31.092,5.1476,1.9746,18907.2
05030203,5980,5980000000,0,18.958,18.958,8.4337,1.1187,50433.6
05030204,3101,3101000000,0,22.725,22.725,7.0444,1.4379,21844.7
05040001,6715,6715000000,0,45.944,45.944,8.1617,3.0384,54805.9
05040002,2608,2608000000,0,50.532,50.532,8.5255,2.979,22234.6
05040003,3228,3228000000,0,51.626,51.626,8.3178,3.4908,26849.9
05040004,4066,4066000000,0,37.426,37.426,6.3915,2.5026,25987.9
05040005,2204,2204000000,0,35.837,35.837,6.9307,2.1564,15275.3
05040006,2019,2019000000,0,46.66,46.66,7.2097,3.9394,14556.4
05050002,4348,4348000000,0,24.568,24.568,7.302,2.6933,31748.9
05050003,4256,4256000000,0,40.043,40.043,8.3182,2.9457,35402.3
05050004,1794,1794000000,0,28.592,28.592,9.5685,2.6602,17165.8
05050005,3677,3677000000,0,46.666,46.666,11.2199,2.9226,41255.6
05050006,1338,1338000000,0,36.264,36.264,11.7927,2.1688,15778.7
05050007,3978,3978000000,0,26.044,26.044,10.8436,2.7635,43135.6
05050008,2393,2393000000,0,13.882,13.882,6.4051,2.0313,15327.5
05050009,2311,2311000000,0,52.257,52.257,11.2473,3.0567,25992.5
05060001,8283,8283000000,0,24.771,24.771,4.4622,1.9607,36960.3
05060002,5617,5617000000,0,28.571,28.571,5.0912,2.1698,28597.2
05060003,2964,2964000000,0,12.56,12.56,5.0022,1.7758,14826.6
05070101,2430,2430000000,0,23.793,23.793,11.3494,3.205,27579
05070102,1917,1917000000,0,14.909,14.909,7.907,2.0635,15157.8
05070201,4034,4034000000,4.496,27.248,22.752,10.3597,2.0542,41790.9
05070202,3138,3138000000,0,34.878,34.878,11.8839,2.5258,37291.6
05070203,2877,2877000000,0,49.541,49.541,10.7334,1.8599,30879.9
05070204,1067,1067000000,0,36.969,36.969,7.7188,2.8772,8236
05090101,3776,3776000000,0,24.594,24.594,5.9926,2.1771,22627.9
05090102,1151,1151000000,0,23.331,23.331,8.1181,2.6762,9343.87
05090103,2614,2614000000,0,30.673,30.673,5.5658,2.7001,14549
05090104,1875,1875000000,0,46.514,46.514,4.9028,3.2448,9192.74
05090201,5448,5448000000,0,23.369,23.369,4.8465,2.5581,26403.6
05100101,7199,7199000000,0,48.195,48.195,5.7065,4.33,41081.1
05100102,2391,2391000000,1.066,11.458,10.392,3.6772,1.5804,8792.25
05100201,3429,3429000000,0,19.609,19.609,10.0602,1.998,34496.6
05100202,1444,1444000000,0,25.5,25.5,11.4253,2.7825,16498.1
05100203,1939,1939000000,5.176,18.748,13.572,10.6903,1.481,20728.5
05100204,2840,2840000000,0,49.356,49.356,8.4433,3.5555,23978.9
05100205,8395,8395000000,0,19.577,19.577,4.2338,2.2228,35542.5
05110001,8121,8121000000,0,34.925,34.925,8.4958,3.0065,68994.2
05130101,6044,6044000000,0,35.179,35.179,11.5684,4.3865,69919.6
05130102,1978,1978000000,0,18.693,18.693,9.042,2.3455,17885.1
05130103,4872,4872000000,0,35.9,35.9,7.5878,2.8126,36967.6
05130104,3586,3586000000,0,21.838,21.838,8.9129,2.5095,31961.7
05130105,2455,2455000000,0,36.784,36.784,8.7755,4.0351,21543.9
05130106,2057,2057000000,0,26.225,26.225,9.2146,3.3708,18954.4
05130107,2037,2037000000,0,33.758,33.758,11.3554,3.1967,23130.9
05130108,4657,4657000000,0,60.864,60.864,9.8517,4.4759,45879.6
05130203,2418,2418000000,0,24.785,24.785,7.0062,3.231,16941.1
06010201,3504,3504000000,0,34.856,34.856,7.3087,4.3481,25609.7
06010205,5096,5096000000,0,40.644,40.644,9.5815,3.7066,48827.1
06010206,2444,2444000000,0,31.46,31.46,10.3984,3.3993,25413.8
06010207,1642,1642000000,0,24.024,24.024,7.6582,2.4695,12574.8
06010208,2248,2248000000,0,29.797,29.797,10.0116,2.6165,22506.1
06020001,4842,4842000000,0,33.973,33.973,8.989,4.695,43524.8
06020004,1556,1556000000,3.278,21.406,18.128,11.4753,3.439,17855.6
06030001,5161,5161000000,0,27.35,27.35,7.4164,4.3827,38276.2
06030002,7498,7498000000,0,30.088,30.088,6.5279,3.5452,48946.4
06030003,3320,3320000000,0,26.736,26.736,9.0362,3.5675,30000.2
06030004,2498,2498000000,0,24.034,24.034,10.0879,2.7357,25199.6
06030005,5905,5905000000,0,31.295,31.295,9.3426,4.3098,55167.9
06030006,2450,2450000000,0,74.439,74.439,11.0373,8.2073,27041.4
06040002,3060,3060000000,0,17.46,17.46,6.8248,2.8939,20883.8
