HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,33.044,33.044,26.5586,2.3862,95159.4
02050106,5190,5190000000,0,35.171,35.171,26.9202,3.2717,139716
02050107,4582,4582000000,0,38.81,38.81,29.5352,4.3321,135330
02050201,4133,4133000000,0,37.242,37.242,32.6312,2.6848,134865
02050202,2682,2682000000,24.69,36.783,12.093,32.824,1.347,88034.1
02050203,2027,2027000000,0,38.983,38.983,32.189,2.0023,65247
02050204,2001,2001000000,0,36.69,36.69,32.0863,3.8267,64204.8
02050205,2542,2542000000,0,35.531,35.531,28.776,2.2547,73148.7
02050206,4673,4673000000,0,38.17,38.17,30.6826,2.7643,143380
02050302,2566,2566000000,0,34.881,34.881,29.9947,2.0159,76966.4
02050303,2487,2487000000,0,35.322,35.322,27.0623,4.1613,67304
02070001,3833,3833000000,0,39.727,39.727,32.0572,2.6592,122875
02070002,3477,3477000000,0,36.095,36.095,30.0589,3.3224,104515
03150105,4144,4144000000,0,44.909,44.909,31.3099,7.0317,129748
03150106,6688,6688000000,0,45.677,45.677,29.7061,5.6346,198674
03150202,4733,4733000000,0,45.523,45.523,31.6213,3.0274,149664
03160101,4662,4662000000,0,46.599,46.599,32.9365,6.3623,153550
03160103,2247,2247000000,0,44.675,44.675,36.1548,2.3707,81239.8
03160105,2062,2062000000,0,48.53,48.53,36.2563,3.2586,74760.6
03160106,4225,4225000000,0,49.585,49.585,34.901,6.1829,147457
03160107,2041,2041000000,0,48.94,48.94,35.9404,3.791,73354.4
03160109,3562,3562000000,0,46.282,46.282,32.1517,3.8005,114524
03160110,2582,2582000000,0,44.1,44.1,29.0772,7.9088,75077.3
03160111,3136,3136000000,0,41.955,41.955,30.7101,4.4937,96306.9
03160112,3218,3218000000,0,47.057,47.057,30.8743,6.4655,99353.4
03160113,3761,3761000000,0,50.516,50.516,34.152,5.8886,128446
04100011,4705,4705000000,0,36.564,36.564,29.6953,2.7052,139716
04100012,1971,1971000000,0,34.874,34.874,28.9607,2.6652,57081.5
04110001,2313,2313000000,0,35.406,35.406,28.9609,4.8506,66986.5
04110002,2098,2098000000,0,36.049,36.049,29.2402,7.0092,61346
04110003,1633,1633000000,0,33.431,33.431,27.7171,6.9846,45262.1
04110004,1828,1828000000,0,34.41,34.41,30.42,2.0655,55607.8
04120101,2230,2230000000,0,32.797,32.797,28.3742,4.9697,63274.4
04130002,3688,3688000000,0,34.778,34.778,25.9106,2.5421,95558.3
05010001,6724,6724000000,0,35.238,35.238,29.9634,3.4675,201474
05010002,2330,2330000000,0,35.872,35.872,29.2174,5.8496,68076.6
05010003,4361,4361000000,0,38.619,38.619,32.2655,2.9007,140710
05010004,3197,3197000000,0,37.763,37.763,30.7097,3.4774,98178.8
05010005,3230,3230000000,0,36.964,36.964,32.177,2.0574,103932
05010006,4361,4361000000,0,39.761,39.761,33.1064,2.7819,144377
05010007,3560,3560000000,0,38.037,38.037,31.9203,3.321,113636
05010008,1333,1333000000,0,41.107,41.107,33.416,3.4784,44543.5
05010009,1283,1283000000,0,37.639,37.639,32.4729,8.1958,41662.7
05020001,3564,3564000000,0,42.065,42.065,35.968,2.1994,128190
05020002,2280,2280000000,0,42.791,42.791,38.7367,2.8188,88319.7
05020003,1200,1200000000,0,41.688,41.688,36.5015,2.868,43801.8
05020004,3679,3679000000,0,37.848,37.848,33.6108,2.0219,123654
05020005,3819,3819000000,0,41.149,41.149,32.9992,7.227,126024
05020006,4570,4570000000,0,41.125,41.125,32.7411,3.851,149627
05030101,5142,5142000000,0,38.468,38.468,31.8269,7.18,163654
05030102,2761,2761000000,0,37.429,37.429,29.9532,6.8656,82700.7
05030103,2958,2958000000,0,36.793,36.793,30.7537,6.3593,90969.5
05030104,291,291000000,0,36.606,36.606,31.5122,9.1068,9170.05
05030105,2168,2168000000,0,38.366,38.366,32.8017,4.2892,71114
05030106,3915,3915000000,0,39.026,39.026,34.9172,3.7664,136701
05030201,4696,4696000000,0,42.044,42.044,36.0475,3.3316,169279
05030202,3673,3673000000,0,42.763,42.763,34.6773,5.9135,127370
05030203,5980,5980000000,0,42.681,42.681,37.5404,0.98606,224492
05030204,3101,3101000000,0,41.021,41.021,35.6815,2.9604,110648
05040001,6715,6715000000,0,38.875,38.875,32.322,3.9862,217042
05040002,2608,2608000000,0,36.836,36.836,30.8777,3.4635,80529.1
05040003,3228,3228000000,0,37.947,37.947,31.5751,3.0738,101925
05040004,4066,4066000000,0,39.669,39.669,33.5915,2.8133,136583
05040005,2204,2204000000,0,39.178,39.178,32.9235,5.2571,72563.5
05040006,2019,2019000000,0,37.124,37.124,31.1105,4.2839,62812.1
05050002,4348,4348000000,0,37.925,37.925,32.4409,2.5294,141053
05050003,4256,4256000000,0,39.267,39.267,32.509,2.3685,138358
05050004,1794,1794000000,0,42.61,42.61,33.8285,3.0597,60688.3
05050005,3677,3677000000,0,42.411,42.411,35.0188,2.7715,128764
05050006,1338,1338000000,0,44.646,44.646,37.3815,3.5035,50016.5
05050007,3978,3978000000,0,42.432,42.432,37.1449,2.4017,147763
05050008,2393,2393000000,0,43.223,43.223,35.505,4.069,84963.4
05050009,2311,2311000000,0,41.945,41.945,37.5979,2.4769,86888.7
05060001,8283,8283000000,0,38.748,38.748,31.248,3.0307,258827
05060002,5617,5617000000,0,40.215,40.215,33.7476,2.8532,189560
05060003,2964,2964000000,0,38.577,38.577,31.5672,3.4959,93565.2
05070101,2430,2430000000,0,41.102,41.102,35.6487,2.9758,86626.2
05070102,1917,1917000000,0,41.063,41.063,38.1714,2.0703,73174.5
05070201,4034,4034000000,30.995,41.831,10.836,37.1789,2.4073,149980
05070202,3138,3138000000,0,45.794,45.794,37.5876,1.9398,117950
05070203,2877,2877000000,0,45.588,45.588,37.4669,3.3881,107792
05070204,1067,1067000000,0,45.319,45.319,36.0646,4.0699,38481
05090101,3776,3776000000,0,42.18,42.18,34.3861,5.1001,129842
05090102,1151,1151000000,0,43.523,43.523,37.6044,2.4483,43282.7
05090103,2614,2614000000,0,43.188,43.188,35.0613,4.4446,91650.3
