HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,39.515,63.547,24.032,49.6348,4.0636,177842
02050106,5190,5190000000,42.04,70.668,28.628,54.358,4.0505,282118
02050107,4582,4582000000,52.197,79.842,27.645,60.898,5.097,279034
02050201,4133,4133000000,50.935,64.87,13.935,56.2162,3.0401,232342
02050202,2682,2682000000,50.22,67.91,17.69,58.392,3.258,156607
02050203,2027,2027000000,50.536,72.714,22.178,60.0687,3.3932,121759
02050204,2001,2001000000,50.78,76.488,25.708,59.0753,4.4243,118210
02050205,2542,2542000000,44.127,69.803,25.676,56.8623,4.2825,144544
02050206,4673,4673000000,50.704,79.247,28.543,59.1918,4.4713,276603
02050302,2566,2566000000,49.717,68.775,19.058,55.1931,3.1227,141625
02050303,2487,2487000000,46.802,72.716,25.914,53.8659,3.5288,133965
02070001,3833,3833000000,51.845,88.972,37.127,61.9078,6.1807,237292
02070002,3477,3477000000,51.996,82.555,30.559,60.6681,6.2836,210943
03150105,4144,4144000000,58.734,80.549,21.815,66.2872,3.653,274694
03150106,6688,6688000000,59.285,88.62,29.335,66.5666,3.5296,445197
03150202,4733,4733000000,61.335,76.261,14.926,67.0595,2.7367,317393
03160101,4662,4662000000,61.097,77.641,16.544,67.9,3.917,316550
03160103,2247,2247000000,64.8,80.392,15.592,71.5454,2.7157,160763
03160105,2062,2062000000,70.903,80.862,9.959,75.5949,2.1187,155877
03160106,4225,4225000000,60.863,76.808,15.945,67.9015,3.8613,286884
03160107,2041,2041000000,60.787,81.026,20.239,71.8857,4.4833,146719
03160109,3562,3562000000,59.484,79.287,19.803,67.4355,4.6598,240205
03160110,2582,2582000000,63.109,77.124,14.015,70.6612,2.3097,182447
03160111,3136,3136000000,58.35,72.284,13.934,64.0379,3.1353,200823
03160112,3218,3218000000,61.339,81.419,20.08,69.1697,4.9862,222588
03160113,3761,3761000000,59.331,70.235,10.904,62.8409,1.5522,236345
04100011,4705,4705000000,35.742,49.251,13.509,43.0693,3.1061,202641
04100012,1971,1971000000,37.711,48.107,10.396,42.9184,2.3364,84592.3
04110001,2313,2313000000,39.207,54.202,14.995,45.4202,2.434,105057
04110002,2098,2098000000,42.513,57.903,15.39,51.1739,3.1707,107363
