HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,34.024,34.024,27.0494,3.0834,96918
02050106,5190,5190000000,0,35.094,35.094,26.465,3.1402,137354
02050107,4582,4582000000,0,37.737,37.737,27.6026,4.1611,126475
02050201,4133,4133000000,0,36.144,36.144,29.5527,2.8567,122141
02050202,2682,2682000000,22.179,33.734,11.555,30.558,1.2171,81956.6
02050203,2027,2027000000,0,37.06,37.06,29.2489,2.042,59287.5
02050204,2001,2001000000,0,34.745,34.745,28.0207,3.5796,56069.4
02050205,2542,2542000000,0,32.792,32.792,27.3711,2.0259,69577.4
02050206,4673,4673000000,0,36.416,36.416,28.122,2.6546,131414
02050302,2566,2566000000,0,35.389,35.389,27.9228,1.7112,71650
02050303,2487,2487000000,0,32.739,32.739,26.3456,4.0155,65521.4
02070001,3833,3833000000,0,39.036,39.036,30.8593,2.4714,118284
02070002,3477,3477000000,0,34.799,34.799,27.9725,2.8654,97260.6
03150105,4144,4144000000,0,46.242,46.242,30.5884,7.0416,126758
03150106,6688,6688000000,0,44.841,44.841,30.6441,5.9909,204948
03150202,4733,4733000000,0,44.813,44.813,31.9585,3.1215,151260
03160101,4662,4662000000,0,41.703,41.703,30.7043,6.011,143143
03160103,2247,2247000000,0,38.409,38.409,31.8418,2.637,71548.6
03160105,2062,2062000000,0,41.616,41.616,31.2851,3.0266,64509.9
03160106,4225,4225000000,0,43.497,43.497,30.6736,5.5136,129596
03160107,2041,2041000000,0,41.301,41.301,31.3865,3.742,64059.9
03160109,3562,3562000000,0,38.905,38.905,29.7824,3.6132,106085
03160110,2582,2582000000,0,40.261,40.261,27.9512,7.6206,72170
03160111,3136,3136000000,0,41.154,41.154,30.3817,4.5037,95277
03160112,3218,3218000000,0,44.539,44.539,28.8178,6.2097,92735.5
03160113,3761,3761000000,0,44.17,44.17,31.2643,5.5116,117585
04100011,4705,4705000000,0,37.686,37.686,27.8019,2.7041,130808
04100012,1971,1971000000,0,33.438,33.438,27.4266,2.5034,54057.9
04110001,2313,2313000000,0,34.448,34.448,28.6173,4.7337,66191.8
04110002,2098,2098000000,0,35.764,35.764,29.1488,6.957,61154.3
04110003,1633,1633000000,0,34.312,34.312,28.8917,7.2176,47180.2
04110004,1828,1828000000,0,35.265,35.265,31.4024,1.9408,57403.6
04120101,2230,2230000000,0,32.914,32.914,27.0525,5.0455,60327.1
04130002,3688,3688000000,0,34.979,34.979,27.4866,2.623,101370
05010001,6724,6724000000,0,33.505,33.505,28.9636,3.3914,194751
05010002,2330,2330000000,0,32.748,32.748,26.2873,5.1862,61249.4
05010003,4361,4361000000,0,37.512,37.512,31.9736,2.9077,139437
05010004,3197,3197000000,0,36.772,36.772,30.2735,3.839,96784.4
05010005,3230,3230000000,0,35.628,35.628,31.3068,2.2357,101121
05010006,4361,4361000000,0,37.418,37.418,31.8737,2.8264,139001
05010007,3560,3560000000,0,36.673,36.673,30.9769,3.209,110278
05010008,1333,1333000000,0,38.334,38.334,32.6303,3.5235,43496.1
05010009,1283,1283000000,0,35.636,35.636,30.3668,7.7537,38960.6
05020001,3564,3564000000,0,38.053,38.053,32.1799,2.0187,114689
05020002,2280,2280000000,0,39.674,39.674,34.0815,2.5833,77705.8
05020003,1200,1200000000,0,38.917,38.917,32.7479,2.5622,39297.5
05020004,3679,3679000000,0,36.673,36.673,31.0409,2.082,114200
05020005,3819,3819000000,0,38.377,38.377,29.7184,6.5786,113494
05020006,4570,4570000000,0,37.641,37.641,30.2187,3.4969,138099
05030101,5142,5142000000,0,35.97,35.97,29.4826,6.6823,151600
