HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,33.062,54.638,21.576,43.543,3.6444,156015
02050106,5190,5190000000,34.8,59.446,24.646,43.7425,3.621,227024
02050107,4582,4582000000,36.216,59.053,22.837,45.2499,3.6758,207335
02050201,4133,4133000000,39.44,55.862,16.422,44.5668,2.3535,184195
02050202,2682,2682000000,38.569,51.883,13.314,46.1155,2.3185,123682
02050203,2027,2027000000,39.95,56.687,16.737,47.9683,2.7136,97231.6
02050204,2001,2001000000,39.401,58.773,19.372,45.4465,3.7584,90938.5
02050205,2542,2542000000,34.201,54.604,20.403,46.2835,3.4441,117653
02050206,4673,4673000000,37.395,58.815,21.42,45.2087,3.1429,211260
02050302,2566,2566000000,38.855,58.111,19.256,43.2883,3.0834,111078
02050303,2487,2487000000,34.246,58.11,23.864,41.9672,3.15,104372
02070001,3833,3833000000,28.5,53.971,25.471,36.6387,5.2186,140436
02070002,3477,3477000000,32.123,53.227,21.104,41.9933,5.0331,146011
03150105,4144,4144000000,39.405,66.532,27.127,48.4764,6.0507,200886
03150106,6688,6688000000,38.381,69.054,30.673,48.0893,4.3504,321621
03150202,4733,4733000000,33.5,61.221,27.721,51.1057,5.8028,241883
03160101,4662,4662000000,42.989,55.394,12.405,48.0726,2.3891,224115
03160103,2247,2247000000,45.044,57.598,12.554,50.9179,2.166,114413
03160105,2062,2062000000,45.239,58.07,12.831,50.8367,2.7273,104825
03160106,4225,4225000000,44.568,54.763,10.195,48.56,1.3589,205166
03160107,2041,2041000000,44.566,58.502,13.936,51.11,3.4452,104316
03160109,3562,3562000000,46.811,59.328,12.517,53.7743,2.1223,191544
03160110,2582,2582000000,48.341,57.72,9.379,53.8557,1.5232,139055
03160111,3136,3136000000,44.722,60.396,15.674,51.6695,2.2648,162036
03160112,3218,3218000000,44.569,59.055,14.486,52.5984,2.4021,169262
03160113,3761,3761000000,37.005,55.59,18.585,46.9867,3.4763,176717
04100011,4705,4705000000,27.004,42.316,15.312,33.8593,2.8039,159308
04100012,1971,1971000000,26.885,42.511,15.626,35.7632,2.6761,70489.2
04110001,2313,2313000000,28.887,45.072,16.185,37.8933,2.1687,87647.2
04110002,2098,2098000000,32.712,48.621,15.909,39.7224,2.9508,83337.6
04110003,1633,1633000000,31.883,47.009,15.126,38.9812,3.2753,63656.3
04110004,1828,1828000000,34.362,48.739,14.377,41.4437,2.6662,75759.2
04120101,2230,2230000000,35.622,68.739,33.117,45.1983,5.7845,100792
04130002,3688,3688000000,33.692,54.646,20.954,44.2738,3.2066,163282
05010001,6724,6724000000,40.973,56.214,15.241,46.8492,2.4178,315014
05010002,2330,2330000000,41.761,67.79,26.029,51.3326,4.8813,119605
05010003,4361,4361000000,39.399,50.79,11.391,45.7193,1.9994,199382
05010004,3197,3197000000,38.935,55.187,16.252,44.8314,2.4509,143326
05010005,3230,3230000000,39.996,48.186,8.19,44.2641,1.5322,142973
05010006,4361,4361000000,38.423,52.994,14.571,45.2684,3.2234,197416
05010007,3560,3560000000,40.384,58.147,17.763,47.026,2.775,167413
05010008,1333,1333000000,37.712,58.935,21.223,45.2848,3.6344,60364.7
05010009,1283,1283000000,37.396,52.635,15.239,45.8029,3.1492,58765.2
05020001,3564,3564000000,37.196,64.951,27.755,48.4064,5.7728,172521
05020002,2280,2280000000,37.823,54.165,16.342,45.2774,3.2812,103232
05020003,1200,1200000000,39.444,52.428,12.984,43.7931,2.2564,52551.7
05020004,3679,3679000000,40.108,60.504,20.396,48.5043,3.1703,178447
05020005,3819,3819000000,31.955,57.629,25.674,40.0446,3.1365,152930
05020006,4570,4570000000,34.122,65.192,31.07,48.402,5.4831,221197
05030101,5142,5142000000,36.325,47.279,10.954,41.7225,2.3145,214537
05030102,2761,2761000000,37.473,45.5,8.027,41.3619,1.4338,114200
05030103,2958,2958000000,37.001,44.88,7.879,40.2234,1.6456,118981
05030104,291,291000000,38.809,46.488,7.679,43.129,1.6042,12550.5
05030105,2168,2168000000,40.781,51.174,10.393,44.4532,1.974,96374.6
05030106,3915,3915000000,33.699,47.438,13.739,39.4373,2.2596,154397
05030201,4696,4696000000,37.475,50.505,13.03,45.639,2.2325,214321
05030202,3673,3673000000,40.071,50.234,10.163,46.3882,1.7662,170384
05030203,5980,5980000000,42.553,62.436,19.883,47.6123,2.5668,284721
05030204,3101,3101000000,34.442,48.894,14.452,40.9234,3.4171,126904
05040001,6715,6715000000,34.681,51.022,16.341,41.7844,2.5494,280582
05040002,2608,2608000000,35.589,44.949,9.36,39.9516,1.8627,104194
05040003,3228,3228000000,34.599,42.798,8.199,38.6522,1.6878,124769
05040004,4066,4066000000,34.485,46.143,11.658,38.8379,2.4097,157915
05040005,2204,2204000000,36.728,48.382,11.654,40.6666,2.1978,89629.3
05040006,2019,2019000000,34.718,40.348,5.63,37.4243,1.0211,75559.6
05050002,4348,4348000000,31.923,54.084,22.161,40.9185,4.1883,177914
05050003,4256,4256000000,32.47,60.664,28.194,42.8037,5.1357,182173
05050004,1794,1794000000,33.54,52.119,18.579,44.6765,3.2552,80149.7
05050005,3677,3677000000,39.286,69.804,30.518,53.7295,6.9974,197563
05050006,1338,1338000000,39.598,59.868,20.27,49.8094,3.2063,66645
05050007,3978,3978000000,42.981,66.738,23.757,52.5607,5.9032,209086
05050008,2393,2393000000,43.808,57.901,14.093,47.5584,2.0596,113807
05050009,2311,2311000000,45.112,64.642,19.53,54.1192,3.317,125069
05060001,8283,8283000000,29.483,44.761,15.278,36.3807,2.6624,301341
