HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,55.31,55.31,4.9778,2.3992,17835.5
02050106,5190,5190000000,0,35.544,35.544,5.805,1.7784,30127.8
02050107,4582,4582000000,0,43.854,43.854,6.5716,2.587,30110.9
02050201,4133,4133000000,0,48.874,48.874,8.8645,3.0139,36637.1
02050202,2682,2682000000,4.033,23.967,19.934,11.0401,2.403,29609.5
02050203,2027,2027000000,0,21.35,21.35,9.2324,1.9982,18714
02050204,2001,2001000000,0,33.674,33.674,9.1853,2.4949,18379.7
02050205,2542,2542000000,0,26.268,26.268,6.5165,1.7123,16565
02050206,4673,4673000000,0,39.171,39.171,6.7105,2.3197,31358
02050302,2566,2566000000,0,26.616,26.616,8.6786,2.1953,22269.4
02050303,2487,2487000000,0,27.924,27.924,8.337,2.6733,20734
02070001,3833,3833000000,0,57.56,57.56,9.1443,4.8557,35050.3
02070002,3477,3477000000,0,50.852,50.852,9.0777,4.5609,31563.2
03150105,4144,4144000000,0,28.154,28.154,6.5177,3.4756,27009.2
03150106,6688,6688000000,0,31.3,31.3,7.0213,3.5087,46958.6
03150202,4733,4733000000,0,52.295,52.295,6.2603,3.3193,29630
03160101,4662,4662000000,0,30.72,30.72,6.4278,3.0955,29966.2
03160103,2247,2247000000,0,45.296,45.296,9.3273,4.4221,20958.5
03160105,2062,2062000000,0,64.969,64.969,7.9879,3.4554,16471.1
03160106,4225,4225000000,0,55.872,55.872,5.3455,3.4822,22584.9
03160107,2041,2041000000,0,68.759,68.759,7.8185,3.9989,15957.6
03160109,3562,3562000000,0,59.249,59.249,8.6635,6.4406,30859.2
03160110,2582,2582000000,0,59.79,59.79,8.1185,4.5,20962
03160111,3136,3136000000,0,28.584,28.584,8.2356,4.4632,25826.9
03160112,3218,3218000000,0,85.861,85.861,8.6591,5.4814,27864.9
03160113,3761,3761000000,0,47.55,47.55,5.305,3.4368,19952.2
04100011,4705,4705000000,0,45.979,45.979,4.6975,2.3391,22101.9
04100012,1971,1971000000,0,26.711,26.711,5.4321,2.3095,10706.7
04110001,2313,2313000000,0,16.056,16.056,4.4105,1.5098,10201.5
04110002,2098,2098000000,0,53.581,53.581,7.322,4.3776,15361.5
04110003,1633,1633000000,0,44.238,44.238,6.3755,4.3116,10411.2
04110004,1828,1828000000,0,21.03,21.03,5.1004,1.541,9323.53
04120101,2230,2230000000,0,34.03,34.03,7.5687,4.7094,16878.2
04130002,3688,3688000000,0,73.323,73.323,6.4559,5.2127,23809.2
05010001,6724,6724000000,0,104.169,104.169,9.4138,5.2757,63298.7
05010002,2330,2330000000,0,85.782,85.782,7.2153,5.157,16811.8
05010003,4361,4361000000,0,83.78,83.78,9.7566,7.3635,42548.5
05010004,3197,3197000000,0,103.251,103.251,7.4307,5.8678,23756.1
05010005,3230,3230000000,0,70.352,70.352,10.2971,4.6404,33259.8
05010006,4361,4361000000,0,35.53,35.53,7.5964,2.4224,33127.8
05010007,3560,3560000000,0,61.831,61.831,9.1133,3.4994,32443.4
05010008,1333,1333000000,0,19.882,19.882,7.6148,2.3489,10150.6
05010009,1283,1283000000,0,16.665,16.665,6.5666,2.1007,8424.93
05020001,3564,3564000000,0,25.886,25.886,9.6727,2.2273,34473.6
05020002,2280,2280000000,0,27.919,27.919,7.9544,2.0254,18136
05020003,1200,1200000000,0,36.446,36.446,8.4911,2.5036,10189.3
05020004,3679,3679000000,0,53.897,53.897,11.8365,4.4787,43546.6
05020005,3819,3819000000,0,27.581,27.581,6.0908,2.4069,23260.6
05020006,4570,4570000000,0,54.198,54.198,10.2669,4.6826,46919.9
05030101,5142,5142000000,0,48.488,48.488,7.2058,3.209,37052.5
05030102,2761,2761000000,0,63.005,63.005,5.0762,4.0071,14015.2
05030103,2958,2958000000,0,36.634,36.634,4.8954,2.5437,14480.6
05030104,291,291000000,0,37.17,37.17,6.1686,3.5181,1795.06
05030105,2168,2168000000,0,51.862,51.862,7.3117,3.9562,15851.8
05030106,3915,3915000000,0,18.712,18.712,5.8835,1.5438,23033.7
05030201,4696,4696000000,0,22.901,22.901,6.4626,1.3376,30348.5
05030202,3673,3673000000,0,31.258,31.258,5.9293,2.1719,21778.3
05030203,5980,5980000000,0,13.833,13.833,7.0437,0.83252,42121.5
05030204,3101,3101000000,0,21.879,21.879,7.8497,2.0439,24342
05040001,6715,6715000000,0,40.579,40.579,7.7003,3.4524,51707.7
05040002,2608,2608000000,0,44.347,44.347,7.5377,2.5935,19658.2
05040003,3228,3228000000,0,41.549,41.549,7.0481,3.4202,22751.2
05040004,4066,4066000000,0,33.502,33.502,6.496,2.8247,26412.8
05040005,2204,2204000000,0,33.276,33.276,5.9746,2.5484,13168.1
05040006,2019,2019000000,0,46.086,46.086,6.8598,4.2009,13849.9
05050002,4348,4348000000,0,27.29,27.29,5.1771,2.0685,22510.2
05050003,4256,4256000000,0,41.704,41.704,7.2036,2.9398,30658.4
05050004,1794,1794000000,0,23.86,23.86,7.6617,2.2701,13745.2
05050005,3677,3677000000,0,50.318,50.318,9.8646,3.4175,36272.1
05050006,1338,1338000000,0,25.341,25.341,9.4076,1.5228,12587.3
05050007,3978,3978000000,0,26.912,26.912,9.2245,3.444,36694.9
