HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,34.097,34.097,26.4253,2.7724,94681.7
02050106,5190,5190000000,0,34.078,34.078,25.9955,2.9611,134916
02050107,4582,4582000000,0,36.8,36.8,26.9394,3.9605,123436
02050201,4133,4133000000,0,35.661,35.661,30.6,2.6803,126470
02050202,2682,2682000000,24.279,34.479,10.2,31.7969,1.1879,85279.3
02050203,2027,2027000000,0,36.803,36.803,30.4344,2.0488,61690.6
02050204,2001,2001000000,0,34.722,34.722,29.9216,3.6999,59873.1
02050205,2542,2542000000,0,33.811,33.811,28.296,2.0161,71928.5
02050206,4673,4673000000,0,36.189,36.189,28.2603,2.5378,132060
02050302,2566,2566000000,0,35.274,35.274,29.5251,1.8448,75761.5
02050303,2487,2487000000,0,35.284,35.284,28.5867,4.1764,71095.2
02070001,3833,3833000000,0,37.998,37.998,29.8525,2.0185,114425
02070002,3477,3477000000,0,34.547,34.547,28.9663,2.686,100716
03150105,4144,4144000000,0,43.74,43.74,33.7197,7.6603,139734
03150106,6688,6688000000,0,47.818,47.818,33.86,6.7941,226455
03150202,4733,4733000000,0,47.111,47.111,35.7417,3.5269,169166
03160101,4662,4662000000,0,43.207,43.207,31.8219,6.1949,148354
03160103,2247,2247000000,0,40.088,40.088,32.6398,2.4122,73341.6
03160105,2062,2062000000,0,44.805,44.805,33.0748,2.9111,68200.2
03160106,4225,4225000000,0,48.736,48.736,34.7033,6.15,146621
03160107,2041,2041000000,0,45.258,45.258,34.2578,3.9675,69920.1
03160109,3562,3562000000,0,41.803,41.803,31.2275,3.6186,111232
03160110,2582,2582000000,0,40.464,40.464,27.7552,7.3106,71663.8
03160111,3136,3136000000,0,41.091,41.091,31.0899,4.8728,97497.9
03160112,3218,3218000000,0,46.425,46.425,32.2654,6.7216,103830
03160113,3761,3761000000,0,48.166,48.166,37.0414,6.3634,139313
04100011,4705,4705000000,0,36.015,36.015,24.0727,2.1799,113262
04100012,1971,1971000000,0,32.282,32.282,24.22,2.2375,47737.6
04110001,2313,2313000000,0,35.103,35.103,26.33,4.6282,60901.3
04110002,2098,2098000000,0,35.481,35.481,27.1572,6.5063,56975.9
04110003,1633,1633000000,0,32.902,32.902,27.1582,6.8373,44349.4
04110004,1828,1828000000,0,34.554,34.554,29.4072,2.036,53756.4
04120101,2230,2230000000,0,32.162,32.162,26.8911,4.8415,59967.2
04130002,3688,3688000000,0,34.54,34.54,26.8106,3.0215,98877.5
05010001,6724,6724000000,0,34.392,34.392,29.9063,3.5349,201090
05010002,2330,2330000000,0,34.176,34.176,27.7858,5.631,64740.9
05010003,4361,4361000000,0,38.354,38.354,32.2341,2.8036,140573
05010004,3197,3197000000,0,37.296,37.296,30.2333,3.7123,96655.8
05010005,3230,3230000000,0,36.667,36.667,31.7417,1.905,102526
05010006,4361,4361000000,0,37.659,37.659,31.6714,2.7002,138119
05010007,3560,3560000000,0,36.654,36.654,31.697,3.1995,112841
05010008,1333,1333000000,0,38.275,38.275,32.1996,3.2822,42922
05010009,1283,1283000000,0,35.207,35.207,30.1275,7.6296,38653.5
05020001,3564,3564000000,0,38.444,38.444,32.7878,1.9465,116856
05020002,2280,2280000000,0,40.362,40.362,33.553,2.636,76500.8
05020003,1200,1200000000,0,39.897,39.897,32.3311,2.8019,38797.3
05020004,3679,3679000000,0,35.725,35.725,31.0806,1.9312,114346
05020005,3819,3819000000,0,39.346,39.346,29.4578,6.5457,112499
05020006,4570,4570000000,0,39.212,39.212,30.5511,3.4981,139618
05030101,5142,5142000000,0,37.3,37.3,28.5881,6.4513,147000
05030102,2761,2761000000,0,37.198,37.198,29.0393,6.6804,80177.5
05030103,2958,2958000000,0,36.442,36.442,28.2034,5.9175,83425.6
05030104,291,291000000,0,35.654,35.654,29.4161,8.4908,8560.09
05030105,2168,2168000000,0,36.762,36.762,31.4984,4.0464,68288.5
05030106,3915,3915000000,0,37.305,37.305,28.9581,3.1048,113371
05030201,4696,4696000000,0,36.103,36.103,28.6193,2.9416,134396
05030202,3673,3673000000,0,38.358,38.358,27.1333,4.6251,99660.6
05030203,5980,5980000000,0,38.795,38.795,31.5171,2.4078,188472
05030204,3101,3101000000,0,37.187,37.187,26.9895,2.3983,83694.3
05040001,6715,6715000000,0,38.71,38.71,28.741,3.892,192996
05040002,2608,2608000000,0,32.965,32.965,25.6928,2.9427,67006.8
05040003,3228,3228000000,0,37.034,37.034,26.6541,2.4662,86039.6
05040004,4066,4066000000,0,36.277,36.277,26.6204,2.2444,108239
05040005,2204,2204000000,0,36.526,36.526,26.6659,4.2655,58771.6
05040006,2019,2019000000,0,33.332,33.332,25.3067,3.4272,51094.2
05050002,4348,4348000000,0,38.293,38.293,29.6791,1.8081,129045
05050003,4256,4256000000,0,38.151,38.151,32.3619,2.2257,137732
05050004,1794,1794000000,0,40.544,40.544,32.5438,2.4737,58383.5
05050005,3677,3677000000,0,39.28,39.28,32.5495,2.5133,119685
05050006,1338,1338000000,0,40.603,40.603,33.0385,2.9917,44205.5
05050007,3978,3978000000,0,38.719,38.719,33.3104,2.0906,132509
05050008,2393,2393000000,0,38.248,38.248,30.311,3.6472,72534.3
05050009,2311,2311000000,0,38.274,38.274,33.9569,2.256,78474.3
05060001,8283,8283000000,0,34.915,34.915,23.7593,2.3703,196798
05060002,5617,5617000000,0,36.633,36.633,27.1591,2.5311,152553
05060003,2964,2964000000,0,35.57,35.57,26.2108,2.6485,77688.8
05070101,2430,2430000000,0,38.478,38.478,33.7281,2.4422,81959.3
