HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,59.619,59.619,5.7183,3.1011,20488.5
02050106,5190,5190000000,0,43.549,43.549,7.4453,2.3255,38640.9
02050107,4582,4582000000,0,57.436,57.436,8.2157,3.2834,37644.1
02050201,4133,4133000000,0,43.86,43.86,9.3945,2.96,38827.5
02050202,2682,2682000000,4.43,26.312,21.882,12.4421,2.8663,33369.6
02050203,2027,2027000000,0,38.772,38.772,10.5124,3.1162,21308.7
02050204,2001,2001000000,0,28.821,28.821,9.171,3.1977,18351.2
02050205,2542,2542000000,0,49.994,49.994,9.1804,2.5698,23336.4
02050206,4673,4673000000,0,61.988,61.988,9.5527,3.8354,44639.9
02050302,2566,2566000000,0,20.109,20.109,8.0138,2.2765,20563.5
02050303,2487,2487000000,0,30.254,30.254,7.8678,2.8727,19567.3
02070001,3833,3833000000,0,59.049,59.049,7.6762,4.9474,29423
02070002,3477,3477000000,0,32.988,32.988,6.6087,3.4744,22978.4
03150105,4144,4144000000,0,28.005,28.005,7.9792,3.8586,33065.7
03150106,6688,6688000000,0,42.243,42.243,8.5258,3.5823,57020.6
03150202,4733,4733000000,0,45.683,45.683,8.0776,4.1605,38231.2
03160101,4662,4662000000,0,38.649,38.649,7.7014,3.6405,35903.9
03160103,2247,2247000000,0,45.154,45.154,8.9459,4.1216,20101.4
03160105,2062,2062000000,0,58.785,58.785,7.8927,3.1796,16274.7
03160106,4225,4225000000,0,46.422,46.422,4.9794,3.299,21037.9
03160107,2041,2041000000,0,67.221,67.221,7.8886,3.9794,16100.7
03160109,3562,3562000000,0,58.354,58.354,7.8529,5.8122,27972
03160110,2582,2582000000,0,49.445,49.445,7.4271,4.1313,19176.9
03160111,3136,3136000000,0,27.046,27.046,8.0577,4.5113,25268.9
03160112,3218,3218000000,0,74.189,74.189,8.5589,5.8586,27542.6
03160113,3761,3761000000,0,41.513,41.513,6.3364,4.5753,23831.2
04100011,4705,4705000000,0,26.503,26.503,3.0822,1.4448,14501.5
04100012,1971,1971000000,0,15.069,15.069,3.6819,1.5494,7257.04
04110001,2313,2313000000,0,13.068,13.068,3.4348,1.2085,7944.62
04110002,2098,2098000000,0,48.179,48.179,5.8707,3.3179,12316.8
04110003,1633,1633000000,0,31.613,31.613,5.3274,3.2493,8699.63
04110004,1828,1828000000,0,19.208,19.208,4.5793,1.3543,8370.89
04120101,2230,2230000000,0,22.892,22.892,5.9615,3.4948,13294.1
04130002,3688,3688000000,0,72.159,72.159,5.8928,4.4037,21732.5
05010001,6724,6724000000,0,84.563,84.563,8.7916,4.9667,59114.5
05010002,2330,2330000000,0,83.848,83.848,6.0356,4.3989,14063
05010003,4361,4361000000,0,77.961,77.961,8.5953,6.5309,37484.3
05010004,3197,3197000000,0,78.081,78.081,6.1039,4.4846,19514.3
05010005,3230,3230000000,0,78.066,78.066,10.6969,4.9548,34551.1
05010006,4361,4361000000,0,37.509,37.509,8.6876,2.3998,37886.6
05010007,3560,3560000000,0,54.552,54.552,8.0061,2.8919,28501.6
05010008,1333,1333000000,0,20.114,20.114,7.4138,2.5231,9882.58
05010009,1283,1283000000,0,14.343,14.343,6.1551,2.0818,7896.97
05020001,3564,3564000000,0,26.48,26.48,9.5865,2.5384,34166.4
05020002,2280,2280000000,0,26.198,26.198,8.0254,1.9954,18298
05020003,1200,1200000000,0,37.506,37.506,8.5442,2.35,10253
05020004,3679,3679000000,0,51.6,51.6,11.1987,3.3701,41200
05020005,3819,3819000000,0,23.136,23.136,5.7256,2.2746,21866.1
05020006,4570,4570000000,0,36.917,36.917,9.8671,4.1733,45092.6
05030101,5142,5142000000,0,41.248,41.248,6.6401,2.5919,34143.4
05030102,2761,2761000000,0,58.298,58.298,4.8297,3.2647,13334.8
05030103,2958,2958000000,0,33.383,33.383,4.5034,2.3739,13321.1
05030104,291,291000000,0,37.867,37.867,6.0074,3.4524,1748.15
05030105,2168,2168000000,0,43.644,43.644,7.0137,3.2638,15205.8
05030106,3915,3915000000,0,26.16,26.16,7.2071,1.7068,28215.8
05030201,4696,4696000000,0,20.145,20.145,7.0145,1.1767,32939.9
05030202,3673,3673000000,0,33.019,33.019,5.5265,2.3381,20298.8
05030203,5980,5980000000,0,14.116,14.116,6.7954,1.1434,40636.2
05030204,3101,3101000000,0,22.166,22.166,7.1944,1.8671,22309.7
05040001,6715,6715000000,0,42.605,42.605,6.6652,2.6479,44757
05040002,2608,2608000000,0,27.105,27.105,6.086,1.841,15872.2
05040003,3228,3228000000,0,39.32,39.32,6.4652,2.4355,20869.7
05040004,4066,4066000000,0,34.448,34.448,6.2727,2.0972,25504.7
05040005,2204,2204000000,0,38.7,38.7,6.8112,2.2597,15011.8
05040006,2019,2019000000,0,41.052,41.052,6.4486,3.1298,13019.8
05050002,4348,4348000000,0,20.878,20.878,4.4619,1.8533,19400.3
05050003,4256,4256000000,0,45.422,45.422,7.8051,3.1414,33218.7
05050004,1794,1794000000,0,21.508,21.508,7.7249,2.4233,13858.4
05050005,3677,3677000000,0,42.683,42.683,10.2706,3.1784,37764.9
05050006,1338,1338000000,0,22.091,22.091,8.6652,1.2925,11594.1
