HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,67.756,67.756,7.3108,3.7596,26194.7
02050106,5190,5190000000,0,76.581,76.581,10.6637,3.3045,55344.4
02050107,4582,4582000000,0,85.977,85.977,11.8748,5.0441,54410.5
02050201,4133,4133000000,0,47.066,47.066,9.2395,3.0506,38186.7
02050202,2682,2682000000,3.05,28.716,25.666,12.5222,2.9293,33584.6
02050203,2027,2027000000,0,35.793,35.793,12.1054,3.4669,24537.7
02050204,2001,2001000000,0,35.362,35.362,11.353,3.7124,22717.3
02050205,2542,2542000000,0,65.818,65.818,10.5415,3.1246,26796.5
02050206,4673,4673000000,0,78.45,78.45,11.7384,4.982,54853.4
02050302,2566,2566000000,0,27.657,27.657,10.0441,2.3455,25773.3
02050303,2487,2487000000,0,33.087,33.087,10.3679,3.0408,25784.9
02070001,3833,3833000000,0,74.488,74.488,10.7776,6.4542,41310.5
02070002,3477,3477000000,0,51.079,51.079,10.5823,5.1837,36794.6
03150105,4144,4144000000,0,28.231,28.231,9.2219,4.3825,38215.6
03150106,6688,6688000000,0,39.921,39.921,10.0952,4.2297,67516.5
03150202,4733,4733000000,0,56.93,56.93,9.8101,4.6155,46431.1
03160101,4662,4662000000,0,42.187,42.187,9.2813,4.2454,43269.2
03160103,2247,2247000000,0,76.037,76.037,14.0714,6.8883,31618.5
03160105,2062,2062000000,0,82.367,82.367,13.009,5.4768,26824.6
03160106,4225,4225000000,0,52.766,52.766,7.249,4.4171,30627
03160107,2041,2041000000,0,92.457,92.457,10.6485,5.7405,21733.6
03160109,3562,3562000000,0,79.603,79.603,10.7815,8.1941,38403.8
03160110,2582,2582000000,0,64.662,64.662,10.3456,5.9487,26712.4
03160111,3136,3136000000,0,33.204,33.204,10.9955,5.7878,34482
03160112,3218,3218000000,0,90.733,90.733,10.7147,6.853,34480
03160113,3761,3761000000,0,51.299,51.299,7.4369,4.843,27970.2
04100011,4705,4705000000,0,47.833,47.833,4.2972,2.4732,20218.5
04100012,1971,1971000000,0,29.682,29.682,5.6062,2.7212,11049.8
04110001,2313,2313000000,0,19.912,19.912,4.5757,1.4981,10583.5
04110002,2098,2098000000,0,67.826,67.826,7.1342,4.7312,14967.6
04110003,1633,1633000000,0,55.247,55.247,7.6079,6.149,12423.7
04110004,1828,1828000000,0,31.678,31.678,5.8473,2.2373,10688.9
04120101,2230,2230000000,0,42.879,42.879,8.156,5.75,18187.8
04130002,3688,3688000000,0,85.028,85.028,7.1572,6.383,26395.7
05010001,6724,6724000000,0,100.029,100.029,10.3075,6.1564,69307.4
05010002,2330,2330000000,0,87.926,87.926,6.829,5.7738,15911.6
05010003,4361,4361000000,0,79.97,79.97,9.7454,8.5712,42499.8
05010004,3197,3197000000,0,94.168,94.168,7.2275,6.4942,23106.2
05010005,3230,3230000000,0,70.474,70.474,9.9477,5.0645,32131.1
05010006,4361,4361000000,0,41.479,41.479,8.6475,2.6955,37711.7
05010007,3560,3560000000,0,64.32,64.32,9.2355,3.5196,32878.2
05010008,1333,1333000000,0,19.65,19.65,8.5292,2.4909,11369.4
05010009,1283,1283000000,0,16.543,16.543,6.6896,2.142,8582.78
05020001,3564,3564000000,0,29.768,29.768,11.1273,2.2652,39657.7
05020002,2280,2280000000,0,38.741,38.741,11.1632,2.5962,25452.1
05020003,1200,1200000000,0,51.866,51.866,11.78,3.1483,14136
05020004,3679,3679000000,0,68.489,68.489,14.2042,5.1593,52257.3
05020005,3819,3819000000,0,26.203,26.203,7.6284,2.9097,29132.9
05020006,4570,4570000000,0,61.174,61.174,12.7552,5.9594,58291.2
05030101,5142,5142000000,0,45.647,45.647,7.6182,3.6062,39172.5
05030102,2761,2761000000,0,67.614,67.614,4.9267,4.3078,13602.5
05030103,2958,2958000000,0,47.222,47.222,4.8868,2.8442,14455.2
05030104,291,291000000,0,35.936,35.936,6.2883,3.6604,1829.89
05030105,2168,2168000000,0,45.639,45.639,7.0964,3.7007,15385.1
05030106,3915,3915000000,0,30.405,30.405,8.6783,2.3672,33975.7
05030201,4696,4696000000,0,31.961,31.961,10.3071,1.7372,48402.1
05030202,3673,3673000000,0,40.932,40.932,8.0425,3.0733,29540.2
05030203,5980,5980000000,0,19.844,19.844,10.0036,1.0228,59821.7
05030204,3101,3101000000,0,34.842,34.842,10.7746,2.4476,33412.1
05040001,6715,6715000000,0,51.905,51.905,8.1711,3.6563,54868.9
05040002,2608,2608000000,0,39.681,39.681,7.6504,2.9305,19952.2
05040003,3228,3228000000,0,50.727,50.727,7.7098,3.7269,24887.4
05040004,4066,4066000000,0,47.584,47.584,10.088,3.3729,41017.9
05040005,2204,2204000000,0,47.985,47.985,9.4725,2.9371,20877.4
05040006,2019,2019000000,0,56.461,56.461,9.3226,5.4467,18822.3
05050002,4348,4348000000,0,27.458,27.458,4.6771,2.0183,20335.8
05050003,4256,4256000000,0,39.73,39.73,8.1792,3.7656,34810.9
05050004,1794,1794000000,0,31.808,31.808,8.4917,2.7117,15234.1
05050005,3677,3677000000,0,53.441,53.441,12.1959,3.366,44844.3
05050006,1338,1338000000,0,34.067,34.067,11.5897,2.36,15507
05050007,3978,3978000000,0,27.973,27.973,12.0423,3.7138,47904.4
05050008,2393,2393000000,0,16.176,16.176,8.0404,2.1191,19240.7
05050009,2311,2311000000,0,47.718,47.718,11.2139,2.3264,25915.3
05060001,8283,8283000000,0,28.659,28.659,5.308,2.9322,43966
05060002,5617,5617000000,0,47.807,47.807,9.0819,4.1375,51013.1
05060003,2964,2964000000,0,28.372,28.372,8.9406,3.3882,26500
05070101,2430,2430000000,0,21.525,21.525,10.6735,2.5476,25936.6
05070102,1917,1917000000,0,18.199,18.199,9.9592,1.8638,19091.8
05070201,4034,4034000000,4.109,35.283,31.174,8.9354,2.1352,36045.6
05070202,3138,3138000000,0,28.174,28.174,8.3043,1.4753,26058.8
05070203,2877,2877000000,0,37.972,37.972,9.5406,1.5068,27448.2
05070204,1067,1067000000,0,36.472,36.472,8.8949,1.7941,9490.9
05090101,3776,3776000000,0,42.133,42.133,8.8252,3.3933,33323.9
05090102,1151,1151000000,0,35.891,35.891,10.2433,2.1699,11790
05090103,2614,2614000000,0,44.302,44.302,8.6689,4.0064,22660.4
05090104,1875,1875000000,0,55.815,55.815,7.2232,3.523,13543.6
05090201,5448,5448000000,0,28.759,28.759,8.5687,4.0968,46682.5
05100101,7199,7199000000,0,63.781,63.781,8.0728,4.3854,58116.3
05100102,2391,2391000000,3.102,19.765,16.663,7.0545,2.6342,16867.3
05100201,3429,3429000000,0,21.562,21.562,10.8318,1.651,37142.3
05100202,1444,1444000000,0,28.385,28.385,12.9601,2.5531,18714.4
05100203,1939,1939000000,6.222,16.598,10.376,11.27,1.1763,21852.6
05100204,2840,2840000000,0,58.696,58.696,9.7899,3.3769,27803.2
05100205,8395,8395000000,0,24.589,24.589,7.8618,3.6778,66000.2
05110001,8121,8121000000,0,44.421,44.421,11.894,3.8442,96590.9
05130101,6044,6044000000,0,31.051,31.051,12.1731,3.5977,73574.5
05130102,1978,1978000000,0,21.895,21.895,11.6854,2.3001,23113.7
05130103,4872,4872000000,0,39.537,39.537,10.8772,3.8992,52993.8
05130104,3586,3586000000,0,24.224,24.224,10.9199,2.7005,39158.7
05130105,2455,2455000000,0,36.694,36.694,10.5616,4.0588,25928.8
05130106,2057,2057000000,0,24.58,24.58,11.2777,3.6675,23198.1
05130107,2037,2037000000,0,38.381,38.381,13.1455,3.6637,26777.3
05130108,4657,4657000000,0,69.992,69.992,11.1152,4.8799,51763.3
05130203,2418,2418000000,0,28.016,28.016,8.4756,2.9718,20494
06010201,3504,3504000000,0,45.942,45.942,12.1262,5.8053,42490.4
06010205,5096,5096000000,0,38.904,38.904,8.8345,3.6948,45020.5
06010206,2444,2444000000,0,27.92,27.92,11.823,3.4509,28895.5
06010207,1642,1642000000,0,34.908,34.908,11.76,3.9553,19310
06010208,2248,2248000000,0,36.953,36.953,13.8393,3.8945,31110.8
06020001,4842,4842000000,0,39.449,39.449,12.295,5.9182,59532.5
06020004,1556,1556000000,4.869,28.212,23.343,15.3866,4.3683,23941.5
06030001,5161,5161000000,0,31.963,31.963,11.1134,6.1253,57356.5
06030002,7498,7498000000,0,34.156,34.156,10.094,5.3355,75685
06030003,3320,3320000000,0,37.901,37.901,13.0092,4.5594,43190.6
06030004,2498,2498000000,0,33.587,33.587,13.7183,3.3226,34268.4
06030005,5905,5905000000,0,35.111,35.111,11.6883,4.9849,69019.1
06030006,2450,2450000000,0,109.862,109.862,11.357,7.1217,27824.8
06040002,3060,3060000000,0,25.187,25.187,10.3164,3.1847,31568.3
