HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,32.029,32.029,24.6783,2.937,88422.3
02050106,5190,5190000000,0,33.645,33.645,23.1415,2.82,120104
02050107,4582,4582000000,0,36.514,36.514,25.6628,3.8413,117587
02050201,4133,4133000000,0,35.652,35.652,29.9264,2.7105,123686
02050202,2682,2682000000,21.952,33.74,11.788,30.4573,1.2161,81686.4
02050203,2027,2027000000,0,38.095,38.095,29.281,1.9563,59352.6
02050204,2001,2001000000,0,35.189,35.189,29.4359,3.61,58901.2
02050205,2542,2542000000,0,32.713,32.713,26.4283,2.4459,67180.6
02050206,4673,4673000000,0,35.599,35.599,25.8736,2.5526,120907
02050302,2566,2566000000,0,35.413,35.413,28.0209,2.0149,71901.6
02050303,2487,2487000000,0,33.257,33.257,26.7544,4.0369,66538.2
02070001,3833,3833000000,0,39.764,39.764,29.9856,2.4511,114935
02070002,3477,3477000000,0,36.471,36.471,30.8308,3.0936,107199
03150105,4144,4144000000,0,44.628,44.628,31.2512,7.0826,129505
03150106,6688,6688000000,0,45.627,45.627,30.4197,5.9016,203447
03150202,4733,4733000000,0,45.949,45.949,32.2375,3.1918,152580
03160101,4662,4662000000,0,45.994,45.994,32.5355,6.5328,151680
03160103,2247,2247000000,0,41.208,41.208,33.9574,2.3134,76302.3
03160105,2062,2062000000,0,46.869,46.869,31.5154,2.8933,64984.8
03160106,4225,4225000000,0,46.298,46.298,29.0458,5.2499,122718
03160107,2041,2041000000,0,42.821,42.821,30.7343,3.244,62728.8
03160109,3562,3562000000,0,40.868,40.868,29.262,3.7628,104231
03160110,2582,2582000000,0,41.002,41.002,27.4725,7.2538,70934.1
03160111,3136,3136000000,0,40.754,40.754,29.0049,5.2001,90959.4
03160112,3218,3218000000,0,46.706,46.706,27.8681,5.8703,89679.4
03160113,3761,3761000000,0,46.915,46.915,31.1472,5.5438,117145
04100011,4705,4705000000,0,36.497,36.497,26.9972,2.3388,127022
04100012,1971,1971000000,0,33.11,33.11,27.7967,2.5414,54787.3
04110001,2313,2313000000,0,35.995,35.995,28.2625,4.7237,65371.1
04110002,2098,2098000000,0,35.516,35.516,27.9155,6.7013,58566.7
04110003,1633,1633000000,0,33.692,33.692,28.2481,7.1092,46129.1
04110004,1828,1828000000,0,33.816,33.816,30.0447,1.9839,54921.7
04120101,2230,2230000000,0,33.321,33.321,26.6496,5.0342,59428.6
04130002,3688,3688000000,0,34.758,34.758,26.7209,2.793,98546.7
05010001,6724,6724000000,0,33.36,33.36,28.4949,3.2512,191600
05010002,2330,2330000000,0,33.248,33.248,26.8685,5.3678,62603.6
05010003,4361,4361000000,0,38.005,38.005,31.1883,2.7708,136012
05010004,3197,3197000000,0,36.935,36.935,29.7436,3.6862,95090.4
05010005,3230,3230000000,0,35.37,35.37,30.6206,2.064,98904.6
05010006,4361,4361000000,0,37.792,37.792,31.3673,2.8147,136793
05010007,3560,3560000000,0,36.261,36.261,30.6042,3.2394,108951
05010008,1333,1333000000,0,38.308,38.308,32.1148,3.4649,42809
05010009,1283,1283000000,0,35.877,35.877,30.7271,7.8007,39422.9
05020001,3564,3564000000,0,40.196,40.196,34.5367,2.0211,123089
05020002,2280,2280000000,0,41.305,41.305,35.9198,2.5827,81897.1
05020003,1200,1200000000,0,39.833,39.833,34.6985,2.6246,41638.1
05020004,3679,3679000000,0,37.303,37.303,32.4402,2.1951,119348
05020005,3819,3819000000,0,39.351,39.351,31.9622,7.003,122064
05020006,4570,4570000000,0,38.012,38.012,31.1624,3.5982,142412
05030101,5142,5142000000,0,36.974,36.974,30.201,6.8996,155294
05030102,2761,2761000000,0,36.811,36.811,28.738,6.6323,79345.6
05030103,2958,2958000000,0,35.97,35.97,27.9573,5.8122,82697.7
05030104,291,291000000,0,35.447,35.447,29.3091,8.496,8528.96
05030105,2168,2168000000,0,37.004,37.004,30.515,3.9805,66156.5
05030106,3915,3915000000,0,38.789,38.789,33.5945,3.5958,131522
05030201,4696,4696000000,0,40.586,40.586,32.7305,3.3662,153702
05030202,3673,3673000000,0,42.199,42.199,29.9107,5.0807,109862
05030203,5980,5980000000,0,40.948,40.948,33.5715,2.2439,200757
05030204,3101,3101000000,0,39.405,39.405,29.8274,2.4669,92494.9
05040001,6715,6715000000,0,38.2,38.2,29.9243,4.0147,200942
05040002,2608,2608000000,0,34.651,34.651,27.9754,3.2831,72959.9
05040003,3228,3228000000,0,37.66,37.66,29.1993,3.1273,94255.3
05040004,4066,4066000000,0,39.302,39.302,30.7724,2.6421,125120
05040005,2204,2204000000,0,37.61,37.61,30.3344,4.932,66856.9
05040006,2019,2019000000,0,36.298,36.298,30.5127,4.2497,61605.1
05050002,4348,4348000000,0,39.869,39.869,29.735,2.0704,129288
05050003,4256,4256000000,0,37.6,37.6,30.7951,2.4513,131064
05050004,1794,1794000000,0,41.661,41.661,32.3597,2.6908,58053.2
05050005,3677,3677000000,0,40.613,40.613,34.1415,2.8443,125538
05050006,1338,1338000000,0,41.857,41.857,33.7732,3.1211,45188.5
05050007,3978,3978000000,0,41.446,41.446,34.8559,2.8169,138657
05050008,2393,2393000000,0,41.712,41.712,31.1274,3.5793,74487.8
05050009,2311,2311000000,0,39.516,39.516,34.4046,2.1298,79509.1
05060001,8283,8283000000,0,37.749,37.749,26.9334,2.6244,223089
05060002,5617,5617000000,0,38.75,38.75,29.421,2.8099,165258
05060003,2964,2964000000,0,36.584,36.584,27.6345,3.1182,81908.5
05070101,2430,2430000000,0,39.243,39.243,33.76,2.2309,82036.8
05070102,1917,1917000000,0,37.523,37.523,32.9212,1.9315,63110
05070201,4034,4034000000,28.316,37.33,9.014,33.8814,1.3262,136677
05070202,3138,3138000000,0,42.052,42.052,35.2272,2.3235,110543
05070203,2877,2877000000,0,42.731,42.731,34.3748,1.7221,98896.3
05070204,1067,1067000000,0,41.749,41.749,32.7495,3.8566,34943.8
05090101,3776,3776000000,0,41.431,41.431,30.2761,4.4693,114323
05090102,1151,1151000000,0,41.88,41.88,32.2521,1.9753,37122.1
05090103,2614,2614000000,0,40.85,40.85,31.7441,4.0144,82979
05090104,1875,1875000000,0,35.514,35.514,32.2412,1.5953,60452.2
05090201,5448,5448000000,0,41.637,41.637,31.3911,5.203,171019
05100101,7199,7199000000,0,40.411,40.411,33.1467,2.528,238623
05100102,2391,2391000000,27.791,37.469,9.678,33.0908,1.2642,79120.1
05100201,3429,3429000000,13.151,39.649,26.498,34.6087,2.6667,118673
05100202,1444,1444000000,0,41.893,41.893,35.8865,2.8278,51820.1
05100203,1939,1939000000,29.147,40.955,11.808,35.3815,1.5453,68604.7
05100204,2840,2840000000,0,42.509,42.509,34.5315,2.188,98069.6
05100205,8395,8395000000,0,43.317,43.317,33.2263,2.7396,278935
05110001,8121,8121000000,0,44.655,44.655,36.6759,4.4524,297845
05130101,6044,6044000000,0,42.894,42.894,37.2882,3.5475,225370
05130102,1978,1978000000,11.145,40.435,29.29,36.4464,1.7516,72091
05130103,4872,4872000000,0,44.352,44.352,34.8852,7.8511,169961
05130104,3586,3586000000,0,40.646,40.646,34.8364,2.0698,124923
05130105,2455,2455000000,0,43.841,43.841,34.2825,8.0827,84163.6
05130106,2057,2057000000,0,44.82,44.82,36.3921,6.2,74858.5
05130107,2037,2037000000,0,43.251,43.251,36.6685,2.3543,74693.8
05130108,4657,4657000000,0,47.178,47.178,36.4275,5.9978,169643
05130203,2418,2418000000,0,45.852,45.852,34.1121,6.8104,82483.1
06010201,3504,3504000000,0,46.668,46.668,32.9658,9.6998,115512
06010205,5096,5096000000,0,45.299,45.299,34.5401,5.5558,176016
06010206,2444,2444000000,0,43.958,43.958,36.6993,4.7446,89693
06010207,1642,1642000000,0,44.43,44.43,33.7696,4.9735,55449.7
06010208,2248,2248000000,0,45.046,45.046,35.3259,3.385,79412.6
06020001,4842,4842000000,0,45.994,45.994,31.1332,7.4184,150747
06020004,1556,1556000000,27.252,39.131,11.879,34.2029,1.9164,53219.7
06030001,5161,5161000000,0,44.526,44.526,29.4502,9.2121,151992
06030002,7498,7498000000,0,46.91,46.91,31.2022,7.4714,233954
06030003,3320,3320000000,0,46.257,46.257,33.5214,5.4575,111291
06030004,2498,2498000000,0,47.152,47.152,35.7096,3.7361,89202.5
06030005,5905,5905000000,0,46.466,46.466,34.2085,8.3067,202001
06030006,2450,2450000000,0,45.065,45.065,32.2258,7.1354,78953.1
