HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,69.383,69.383,7.6106,3.8428,27269
02050106,5190,5190000000,0,66.642,66.642,9.9267,3.3,51519.5
02050107,4582,4582000000,0,80.06,80.06,11.1821,4.5104,51236.6
02050201,4133,4133000000,0,65.578,65.578,13.6314,4.8594,56338.5
02050202,2682,2682000000,4.71,38.944,34.234,16.617,3.7562,44566.8
02050203,2027,2027000000,0,40.071,40.071,14.2087,3.8226,28801.1
02050204,2001,2001000000,0,58.495,58.495,15.3295,4.7769,30674.3
02050205,2542,2542000000,0,54.652,54.652,10.5419,3.0042,26797.4
02050206,4673,4673000000,0,76.059,76.059,11.5734,4.6028,54082.4
02050302,2566,2566000000,0,40.523,40.523,13.3619,4.0019,34286.7
02050303,2487,2487000000,0,43.768,43.768,11.1052,3.8306,27618.6
02070001,3833,3833000000,0,60.219,60.219,12.1544,5.6094,46587.9
02070002,3477,3477000000,0,55.048,55.048,10.4056,4.736,36180.3
03150105,4144,4144000000,0,27.934,27.934,9.5712,4.5134,39663
03150106,6688,6688000000,0,39.841,39.841,8.8607,3.7059,59260.1
03150202,4733,4733000000,0,50.304,50.304,7.1284,3.0136,33738.8
03160101,4662,4662000000,0,43.104,43.104,8.1658,4.075,38069
03160103,2247,2247000000,0,49.901,49.901,10.0859,4.9218,22663
03160105,2062,2062000000,0,62.684,62.684,8.4723,3.6249,17469.8
03160106,4225,4225000000,0,48.29,48.29,5.3102,3.1908,22435.7
03160107,2041,2041000000,0,64.031,64.031,7.2415,3.7295,14779.9
03160109,3562,3562000000,0,65.848,65.848,7.8938,5.2821,28117.8
03160110,2582,2582000000,0,54.728,54.728,7.3604,3.8498,19004.5
03160111,3136,3136000000,0,25.867,25.867,8.0507,4.2547,25247
03160112,3218,3218000000,0,81.008,81.008,7.5117,4.6373,24172.8
03160113,3761,3761000000,0,46.414,46.414,5.877,3.4469,22103.4
04100011,4705,4705000000,0,34.619,34.619,4.2404,2.1471,19950.9
04100012,1971,1971000000,0,27.134,27.134,5.2554,2.38,10358.3
04110001,2313,2313000000,0,14.97,14.97,4.2094,1.4951,9736.24
04110002,2098,2098000000,0,60.945,60.945,7.5209,4.6756,15778.8
04110003,1633,1633000000,0,49.587,49.587,6.9013,4.383,11269.7
04110004,1828,1828000000,0,20.694,20.694,5.7906,1.8217,10585.2
04120101,2230,2230000000,0,27.623,27.623,7.2827,4.0371,16240.5
04130002,3688,3688000000,0,78.559,78.559,6.2803,4.7249,23161.7
05010001,6724,6724000000,0,78.724,78.724,11.461,6.5581,77063.9
05010002,2330,2330000000,0,86.649,86.649,6.8921,5.0946,16058.6
05010003,4361,4361000000,0,77.172,77.172,9.6992,7.6993,42298
05010004,3197,3197000000,0,86.569,86.569,6.8753,5.3117,21980.3
05010005,3230,3230000000,0,65.268,65.268,11.3149,5.341,36547.1
05010006,4361,4361000000,0,38.586,38.586,9.2093,2.666,40161.7
05010007,3560,3560000000,0,72.808,72.808,10.8524,3.8604,38634.7
05010008,1333,1333000000,0,21.509,21.509,8.3581,2.8701,11141.4
05010009,1283,1283000000,0,12.817,12.817,6.5796,2.1123,8441.57
05020001,3564,3564000000,0,20.75,20.75,11.0349,1.9246,39328.2
05020002,2280,2280000000,0,32.485,32.485,10.0519,1.9657,22918.3
05020003,1200,1200000000,0,35.956,35.956,9.8016,2.1703,11762
05020004,3679,3679000000,0,44.984,44.984,11.9052,3.4978,43799.3
05020005,3819,3819000000,0,27.215,27.215,7.063,2.6803,26973.5
05020006,4570,4570000000,0,43.002,43.002,12.0314,5.3487,54983.7
05030101,5142,5142000000,0,42.496,42.496,7.5173,2.8704,38654.2
05030102,2761,2761000000,0,70.364,70.364,5.1212,4.1396,14139.7
05030103,2958,2958000000,0,41.636,41.636,4.9353,2.5654,14598.5
05030104,291,291000000,0,35.666,35.666,6.2074,3.2636,1806.34
05030105,2168,2168000000,0,45.08,45.08,6.994,3.1734,15163.1
05030106,3915,3915000000,0,25.583,25.583,8.3254,1.9345,32594.1
05030201,4696,4696000000,0,24.81,24.81,8.1238,1.6751,38149.2
