HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,43.241,43.241,4.4845,2.1005,16068.1
02050106,5190,5190000000,0,42.754,42.754,5.7821,1.7239,30009
02050107,4582,4582000000,0,40.75,40.75,4.9855,2.191,22843.5
02050201,4133,4133000000,0,28.45,28.45,6.6552,2.0331,27506.1
02050202,2682,2682000000,2.505,17.928,15.423,8.2181,1.8911,22041.1
02050203,2027,2027000000,0,19.614,19.614,7.6497,2.0566,15506
02050204,2001,2001000000,0,19.698,19.698,6.7309,2.5311,13468.4
02050205,2542,2542000000,0,27.195,27.195,6.3304,1.4497,16091.9
02050206,4673,4673000000,0,39.408,39.408,6.1774,2.3846,28867
02050302,2566,2566000000,0,19.225,19.225,6.3805,1.9789,16372.3
02050303,2487,2487000000,0,20.146,20.146,6.4196,2.2151,15965.6
02070001,3833,3833000000,0,51.526,51.526,7.1292,4.1214,27326.2
02070002,3477,3477000000,0,28.188,28.188,6.6456,3.4656,23106.9
03150105,4144,4144000000,0,33.509,33.509,12.113,5.7059,50196.1
03150106,6688,6688000000,0,63.638,63.638,12.64,5.4354,84536
03150202,4733,4733000000,0,64.044,64.044,12.035,5.8706,56961.5
03160101,4662,4662000000,0,51.522,51.522,9.5512,4.8919,44527.6
03160103,2247,2247000000,0,68.068,68.068,15.7691,8.917,35433.2
03160105,2062,2062000000,0,82.73,82.73,14.9471,6.4137,30820.9
03160106,4225,4225000000,0,71.42,71.42,9.7617,5.885,41243.2
03160107,2041,2041000000,0,76.517,76.517,13.4867,8.2095,27526.4
03160109,3562,3562000000,0,88.672,88.672,12.5908,11.3541,44848.5
03160110,2582,2582000000,0,63.893,63.893,10.5847,7.7105,27329.8
03160111,3136,3136000000,0,48.488,48.488,11.499,6.4034,36061
03160112,3218,3218000000,0,83.794,83.794,13.5845,9.8274,43714.9
03160113,3761,3761000000,0,55.387,55.387,10.8735,7.9492,40895.2
04100011,4705,4705000000,0,34.78,34.78,2.5766,1.4346,12123
04100012,1971,1971000000,0,13.995,13.995,2.8559,1.5305,5628.88
04110001,2313,2313000000,0,15.739,15.739,2.8579,1.4903,6610.41
04110002,2098,2098000000,0,42.872,42.872,5.9581,3.7059,12500
04110003,1633,1633000000,0,24.836,24.836,4.5625,2.4346,7450.63
04110004,1828,1828000000,0,14.304,14.304,4.2379,1.2113,7746.81
04120101,2230,2230000000,0,37.238,37.238,7.1925,3.8623,16039.2
04130002,3688,3688000000,0,67.816,67.816,4.8588,3.3718,17919.3
05010001,6724,6724000000,0,84.311,84.311,8.5246,4.5973,57319.5
05010002,2330,2330000000,0,82.781,82.781,6.6886,4.2929,15584.4
05010003,4361,4361000000,0,71.559,71.559,8.6836,5.862,37869.1
05010004,3197,3197000000,0,98.167,98.167,7.2472,5.0636,23169.4
05010005,3230,3230000000,0,56.867,56.867,9.0678,3.8931,29289.1
05010006,4361,4361000000,0,34.874,34.874,7.8784,2.0667,34357.5
05010007,3560,3560000000,0,46.555,46.555,8.8083,3.2788,31357.7
05010008,1333,1333000000,0,18.97,18.97,6.8557,2.369,9138.66
05010009,1283,1283000000,0,11.065,11.065,5.5406,2.1083,7108.59
05020001,3564,3564000000,0,22.734,22.734,10.8458,1.9767,38654.5
05020002,2280,2280000000,0,37.891,37.891,9.7589,2.001,22250.4
05020003,1200,1200000000,0,39.72,39.72,9.7248,2.4163,11669.7
05020004,3679,3679000000,0,46.428,46.428,11.526,3.2028,42404.3
05020005,3819,3819000000,0,17.323,17.323,6.2879,2.4635,24013.6
05020006,4570,4570000000,0,38.015,38.015,7.9508,3.7068,36335.3
05030101,5142,5142000000,0,48.804,48.804,8.3967,3.6374,43175.8
05030102,2761,2761000000,0,61.429,61.429,5.1192,3.3762,14134
05030103,2958,2958000000,0,30.71,30.71,4.4827,2.5597,13259.9
05030104,291,291000000,0,37.775,37.775,6.1649,3.3695,1793.98
05030105,2168,2168000000,0,44.056,44.056,6.7807,3.0622,14700.5
05030106,3915,3915000000,0,30.31,30.31,8.6822,2.0677,33990.7
05030201,4696,4696000000,0,35.073,35.073,8.506,1.7067,39944.2
05030202,3673,3673000000,0,42.178,42.178,5.6933,2.2722,20911.4
05030203,5980,5980000000,0,20.304,20.304,8.2742,1.2478,49479.6
05030204,3101,3101000000,0,31.354,31.354,7.3813,1.9928,22889.5
05040001,6715,6715000000,0,57.643,57.643,8.4666,4.0014,56853.4
05040002,2608,2608000000,0,39.278,39.278,6.3184,2.4802,16478.4
05040003,3228,3228000000,0,49.818,49.818,7.2903,3.5497,23533.2
05040004,4066,4066000000,0,43.161,43.161,7.4304,2.9389,30212.2
05040005,2204,2204000000,0,50.795,50.795,7.9838,3.1356,17596.2
05040006,2019,2019000000,0,44.331,44.331,6.838,3.7208,13805.9
05050002,4348,4348000000,0,29.26,29.26,7.0623,2.5016,30706.7
05050003,4256,4256000000,0,48.561,48.561,8.8309,2.6391,37584.3
05050004,1794,1794000000,0,25.742,25.742,8.3338,2.2674,14950.8
05050005,3677,3677000000,0,38.586,38.586,10.2799,3.1409,37799.2
05050006,1338,1338000000,0,33.199,33.199,9.8274,2.2018,13149.1
05050007,3978,3978000000,0,24.499,24.499,9.3399,2.4515,37154.1
05050008,2393,2393000000,0,15.518,15.518,6.5043,1.7018,15564.8
05050009,2311,2311000000,0,44.03,44.03,11.843,3.4432,27369.1
05060001,8283,8283000000,0,27.544,27.544,3.7578,2.1725,31126.1
05060002,5617,5617000000,0,32.101,32.101,5.617,2.5389,31550.9
05060003,2964,2964000000,0,17.798,17.798,5.7403,2.4922,17014.2
05070101,2430,2430000000,0,24.595,24.595,11.9977,3.5152,29154.3
05070102,1917,1917000000,0,17.632,17.632,7.6676,1.9699,14698.8
05070201,4034,4034000000,3.923,22.18,18.257,8.3925,2.0642,33855.4
05070202,3138,3138000000,0,30.13,30.13,7.2965,1.7167,22896.4
05070203,2877,2877000000,0,36.745,36.745,6.2337,1.3382,17934.3
05070204,1067,1067000000,0,31.746,31.746,5.4588,1.2507,5824.5
05090101,3776,3776000000,0,27.757,27.757,6.531,2.3715,24661.1
05090102,1151,1151000000,0,15.443,15.443,7.3111,2.1756,8415.14
05090103,2614,2614000000,0,27.785,27.785,5.4255,2.2535,14182.3
05090104,1875,1875000000,0,43.602,43.602,4.4388,2.0741,8322.78
05090201,5448,5448000000,0,31.08,31.08,5.0629,2.5418,27582.8
05100101,7199,7199000000,0,44.168,44.168,5.3159,2.7433,38269.1
05100102,2391,2391000000,1.458,10.538,9.08,4.0249,1.527,9623.5
05100201,3429,3429000000,0,17.615,17.615,6.9676,1.4553,23891.8
05100202,1444,1444000000,0,23.377,23.377,8.6184,2.5604,12445
05100203,1939,1939000000,3.507,15.163,11.656,7.6663,1.4896,14865
05100204,2840,2840000000,0,48.545,48.545,6.2116,2.503,17640.9
05100205,8395,8395000000,0,15.505,15.505,3.3644,1.4713,28244.4
05110001,8121,8121000000,0,23.479,23.479,5.4185,1.7655,44003.5
05130101,6044,6044000000,0,36.512,36.512,10.0815,4.4497,60932.7
05130102,1978,1978000000,0,13.63,13.63,6.6499,1.4181,13153.5
05130103,4872,4872000000,0,32.664,32.664,6.0573,2.0905,29511.1
05130104,3586,3586000000,0,20.793,20.793,8.9489,2.4676,32090.7
05130105,2455,2455000000,0,31.59,31.59,8.1278,3.2531,19953.6
05130106,2057,2057000000,0,19.597,19.597,8.6266,2.7565,17744.9
05130107,2037,2037000000,0,30.359,30.359,10.5363,3.4342,21462.4
05130108,4657,4657000000,0,55.753,55.753,9.1247,3.9251,42493.6
05130203,2418,2418000000,0,23.17,23.17,7.4188,2.9127,17938.6
06010201,3504,3504000000,0,36.006,36.006,9.9278,5.0363,34787.2
06010205,5096,5096000000,0,39.371,39.371,8.3639,3.3194,42622.3
06010206,2444,2444000000,0,26.821,26.821,10.3173,3.5323,25215.5
06010207,1642,1642000000,0,26.63,26.63,9.3025,3.0179,15274.7
06010208,2248,2248000000,0,27.447,27.447,9.9206,2.7715,22301.4
06020001,4842,4842000000,0,42.949,42.949,11.8224,6.1316,57244.3
06020004,1556,1556000000,3.709,28.906,25.197,14.058,4.8765,21874.3
06030001,5161,5161000000,0,29.164,29.164,10.7136,5.9442,55292.8
06030002,7498,7498000000,0,31.962,31.962,10.3191,5.5607,77372.9
06030003,3320,3320000000,0,24.956,24.956,10.0273,3.8778,33290.5
06030004,2498,2498000000,0,23.801,23.801,12.359,3.108,30872.8
06030005,5905,5905000000,0,32.095,32.095,10.9136,4.8373,64444.9
06030006,2450,2450000000,0,88.239,88.239,11.7563,8.583,28802.9
06040002,3060,3060000000,0,18.949,18.949,7.5663,2.683,23152.8
