HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,75.354,75.354,8.9003,4.6155,31889.9
02050106,5190,5190000000,0,70.655,70.655,11.27,3.8431,58491.5
02050107,4582,4582000000,0,98.712,98.712,13.9486,6.0503,63912.4
02050201,4133,4133000000,0,72.356,72.356,14.1297,5.5945,58397.9
02050202,2682,2682000000,4.674,42.916,38.242,19.1861,4.711,51457.1
02050203,2027,2027000000,0,51.528,51.528,18.6518,5.5084,37807.3
02050204,2001,2001000000,0,62.925,62.925,17.5107,6.099,35038.9
02050205,2542,2542000000,0,84.499,84.499,14.015,4.5874,35626.1
02050206,4673,4673000000,0,91.53,91.53,14.2346,6.3165,66518.3
02050302,2566,2566000000,0,45.236,45.236,14.0991,4.1758,36178.2
02050303,2487,2487000000,0,39.901,39.901,12.532,4.1581,31167
02070001,3833,3833000000,0,125.79,125.79,19.5613,10.0906,74978.6
02070002,3477,3477000000,0,76.061,76.061,14.3864,7.3203,50021.7
03150105,4144,4144000000,0,36.597,36.597,11.8411,5.6458,49069.6
03150106,6688,6688000000,0,58.628,58.628,13.3162,5.6837,89058.7
03150202,4733,4733000000,0,66.646,66.646,12.9932,6.0401,61496.6
03160101,4662,4662000000,0,54.425,54.425,11.3807,5.3195,53057
03160103,2247,2247000000,0,69.434,69.434,15.7676,7.6448,35429.9
03160105,2062,2062000000,0,107.993,107.993,16.3815,6.606,33778.6
03160106,4225,4225000000,0,62.293,62.293,9.2682,5.9089,39158.1
03160107,2041,2041000000,0,94.774,94.774,13.9676,7.7869,28507.9
03160109,3562,3562000000,0,84.715,84.715,11.8665,9.5946,42268.4
03160110,2582,2582000000,0,74.664,74.664,11.689,7.0242,30181.1
03160111,3136,3136000000,0,48.777,48.777,11.0038,5.5071,34508
03160112,3218,3218000000,0,101.425,101.425,13.7217,8.965,44156.3
03160113,3761,3761000000,0,62.036,62.036,9.2605,6.0174,34828.9
04100011,4705,4705000000,0,51.501,51.501,4.2691,2.2668,20086.1
04100012,1971,1971000000,0,23.087,23.087,5.2246,2.3962,10297.6
04110001,2313,2313000000,0,18.194,18.194,4.7502,1.8062,10987.2
04110002,2098,2098000000,0,81.072,81.072,8.7115,5.6055,18276.8
04110003,1633,1633000000,0,56.82,56.82,7.3261,4.9913,11963.5
04110004,1828,1828000000,0,27.337,27.337,6.2181,2.1293,11366.7
04120101,2230,2230000000,0,34.782,34.782,7.7063,4.3563,17185.1
04130002,3688,3688000000,0,103.76,103.76,9.1827,7.0788,33865.6
05010001,6724,6724000000,0,98.862,98.862,13.7976,7.7398,92774.7
05010002,2330,2330000000,0,88.037,88.037,7.4486,5.35,17355.1
05010003,4361,4361000000,0,88.925,88.925,11.5051,9.4361,50173.6
05010004,3197,3197000000,0,105.209,105.209,8.3257,6.5326,26617.2
05010005,3230,3230000000,0,85.838,85.838,12.0788,5.9832,39014.4
05010006,4361,4361000000,0,44.155,44.155,10.1869,2.9194,44425.3
05010007,3560,3560000000,0,90.353,90.353,12.9506,5.158,46104.2
05010008,1333,1333000000,0,30.845,30.845,10.3377,4.2359,13780.2
05010009,1283,1283000000,0,18.798,18.798,7.1745,2.6001,9204.9
05020001,3564,3564000000,0,39.122,39.122,15.6055,3.7026,55618.1
05020002,2280,2280000000,0,47.416,47.416,13.212,2.9484,30123.4
05020003,1200,1200000000,0,61.468,61.468,14.3165,4.11,17179.8
05020004,3679,3679000000,0,87.003,87.003,18.6536,6.1667,68626.7
05020005,3819,3819000000,0,30.607,30.607,8.8205,3.4777,33685.5
05020006,4570,4570000000,0,67.75,67.75,15.1319,7.2529,69152.9
05030101,5142,5142000000,0,78.582,78.582,9.1217,4.5023,46903.7
05030102,2761,2761000000,0,78.12,78.12,6.1159,4.822,16885.9
05030103,2958,2958000000,0,52.103,52.103,6.6444,3.7454,19654.2
05030104,291,291000000,0,45.646,45.646,7.8342,4.4019,2279.76
05030105,2168,2168000000,0,60.759,60.759,8.5971,4.3121,18638.5
05030106,3915,3915000000,0,36.84,36.84,10.7637,3.1683,42139.9
05030201,4696,4696000000,0,40.677,40.677,12.8445,2.26,60317.9
05030202,3673,3673000000,0,46.396,46.396,8.1149,3.2815,29806.2
05030203,5980,5980000000,0,24.335,24.335,11.7281,1.7969,70134
05030204,3101,3101000000,0,38.963,38.963,9.4242,2.5782,29224.5
