HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,31.843,57.637,25.794,41.7316,3.78,149524
02050106,5190,5190000000,32.983,65.86,32.877,45.7011,4.9708,237189
02050107,4582,4582000000,39.798,66.218,26.42,48.5847,5.0403,222615
02050201,4133,4133000000,38.926,53.66,14.734,45.7073,3.1017,188908
02050202,2682,2682000000,39.285,56.76,17.475,48.8716,2.7799,131074
02050203,2027,2027000000,34.914,50.977,16.063,43.6536,3.0215,88485.9
02050204,2001,2001000000,34.64,49.088,14.448,40.2634,2.6007,80567.1
02050205,2542,2542000000,34.796,54.019,19.223,45.5191,3.0632,115710
02050206,4673,4673000000,35.352,53.269,17.917,43.5446,3.5744,203484
02050302,2566,2566000000,37.827,55.784,17.957,42.7217,3.5936,109624
02050303,2487,2487000000,37.315,58.028,20.713,45.0703,4.094,112090
02070001,3833,3833000000,32.945,69.73,36.785,44.1074,7.5319,169064
02070002,3477,3477000000,34.322,64.438,30.116,44.9961,6.3763,156452
03150105,4144,4144000000,27.437,46.417,18.98,33.9358,4.1749,140630
03150106,6688,6688000000,25.746,44.327,18.581,31.6066,3.2364,211385
03150202,4733,4733000000,28.658,38.38,9.722,32.4642,1.367,153653
03160101,4662,4662000000,31.412,44.327,12.915,39.3293,2.1765,183353
03160103,2247,2247000000,32.993,46.381,13.388,40.7376,2.676,91537.3
03160105,2062,2062000000,30.199,46.377,16.178,34.8339,3.2863,71827.5
03160106,4225,4225000000,29.252,40.628,11.376,33.7985,3.043,142799
03160107,2041,2041000000,29.839,45.628,15.789,35.6381,3.7009,72737.3
03160109,3562,3562000000,24.25,43.583,19.333,32.7988,3.1716,116829
03160110,2582,2582000000,28.779,39.607,10.828,33.0687,2.1236,85383.5
03160111,3136,3136000000,24.801,43.308,18.507,32.5866,3.6745,102192
03160112,3218,3218000000,28.935,38.224,9.289,34.3314,2.0451,110479
03160113,3761,3761000000,31.219,40.076,8.857,36.0451,1.7289,135565
04100011,4705,4705000000,37.006,51.257,14.251,43.0352,2.7092,202480
04100012,1971,1971000000,42.245,49.8,7.555,45.8269,1.6807,90324.8
04110001,2313,2313000000,42.088,53.188,11.1,46.1428,1.7458,106728
04110002,2098,2098000000,40.982,57.828,16.846,46.9814,3.8147,98567
04110003,1633,1633000000,42.861,58.893,16.032,49.1167,3.1105,80207.5
04110004,1828,1828000000,42.87,58.619,15.749,48.6297,3.5075,88895.1
04120101,2230,2230000000,39.592,56.652,17.06,46.7158,3.3639,104176
04130002,3688,3688000000,30.851,53.973,23.122,41.9978,4.0854,154888
05010001,6724,6724000000,41.803,59.248,17.445,50.0845,3.1714,336769
