HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,72.068,72.068,7.8205,4.3229,28020.9
02050106,5190,5190000000,0,73.219,73.219,9.881,3.0168,51282.3
02050107,4582,4582000000,0,71.333,71.333,10.875,4.5926,49829.1
02050201,4133,4133000000,0,51.752,51.752,10.681,3.3985,44144.7
02050202,2682,2682000000,3.955,28.823,24.868,14.0557,3.1761,37697.3
02050203,2027,2027000000,0,43.9,43.9,12.7767,3.527,25898.4
02050204,2001,2001000000,0,44.172,44.172,11.772,3.5353,23555.7
02050205,2542,2542000000,0,64.517,64.517,10.8142,2.8996,27489.7
02050206,4673,4673000000,0,67.789,67.789,11.5233,4.4255,53848.2
02050302,2566,2566000000,0,30.587,30.587,9.8453,2.5738,25263.1
02050303,2487,2487000000,0,23.895,23.895,7.2507,2.2705,18032.6
02070001,3833,3833000000,0,59.519,59.519,8.371,4.9559,32086
02070002,3477,3477000000,0,45.794,45.794,8.4557,3.8949,29400.5
03150105,4144,4144000000,0,26.795,26.795,8.2515,3.722,34194.3
03150106,6688,6688000000,0,40.752,40.752,9.8006,4.2709,65546.1
03150202,4733,4733000000,0,71.767,71.767,11.9319,5.6597,56473.9
03160101,4662,4662000000,0,34.2,34.2,6.854,3.3224,31953.1
03160103,2247,2247000000,0,45.39,45.39,9.9372,5.4037,22329
03160105,2062,2062000000,0,57.655,57.655,9.1023,3.9597,18769
03160106,4225,4225000000,0,69.356,69.356,7.1103,4.2569,30041
03160107,2041,2041000000,0,61.064,61.064,10.3337,5.4492,21091
03160109,3562,3562000000,0,75.083,75.083,8.85,6.7846,31523.6
03160110,2582,2582000000,0,57.047,57.047,8.6491,4.8672,22331.9
03160111,3136,3136000000,0,33.33,33.33,9.1513,4.5961,28698.6
03160112,3218,3218000000,0,84.069,84.069,11.7823,7.8409,37915.5
03160113,3761,3761000000,0,65.84,65.84,9.5062,6.1253,35752.9
04100011,4705,4705000000,0,44.939,44.939,4.8129,2.9059,22644.5
04100012,1971,1971000000,0,36.5,36.5,5.9213,3.0029,11671
04110001,2313,2313000000,0,23.132,23.132,4.929,1.5846,11400.7
04110002,2098,2098000000,0,70.849,70.849,8.1501,5.1369,17099
04110003,1633,1633000000,0,54.45,54.45,7.4061,5.4439,12094.2
04110004,1828,1828000000,0,27.864,27.864,5.913,1.9476,10809
04120101,2230,2230000000,0,44.872,44.872,8.2931,5.9715,18493.6
04130002,3688,3688000000,0,92.172,92.172,7.6281,6.8266,28132.3
05010001,6724,6724000000,0,80.204,80.204,10.4944,6.4179,70564.1
05010002,2330,2330000000,0,102.75,102.75,6.7641,5.9122,15760.3
05010003,4361,4361000000,0,75.243,75.243,8.881,6.9284,38730
05010004,3197,3197000000,0,96.197,96.197,7.0483,6.135,22533.5
05010005,3230,3230000000,0,61.47,61.47,10.0636,4.7035,32505.5
05010006,4361,4361000000,0,32.493,32.493,8.4537,2.1711,36866.7
05010007,3560,3560000000,0,59.218,59.218,9.1408,3.0519,32541.3
05010008,1333,1333000000,0,20.521,20.521,7.866,2.4151,10485.4
05010009,1283,1283000000,0,15.642,15.642,6.8299,2.1306,8762.81
05020001,3564,3564000000,0,22.654,22.654,11.3214,2.89,40349.6
05020002,2280,2280000000,0,34.223,34.223,9.4634,1.9119,21576.4
05020003,1200,1200000000,0,33.64,33.64,8.4988,2.3689,10198.6
05020004,3679,3679000000,0,51.975,51.975,12.253,3.4053,45078.8
05020005,3819,3819000000,0,17.782,17.782,6.0766,1.9398,23206.6
05020006,4570,4570000000,0,39.678,39.678,9.9993,4.0292,45696.9
05030101,5142,5142000000,0,51.914,51.914,8.7541,3.6859,45013.4
05030102,2761,2761000000,0,70.101,70.101,5.7455,4.5566,15863.4
05030103,2958,2958000000,0,49.819,49.819,6.04,3.1567,17866.5
05030104,291,291000000,0,37.478,37.478,6.9061,3.6409,2009.69
05030105,2168,2168000000,0,48.91,48.91,7.2491,3.5211,15716.1
05030106,3915,3915000000,0,26.874,26.874,8.4909,2.0806,33242
05030201,4696,4696000000,0,26.661,26.661,8.2552,1.3466,38766.4
05030202,3673,3673000000,0,36.962,36.962,5.7933,2.2559,21278.8
05030203,5980,5980000000,0,19.041,19.041,8.8226,1.475,52759.4
05030204,3101,3101000000,0,29.787,29.787,8.6998,1.8053,26978.1
05040001,6715,6715000000,0,53.03,53.03,9.8384,3.9686,66065
05040002,2608,2608000000,0,46.105,46.105,7.6182,2.9463,19868.3
05040003,3228,3228000000,0,50.245,50.245,8.3086,3.8054,26820
05040004,4066,4066000000,0,37.735,37.735,8.4324,2.9763,34286
05040005,2204,2204000000,0,43.468,43.468,8.2374,2.8406,18155.3
05040006,2019,2019000000,0,56.511,56.511,8.9751,4.7811,18120.7
05050002,4348,4348000000,0,29.29,29.29,5.8351,2.0062,25371
05050003,4256,4256000000,0,40.314,40.314,7.7407,3.2392,32944.4
05050004,1794,1794000000,0,31.475,31.475,8.2654,2.4634,14828.1
05050005,3677,3677000000,0,61.663,61.663,12.1825,3.5405,44795.2
05050006,1338,1338000000,0,34.734,34.734,11.1065,2.0929,14860.4
05050007,3978,3978000000,0,30.229,30.229,12.2942,3.8447,48906.3
05050008,2393,2393000000,0,15.19,15.19,6.591,1.9557,15772.2
05050009,2311,2311000000,0,44.722,44.722,10.6203,1.9698,24543.5
05060001,8283,8283000000,0,34.657,34.657,5.6202,2.6743,46552
05060002,5617,5617000000,0,34.278,34.278,7.1058,2.8537,39913
05060003,2964,2964000000,0,18.462,18.462,7.6325,2.7332,22622.9
05070101,2430,2430000000,0,19.95,19.95,10.3229,2.0762,25084.5
05070102,1917,1917000000,0,19.73,19.73,9.0873,2.3415,17420.3
05070201,4034,4034000000,5.152,24.955,19.803,9.4759,1.7575,38225.9
05070202,3138,3138000000,0,33.515,33.515,8.8984,1.6148,27923.3
05070203,2877,2877000000,0,36.384,36.384,7.832,1.4898,22532.7
05070204,1067,1067000000,0,35.604,35.604,6.8055,1.4833,7261.42
05090101,3776,3776000000,0,23.184,23.184,6.2462,2.3356,23585.5
05090102,1151,1151000000,0,22.795,22.795,9.3974,2.0815,10816.4
05090103,2614,2614000000,0,29.006,29.006,5.9067,2.4752,15440.2
05090104,1875,1875000000,0,48.324,48.324,5.6554,2.7557,10603.8
05090201,5448,5448000000,0,26.338,26.338,6.1432,2.715,33468.1
05100101,7199,7199000000,0,53.376,53.376,6.2915,3.2271,45292.5
05100102,2391,2391000000,1.644,12.576,10.932,4.6458,1.3819,11108.1
05100201,3429,3429000000,0,18.819,18.819,9.2618,1.8322,31758.8
05100202,1444,1444000000,0,29.042,29.042,10.2674,2.815,14826.1
05100203,1939,1939000000,5.054,14.979,9.925,7.7982,1.3108,15120.6
05100204,2840,2840000000,0,45.678,45.678,6.7504,2.2191,19171
05100205,8395,8395000000,0,20.139,20.139,4.6017,1.7397,38631.1
05110001,8121,8121000000,0,39.842,39.842,7.8141,2.6364,63458.6
05130101,6044,6044000000,0,32.045,32.045,9.4602,3.5574,57177.2
05130102,1978,1978000000,0,13.499,13.499,6.7768,1.0407,13404.5
05130103,4872,4872000000,0,36.956,36.956,6.8806,2.3794,33522.4
05130104,3586,3586000000,0,22.46,22.46,8.4528,2.1136,30311.9
05130105,2455,2455000000,0,29.939,29.939,7.8299,3.0749,19222.3
05130106,2057,2057000000,0,20.679,20.679,8.3749,2.5695,17227.1
05130107,2037,2037000000,0,37.152,37.152,7.9227,2.5466,16138.6
05130108,4657,4657000000,0,55.14,55.14,7.8143,3.4752,36391.1
05130203,2418,2418000000,0,22.554,22.554,5.7936,2.1145,14008.9
06010201,3504,3504000000,0,42.923,42.923,7.7033,4.5457,26992.4
06010205,5096,5096000000,0,38.366,38.366,8.3068,2.9501,42331.3
06010206,2444,2444000000,0,27.499,27.499,9.3791,3.3134,22922.4
06010207,1642,1642000000,0,29.145,29.145,8.2685,2.9653,13576.8
06010208,2248,2248000000,0,34.47,34.47,9.2874,2.819,20878.1
06020001,4842,4842000000,0,33.308,33.308,8.4565,4.6475,40946.2
06020004,1556,1556000000,2.768,23.989,21.221,9.9296,3.6984,15450.5
06030001,5161,5161000000,0,34.213,34.213,8.5872,4.6398,44318.7
06030002,7498,7498000000,0,29.505,29.505,7.5418,3.7375,56548.2
06030003,3320,3320000000,0,32.997,32.997,8.3057,3.1969,27575.1
06030004,2498,2498000000,0,28.39,28.39,9.7568,2.7624,24372.6
06030005,5905,5905000000,0,26.775,26.775,7.725,3.2891,45615.9
06030006,2450,2450000000,0,80.119,80.119,8.1824,6.1,20046.9
06040002,3060,3060000000,0,19.014,19.014,6.202,2.2019,18978.2
