HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,31.092,54.288,23.196,40.6602,4.1491,145686
02050106,5190,5190000000,34.992,56.109,21.117,45.4283,3.7034,235773
02050107,4582,4582000000,38.146,55.827,17.681,47.406,3.1635,217214
02050201,4133,4133000000,38.26,47.358,9.098,42.653,1.6965,176285
02050202,2682,2682000000,38.533,51.532,12.999,44.2897,1.7743,118785
02050203,2027,2027000000,36.491,48.932,12.441,42.3687,1.8713,85881.3
02050204,2001,2001000000,35.426,49.606,14.18,39.8033,3.0436,79646.4
02050205,2542,2542000000,32.745,49.849,17.104,41.0983,2.952,104472
02050206,4673,4673000000,36.253,54.328,18.075,45.0149,3.8761,210354
02050302,2566,2566000000,31.479,46.102,14.623,36.6643,2.8261,94080.7
02050303,2487,2487000000,31.884,48.779,16.895,39.3538,3.0747,97872.8
02070001,3833,3833000000,32.157,58.616,26.459,40.1409,4.6702,153860
02070002,3477,3477000000,33.615,57.869,24.254,40.1587,4.6251,139632
03150105,4144,4144000000,43.976,57.557,13.581,50.8314,2.1083,210645
03150106,6688,6688000000,41.059,56.573,15.514,47.8498,3.2242,320020
03150202,4733,4733000000,37.122,54.013,16.891,44.6355,2.3641,211260
03160101,4662,4662000000,39.209,53.541,14.332,45.4652,2.2,211959
03160103,2247,2247000000,40.866,52,11.134,45.3628,1.7116,101930
03160105,2062,2062000000,39.645,48.066,8.421,44.0498,1.5533,90830.7
03160106,4225,4225000000,39.444,49.053,9.609,44.4172,2.1436,187663
03160107,2041,2041000000,42.869,50.513,7.644,46.7298,1.4288,95375.5
03160109,3562,3562000000,43.15,57.634,14.484,49.7338,3.6578,177152
03160110,2582,2582000000,44.724,59.17,14.446,51.5942,2.7615,133216
03160111,3136,3136000000,42.043,60.193,18.15,49.6858,3.5111,155815
03160112,3218,3218000000,42.243,52.56,10.317,46.9452,2.2039,151070
03160113,3761,3761000000,41.496,49.056,7.56,45.2938,1.4489,170350
04100011,4705,4705000000,35.507,44.285,8.778,39.9585,1.7343,188005
04100012,1971,1971000000,37.99,46.88,8.89,41.5722,1.5973,81938.7
04110001,2313,2313000000,37.431,49.132,11.701,42.5366,2.0619,98387.2
04110002,2098,2098000000,38.262,49.045,10.783,43.3364,2.0238,90919.8
04110003,1633,1633000000,37.867,49.208,11.341,43.5144,2.4293,71059
04110004,1828,1828000000,37.787,48.934,11.147,42.4448,2.3049,77589
04120101,2230,2230000000,37.862,53.731,15.869,45.7842,2.8886,102099
04130002,3688,3688000000,32.9,54.203,21.303,44.6233,4.0422,164571
05010001,6724,6724000000,37.357,54.367,17.01,45.3646,3.3854,305032
05010002,2330,2330000000,40.379,54.045,13.666,46.847,2.0411,109153
05010003,4361,4361000000,39.946,51.373,11.427,45.1955,1.7622,197098
05010004,3197,3197000000,41.207,52.585,11.378,47.4505,2.1418,151699
05010005,3230,3230000000,40.655,48.933,8.278,44.4651,1.4453,143622
05010006,4361,4361000000,38.415,49.756,11.341,44.2701,1.9109,193062
05010007,3560,3560000000,37.63,54.597,16.967,44.0466,2.371,156806
