HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,41.327,70.943,29.616,51.8953,4.831,185941
02050106,5190,5190000000,44.319,68.972,24.653,54.783,3.9161,284324
02050107,4582,4582000000,47.316,77.206,29.89,57.725,4.1205,264496
02050201,4133,4133000000,54.241,70.581,16.34,59.5137,2.5358,245970
02050202,2682,2682000000,54.666,70.475,15.809,61.5078,2.6506,164964
02050203,2027,2027000000,54.719,70.552,15.833,62.0334,2.6962,125742
02050204,2001,2001000000,53.609,73.42,19.811,59.3951,4.0681,118850
02050205,2542,2542000000,49.36,67.787,18.427,59.0603,3.3759,150131
02050206,4673,4673000000,50.702,74.678,23.976,60.0906,4.4621,280803
02050302,2566,2566000000,49.757,65.436,15.679,55.7358,2.9632,143018
02050303,2487,2487000000,47.157,69.009,21.852,53.4641,3.3431,132965
02070001,3833,3833000000,36.687,70.471,33.784,48.6477,6.5987,186467
02070002,3477,3477000000,39.598,66.526,26.928,51.3703,5.051,178615
03150105,4144,4144000000,55.898,74.135,18.237,62.888,3.6056,260608
03150106,6688,6688000000,56.338,76.806,20.468,63.7271,3.8294,426207
03150202,4733,4733000000,51.22,75.509,24.289,58.9288,5.4734,278910
03160101,4662,4662000000,62.324,79.523,17.199,72.4458,3.3566,337742
03160103,2247,2247000000,63.971,77.787,13.816,70.2153,2.9377,157774
03160105,2062,2062000000,62.204,72.755,10.551,67.3195,2.0074,138813
03160106,4225,4225000000,59.567,69.763,10.196,64.7541,1.5979,273586
03160107,2041,2041000000,63.661,74.528,10.867,67.8983,2.4415,138580
03160109,3562,3562000000,63.542,76.964,13.422,70.2453,2.1249,250214
03160110,2582,2582000000,67.278,78.937,11.659,72.9268,1.9287,188297
03160111,3136,3136000000,61.572,76.802,15.23,69.4202,2.4546,217702
03160112,3218,3218000000,59.051,73.74,14.689,65.4008,2.6127,210460
03160113,3761,3761000000,55.312,68.464,13.152,60.6008,2.5749,227920
04100011,4705,4705000000,32.47,49.953,17.483,39.5154,3.8013,185920
04100012,1971,1971000000,37.038,49.013,11.975,42.2908,2.6611,83355.1
04110001,2313,2313000000,40.743,51.571,10.828,46.3115,2.2717,107118
04110002,2098,2098000000,41.764,53.893,12.129,48.4195,2.1275,101584
04110003,1633,1633000000,39.749,53.812,14.063,47.1116,3.6844,76933.2
04110004,1828,1828000000,39.595,53.538,13.943,48.2442,2.2825,88190.4
