HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,36.137,53.775,17.638,44.7451,3.735,160322
02050106,5190,5190000000,30.342,51.959,21.617,41.6041,3.3433,215926
02050107,4582,4582000000,30.062,58.142,28.08,43.1086,4.5168,197524
02050201,4133,4133000000,39.681,55.468,15.787,45.3817,3.3113,187562
02050202,2682,2682000000,44.556,64.529,19.973,54.5289,3.6749,146246
02050203,2027,2027000000,39.083,63.145,24.062,49.666,4.4783,100673
02050204,2001,2001000000,35.899,53.344,17.445,42.8328,3.6322,85708.4
02050205,2542,2542000000,35.826,65.313,29.487,45.5353,5.236,115751
02050206,4673,4673000000,37.782,52.514,14.732,44.1057,2.8615,206106
02050302,2566,2566000000,32.785,49.799,17.014,38.5191,3.3696,98840
02050303,2487,2487000000,33.061,48.105,15.044,38.3741,2.774,95436.4
02070001,3833,3833000000,28.851,69.684,40.833,40.1494,7.1766,153893
02070002,3477,3477000000,30.578,59.092,28.514,39.7935,5.4547,138362
03150105,4144,4144000000,57,76.927,19.927,65.1623,2.9351,270033
03150106,6688,6688000000,50.2,82.834,32.634,60.5088,5.0811,404683
03150202,4733,4733000000,50.942,62.206,11.264,56.9765,1.6961,269670
03160101,4662,4662000000,43.774,61.652,17.878,51.7232,3.7928,241134
03160103,2247,2247000000,44.486,55.867,11.381,48.845,2.2522,109755
03160105,2062,2062000000,48.386,54.412,6.026,51.5015,1.0653,106196
03160106,4225,4225000000,48.541,64.17,15.629,53.825,4.0928,227411
03160107,2041,2041000000,49.565,58.889,9.324,53.6168,1.8288,109432
03160109,3562,3562000000,50.237,59.445,9.208,54.6233,1.5743,194568
03160110,2582,2582000000,51.491,58.421,6.93,54.1622,1.0072,139847
03160111,3136,3136000000,48.898,62.603,13.705,55.1231,2.7372,172866
03160112,3218,3218000000,51.062,59.21,8.148,54.7157,1.3512,176075
03160113,3761,3761000000,52.282,63.745,11.463,58.7098,2.3876,220807
04100011,4705,4705000000,39.638,46.41,6.772,43.4431,1.2651,204400
04100012,1971,1971000000,41.017,46.92,5.903,44.3583,1.1286,87430.3
04110001,2313,2313000000,39.755,53.302,13.547,44.6503,2.2169,103276
04110002,2098,2098000000,40.111,53.847,13.736,46.5918,2.5265,97749.6
04110003,1633,1633000000,42.513,53.888,11.375,48.1133,2.0553,78569.1
04110004,1828,1828000000,43.109,52.997,9.888,47.4355,2.2691,86712
04120101,2230,2230000000,36.286,67.467,31.181,49.9647,5.1809,111421
04130002,3688,3688000000,35.261,59.003,23.742,46.2384,4.9271,170527
05010001,6724,6724000000,45.021,65.586,20.565,55.8625,3.8218,375619
05010002,2330,2330000000,48.651,68.457,19.806,57.0783,3.0751,132993
05010003,4361,4361000000,45.732,61.367,15.635,54.3989,2.2308,237233
05010004,3197,3197000000,46.17,62.672,16.502,53.5683,3.1464,171258
05010005,3230,3230000000,46.404,62.199,15.795,53.3245,2.555,172238
05010006,4361,4361000000,39.91,56.724,16.814,46.9699,3.3232,204836
05010007,3560,3560000000,36.563,53.303,16.74,42.8395,2.1761,152508
05010008,1333,1333000000,39.918,53.929,14.011,43.7231,2.5077,58282.9
05010009,1283,1283000000,35.663,47.827,12.164,42.6747,2.2543,54751.6
05020001,3564,3564000000,41.397,66.764,25.367,50.0191,5.1735,178268
05020002,2280,2280000000,40.848,55.229,14.381,47.0435,2.7593,107259
05020003,1200,1200000000,38.137,54.089,15.952,44.8915,3.0223,53869.8
05020004,3679,3679000000,38.772,62.36,23.588,51.2234,4.1305,188451
05020005,3819,3819000000,34.046,62.479,28.433,40.4189,3.0748,154360
05020006,4570,4570000000,35.546,59.17,23.624,44.5884,4.3455,203769
05030101,5142,5142000000,34.877,47.277,12.4,40.7589,2.0994,209582
05030102,2761,2761000000,39.593,52.831,13.238,46.8577,2.1731,129374
05030103,2958,2958000000,40.343,49.169,8.826,44.3396,1.4633,131157
05030104,291,291000000,38.415,49.441,11.026,43.3797,2.1142,12623.5
05030105,2168,2168000000,40.064,54.282,14.218,46.6995,3.0452,101245
05030106,3915,3915000000,36.368,50.161,13.793,42.3846,2.3988,165936
05030201,4696,4696000000,32.983,53.652,20.669,42.643,3.7442,200252
05030202,3673,3673000000,32.002,48.182,16.18,38.2608,2.8818,140532
05030203,5980,5980000000,37.163,63.541,26.378,47.9363,5.0249,286659
05030204,3101,3101000000,34.562,46.409,11.847,39.5087,2.1817,122517
05040001,6715,6715000000,35.224,49.32,14.096,40.6021,1.9074,272643
05040002,2608,2608000000,39.673,48.972,9.299,44.3649,1.788,115704
05040003,3228,3228000000,36.955,49.491,12.536,42.8559,2.7723,138339
05040004,4066,4066000000,33.973,45.307,11.334,38.3402,1.7917,155891
05040005,2204,2204000000,31.61,43.693,12.083,36.9901,2.4089,81526.2
05040006,2019,2019000000,36.333,48.461,12.128,42.5356,2.7868,85879.4
05050002,4348,4348000000,37.043,55.547,18.504,43.27,3.19,188138
05050003,4256,4256000000,34.48,62.24,27.76,43.748,6.0741,186192
05050004,1794,1794000000,37.747,51.763,14.016,44.3117,2.549,79495.1
05050005,3677,3677000000,39.595,70.311,30.716,51.5331,5.2639,189487
05050006,1338,1338000000,38.931,50.467,11.536,45.0696,2.1683,60303.1
05050007,3978,3978000000,44.985,68.14,23.155,55.6215,4.3862,221262
05050008,2393,2393000000,33.341,53.805,20.464,43.9695,4.4259,105219
05050009,2311,2311000000,42.942,60.111,17.169,48.4699,2.8712,112014
05060001,8283,8283000000,39.758,48.696,8.938,43.896,1.4127,363590
05060002,5617,5617000000,35.709,47.593,11.884,40.6057,1.5838,228082
05060003,2964,2964000000,35.463,43.583,8.12,38.7801,1.6482,114944
05070101,2430,2430000000,42.118,61.176,19.058,49.9016,3.7725,121261
05070102,1917,1917000000,37.867,57.358,19.491,44.9054,3.6345,86083.7
05070201,4034,4034000000,37.163,58.029,20.866,46.2471,3.8465,186561
05070202,3138,3138000000,38.575,58.032,19.457,45.598,3.0418,143086
05070203,2877,2877000000,37.083,55.864,18.781,45.8647,4.3244,131953
05070204,1067,1067000000,39.642,46.411,6.769,42.8718,1.2855,45744.2
05090101,3776,3776000000,33.184,43.973,10.789,38.4822,1.6851,145309
05090102,1151,1151000000,39.912,56.616,16.704,44.8079,3.0668,51573.9
05090103,2614,2614000000,36.059,53.577,17.518,41.9481,3.1403,109652
05090104,1875,1875000000,38.386,53.31,14.924,43.2585,2.305,81109.7
05090201,5448,5448000000,37.199,52.327,15.128,43.0084,2.6645,234310
05100101,7199,7199000000,38.894,53.665,14.771,44.356,2.5414,319319
05100102,2391,2391000000,39.364,48.029,8.665,44.0588,1.6233,105345
05100201,3429,3429000000,40.469,67.162,26.693,48.4967,3.122,166295
05100202,1444,1444000000,42.907,67.875,24.968,53.7672,5.6902,77639.8
05100203,1939,1939000000,43.77,64.955,21.185,51.5776,4.0684,100009
05100204,2840,2840000000,38.698,52.355,13.657,44.7587,2.8045,127115
05100205,8395,8395000000,39.053,56.055,17.002,47.3846,2.4977,397794
05110001,8121,8121000000,39.484,57.835,18.351,50.1621,3.3364,407367
05130101,6044,6044000000,45.586,74.56,28.974,54.8772,5.1019,331678
05130102,1978,1978000000,45.271,53.108,7.837,48.6996,1.35,96327.7
05130103,4872,4872000000,42.753,58.971,16.218,50.3259,2.7171,245188
05130104,3586,3586000000,42.904,72.05,29.146,56.5432,4.2489,202764
05130105,2455,2455000000,48.892,64.01,15.118,56.4644,4.0922,138620
05130106,2057,2057000000,51.379,62.011,10.632,57.4901,1.912,118257
05130107,2037,2037000000,52.355,71.685,19.33,59.4835,4.6006,121168
05130108,4657,4657000000,52.201,66.257,14.056,58.142,2.6953,270767
05130203,2418,2418000000,43.538,65.98,22.442,53.691,3.5249,129825
06010201,3504,3504000000,50.164,87.954,37.79,58.0634,5.8818,203454
06010205,5096,5096000000,39.601,64.601,25,46.9494,4.4372,239254
06010206,2444,2444000000,44.919,71.338,26.419,51.8918,3.7315,126824
06010207,1642,1642000000,48.14,69.719,21.579,52.133,2.5243,85602.4
06010208,2248,2248000000,48.707,67.876,19.169,58.2906,3.525,131037
06020001,4842,4842000000,49.333,71.967,22.634,59.6253,4.8214,288706
06020004,1556,1556000000,54.645,72.081,17.436,62.0693,3.8858,96579.9
06030001,5161,5161000000,52.086,65.078,12.992,58.7816,2.8856,303372
06030002,7498,7498000000,46.419,64.287,17.868,53.9324,2.9329,404385
06030003,3320,3320000000,51.493,66.213,14.72,56.3506,2.6625,187084
06030004,2498,2498000000,48.149,63.977,15.828,56.1238,2.8694,140197
06030005,5905,5905000000,50.228,64.248,14.02,56.6579,2.8546,334565
06030006,2450,2450000000,49.763,62.32,12.557,56.0807,2.8349,137398
06040002,3060,3060000000,52.207,63.576,11.369,56.9909,1.9489,174392
