HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,82.73,82.73,8.3292,3.9433,29843.6
02050106,5190,5190000000,0,57.652,57.652,8.5128,2.2321,44181.3
02050107,4582,4582000000,0,47.401,47.401,8.3436,2.9742,38230.2
02050201,4133,4133000000,0,44.488,44.488,10.4632,3.709,43244.3
02050202,2682,2682000000,5.817,32.441,26.624,16.9441,3.8364,45444.1
02050203,2027,2027000000,0,29.47,29.47,12.5443,3.3905,25427.4
02050204,2001,2001000000,0,28.959,28.959,9.3693,2.9507,18748
02050205,2542,2542000000,0,30.346,30.346,10.0424,3.3765,25527.8
02050206,4673,4673000000,0,50.264,50.264,8.7002,2.777,40656.1
02050302,2566,2566000000,0,19.425,19.425,7.842,2.0141,20122.6
02050303,2487,2487000000,0,17.072,17.072,6.8522,2.0023,17041.5
02070001,3833,3833000000,0,49.222,49.222,7.6667,5.2308,29386.4
02070002,3477,3477000000,0,35.905,35.905,6.775,3.0362,23556.6
03150105,4144,4144000000,0,38.912,38.912,12.8091,5.7387,53081
03150106,6688,6688000000,0,53.811,53.811,12.2565,5.1754,81971.6
03150202,4733,4733000000,0,60.38,60.38,10.8724,4.5293,51458.9
03160101,4662,4662000000,0,33.634,33.634,6.7056,3.0131,31261.3
03160103,2247,2247000000,0,43.216,43.216,8.0184,3.0073,18017.3
03160105,2062,2062000000,0,69.792,69.792,9.4957,3.2407,19580.1
03160106,4225,4225000000,0,74.672,74.672,8.1062,4.6321,34248.7
03160107,2041,2041000000,0,61.063,61.063,9.9934,4.2162,20396.5
03160109,3562,3562000000,0,69.112,69.112,8.7113,5.3362,31029.7
03160110,2582,2582000000,0,61.141,61.141,8.374,4.1023,21621.8
03160111,3136,3136000000,0,33.078,33.078,9.4904,4.621,29762
03160112,3218,3218000000,0,86.405,86.405,9.83,5.7852,31632.8
03160113,3761,3761000000,0,55.254,55.254,9.399,4.953,35349.8
04100011,4705,4705000000,0,50.017,50.017,5.0134,2.4059,23587.9
04100012,1971,1971000000,0,26.401,26.401,5.8945,2.3251,11618.1
04110001,2313,2313000000,0,18.397,18.397,4.7425,1.7406,10969.4
04110002,2098,2098000000,0,71.971,71.971,7.9223,4.7555,16620.9
04110003,1633,1633000000,0,51.167,51.167,7.539,4.1948,12311.2
04110004,1828,1828000000,0,22.24,22.24,6.484,1.8687,11852.8
04120101,2230,2230000000,0,41.014,41.014,9.0152,4.2926,20103.8
04130002,3688,3688000000,0,116.376,116.376,9.1576,6.3639,33773.3
05010001,6724,6724000000,0,127.353,127.353,14.7793,7.9479,99375.8
05010002,2330,2330000000,0,135.998,135.998,10.2629,7.3561,23912.6
05010003,4361,4361000000,0,115.338,115.338,12.0115,8.7252,52382
05010004,3197,3197000000,0,126.53,126.53,9.5783,6.8339,30621.8
05010005,3230,3230000000,0,86.558,86.558,13.3616,5.8452,43157.8
05010006,4361,4361000000,0,41.737,41.737,9.5578,3.1912,41681.7
05010007,3560,3560000000,0,47.039,47.039,7.9033,2.6305,28135.8
05010008,1333,1333000000,0,17.895,17.895,7.3691,2.3459,9822.96
05010009,1283,1283000000,0,12.966,12.966,6.592,2.184,8457.5
05020001,3564,3564000000,0,19.957,19.957,8.8404,2.4061,31507.2
05020002,2280,2280000000,0,32.737,32.737,7.126,1.462,16247.3
05020003,1200,1200000000,0,31.703,31.703,7.7909,2.2928,9349.03
05020004,3679,3679000000,0,40.396,40.396,11.2972,3.3331,41562.6
05020005,3819,3819000000,0,25.497,25.497,5.8445,2.2826,22320.3
05020006,4570,4570000000,0,35.979,35.979,8.8969,3.6174,40658.8
05030101,5142,5142000000,0,35.627,35.627,6.4615,2.4376,33225.3
05030102,2761,2761000000,0,71.415,71.415,5.7994,4.0023,16012.1
05030103,2958,2958000000,0,41.912,41.912,5.4965,2.8915,16258.5
05030104,291,291000000,0,35.128,35.128,6.6799,3.4676,1943.85
05030105,2168,2168000000,0,53.335,53.335,7.7413,3.6746,16783.1
05030106,3915,3915000000,0,25.374,25.374,6.37,1.2895,24938.5
05030201,4696,4696000000,0,23.978,23.978,6.5447,1.2747,30734.1
05030202,3673,3673000000,0,37.432,37.432,3.7322,1.7613,13708.5
05030203,5980,5980000000,0,18.912,18.912,7.2889,1.239,43587.4
05030204,3101,3101000000,0,29.648,29.648,5.5401,1.6238,17179.8
05040001,6715,6715000000,0,45.79,45.79,6.3474,2.6671,42622.9
05040002,2608,2608000000,0,36.955,36.955,8.0547,2.3504,21006.6
05040003,3228,3228000000,0,46.71,46.71,7.1507,2.6863,23082.4
05040004,4066,4066000000,0,26.302,26.302,5.7219,1.8716,23265.1
05040005,2204,2204000000,0,24.144,24.144,4.5747,1.904,10082.6
05040006,2019,2019000000,0,49.79,49.79,6.5596,3.1318,13243.8
05050002,4348,4348000000,0,25.045,25.045,6.0841,2.452,26453.8
05050003,4256,4256000000,0,41.919,41.919,7.9085,3.7975,33658.5
