HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,40.071,54.874,14.803,46.5078,2.9045,166638
02050106,5190,5190000000,35.74,58.971,23.231,45.9229,4.0314,238340
02050107,4582,4582000000,36.569,59.603,23.034,47.924,4.3409,219588
02050201,4133,4133000000,43.333,59.719,16.386,49.8833,3.2112,206168
02050202,2682,2682000000,47.12,60.856,13.736,54.7677,2.4115,146887
02050203,2027,2027000000,45.733,64.401,18.668,54.3236,2.3503,110114
02050204,2001,2001000000,42.197,68.734,26.537,52.3078,5.1601,104668
02050205,2542,2542000000,40.544,59.291,18.747,49.213,3.4122,125100
02050206,4673,4673000000,40.778,74.048,33.27,50.0539,5.3864,233902
02050302,2566,2566000000,38.771,66.528,27.757,46.34,4.5179,118908
02050303,2487,2487000000,39.635,61.609,21.974,46.1954,4.0516,114888
02070001,3833,3833000000,35.506,61.489,25.983,44.1626,4.8705,169275
02070002,3477,3477000000,37.632,62.592,24.96,46.1714,5.3491,160538
03150105,4144,4144000000,46.417,69.174,22.757,55.279,4.5091,229076
03150106,6688,6688000000,44.445,67.28,22.835,50.3975,3.4288,337058
03150202,4733,4733000000,43.893,58.586,14.693,51.4011,2.0189,243282
03160101,4662,4662000000,48.855,59.411,10.556,53.1335,1.7911,247708
03160103,2247,2247000000,51.57,59.607,8.037,55.5149,1.2291,124742
03160105,2062,2062000000,50.157,59.805,9.648,55.1514,1.7375,113722
03160106,4225,4225000000,45.387,56.964,11.577,50.3784,2.3591,212849
03160107,2041,2041000000,46.61,58.189,11.579,52.1427,3.1776,106423
03160109,3562,3562000000,46.101,57.948,11.847,52.0781,2.2459,185502
03160110,2582,2582000000,47.954,58.07,10.116,53.1189,1.8882,137153
03160111,3136,3136000000,43.936,58.071,14.135,50.5789,2.7747,158615
03160112,3218,3218000000,47.323,58.583,11.26,52.6745,2.1622,169507
03160113,3761,3761000000,45.745,61.374,15.629,53.0622,3.2519,199567
04100011,4705,4705000000,31.883,41.096,9.213,35.8928,1.7334,168875
04100012,1971,1971000000,33.493,39.754,6.261,36.511,1.0881,71963.3
04110001,2313,2313000000,32.713,49.954,17.241,39.6726,3.4117,91762.8
04110002,2098,2098000000,36.798,52.16,15.362,45.6602,2.675,95795.2
04110003,1633,1633000000,37.904,52.16,14.256,44.6977,3.3367,72991.4
04110004,1828,1828000000,38.698,51.654,12.956,44.5529,2.4531,81442.7
04120101,2230,2230000000,35.343,57.395,22.052,45.1369,4.1929,100655
04130002,3688,3688000000,34.395,54.674,20.279,46.6135,4.3426,171911
05010001,6724,6724000000,44.601,60.593,15.992,53.1476,2.9739,357365
05010002,2330,2330000000,46.566,58.174,11.608,51.6536,2.1811,120353
05010003,4361,4361000000,46.84,58.732,11.892,52.9391,1.8615,230867
05010004,3197,3197000000,45.934,57.359,11.425,50.7784,2.4084,162339
05010005,3230,3230000000,49.758,61.093,11.335,54.8228,1.8543,177078
05010006,4361,4361000000,42.551,58.378,15.827,51.8221,2.2692,225996
05010007,3560,3560000000,45.513,63.023,17.51,52.3626,3.1015,186411
05010008,1333,1333000000,43.413,59.571,16.158,49.3747,2.6754,65816.5
05010009,1283,1283000000,37.587,54.831,17.244,46.944,3.4911,60229.1
