HUC_8,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
02050104,3583,3583000000,0,40.55,40.55,4.2693,1.8753,15296.8
02050106,5190,5190000000,0,28.184,28.184,5.7941,1.6722,30071.2
02050107,4582,4582000000,0,47.772,47.772,6.7159,2.6702,30772.3
02050201,4133,4133000000,0,26.912,26.912,6.3896,2.5288,26408.3
02050202,2682,2682000000,2.597,15.631,13.034,7.9021,1.9447,21193.3
02050203,2027,2027000000,0,15.595,15.595,7.1604,1.8684,14514.1
02050204,2001,2001000000,0,20.768,20.768,7.0317,2.7534,14070.4
02050205,2542,2542000000,0,21.555,21.555,5.3082,1.8166,13493.4
02050206,4673,4673000000,0,41.938,41.938,6.4356,2.516,30073.7
02050302,2566,2566000000,0,17.44,17.44,5.1463,2.1363,13205.3
02050303,2487,2487000000,0,11.403,11.403,3.87,1.3534,9624.59
02070001,3833,3833000000,0,46.893,46.893,7.4083,4.3389,28396
02070002,3477,3477000000,0,24.687,24.687,5.4556,2.6813,18969.2
03150105,4144,4144000000,0,31.901,31.901,10.2942,5.2423,42659.1
03150106,6688,6688000000,0,45.252,45.252,11.3883,4.6299,76164.9
03150202,4733,4733000000,0,59.816,59.816,11.534,4.7026,54590.6
03160101,4662,4662000000,0,74.928,74.928,13.6687,7.5254,63723.4
03160103,2247,2247000000,0,83.528,83.528,19.7214,12.2715,44313.9
03160105,2062,2062000000,0,86.968,86.968,16.1128,7.4209,33224.5
03160106,4225,4225000000,0,87.351,87.351,10.779,6.4873,45541.1
03160107,2041,2041000000,0,85.538,85.538,14.9414,8.2949,30495.4
03160109,3562,3562000000,0,104.515,104.515,12.6573,10.5439,45085.3
03160110,2582,2582000000,0,68.262,68.262,10.7447,7.1839,27742.7
03160111,3136,3136000000,0,38.963,38.963,10.19,5.1286,31955.8
03160112,3218,3218000000,0,107.008,107.008,13.0966,8.5649,42144.9
03160113,3761,3761000000,0,57.366,57.366,10.7223,6.4277,40326.5
04100011,4705,4705000000,0,14.745,14.745,1.8757,1.0879,8825.12
04100012,1971,1971000000,0,12.311,12.311,2.3495,1.0068,4630.84
04110001,2313,2313000000,0,10.863,10.863,1.9254,0.82067,4453.4
04110002,2098,2098000000,0,30.982,30.982,3.1046,1.9817,6513.37
04110003,1633,1633000000,0,19.884,19.884,4.2646,2.2824,6964.05
04110004,1828,1828000000,0,12.991,12.991,3.4029,1.4692,6220.48
04120101,2230,2230000000,0,23.509,23.509,5.109,2.5548,11393
04130002,3688,3688000000,0,55.937,55.937,5.0614,3.4228,18666.6
05010001,6724,6724000000,0,83.28,83.28,6.9061,3.639,46436.4
05010002,2330,2330000000,0,76.446,76.446,6.2181,4.2371,14488.1
05010003,4361,4361000000,0,55.006,55.006,5.8563,3.9958,25539.1
05010004,3197,3197000000,0,70.898,70.898,4.3087,2.8779,13775
05010005,3230,3230000000,0,38.007,38.007,6.1031,2.5977,19712.9
05010006,4361,4361000000,0,19.549,19.549,4.6133,1.2612,20118.8
05010007,3560,3560000000,0,44.528,44.528,7.1792,2.6728,25557.8
05010008,1333,1333000000,0,16.7,16.7,5.8417,2.1991,7786.99
05010009,1283,1283000000,0,7.43,7.43,3.794,1.1954,4867.69
05020001,3564,3564000000,0,20.656,20.656,9.9821,1.8693,35576.1
05020002,2280,2280000000,0,27.803,27.803,9.2465,2.06,21082.1
05020003,1200,1200000000,0,31.512,31.512,8.715,1.8943,10458
05020004,3679,3679000000,0,41.326,41.326,10.0605,2.6463,37012.5
05020005,3819,3819000000,0,15.774,15.774,5.9958,1.9815,22898.1
05020006,4570,4570000000,0,33.384,33.384,8.0781,3.034,36917
05030101,5142,5142000000,0,23.051,23.051,4.428,1.5545,22768.5
05030102,2761,2761000000,0,32.015,32.015,2.444,1.8026,6747.96
05030103,2958,2958000000,0,15.328,15.328,2.2232,1.3006,6576.07
05030104,291,291000000,0,18.505,18.505,3.7359,1.8631,1087.13
05030105,2168,2168000000,0,22.121,22.121,3.8537,1.832,8354.76
05030106,3915,3915000000,0,22.624,22.624,6.3859,1.5339,25000.9
05030201,4696,4696000000,0,28.904,28.904,7.6744,1.3278,36038.8
05030202,3673,3673000000,0,40.908,40.908,6.3347,2.3008,23267.3
05030203,5980,5980000000,0,18.076,18.076,8.288,0.70913,49562.2
05030204,3101,3101000000,0,21.074,21.074,7.5829,1.8367,23514.7
05040001,6715,6715000000,0,28.358,28.358,4.5244,1.8306,30381.1
05040002,2608,2608000000,0,18.592,18.592,3.3907,1.1893,8842.94
05040003,3228,3228000000,0,25.716,25.716,4.3995,1.6482,14201.7
05040004,4066,4066000000,0,24.484,24.484,5.7141,1.7535,23233.7
